/* DATA DESCRIPTION:
Citation:	Streletskiy, Dmitry A; CALM; GTN-P; Wieczorek, Mareike; Heim, Birgit; Bartsch, Annett (2025): GTN-P CALM: 35 years of Active Layer Thickness (ALT) across latitudinal and elevational gradients in the Northern Hemisphere [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.972777
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2008	51		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2009	48		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2010	49		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2011	54		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2012	56		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2013	58		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2014	49		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2015	54		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2016	57		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2017	56		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2018	51		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2019	53		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2021	52		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2022	46		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2023	57		
CALM_U7A	U7 A	Betty Pingo 1 km grid	6	United States (Alaska)	Alaska North Slope	70.2833	-148.8667	2024	47		not in ESA CCI Permafrost time-frame
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	1995	41		not in ESA CCI Permafrost time-frame
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	1996	44		not in ESA CCI Permafrost time-frame
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	1997	42		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	1998	44		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	1999	39		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2000	37		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2001	34		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2002	37		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2003	37		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2004	42		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2005	35		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2006	40		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2007	32		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2008	34		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2009	32		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2010	34		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2011	36		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2012	40		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2013	43		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2014	35		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2015	39		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2016	41		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2017	41		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2018	35		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2019	44		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2021	38		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2022	35		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2023	44		
CALM_U7B	U7 B	Betty Pingo MNT	234	United States (Alaska)	Alaska North Slope	70.2835	-148.8928	2024	38		not in ESA CCI Permafrost time-frame
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	1995	43		not in ESA CCI Permafrost time-frame
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	1996	48		not in ESA CCI Permafrost time-frame
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	1997	41		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	1998	46		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	1999	42		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2000	41		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2001	36		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2002	41		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2003	38		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2004	45		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2005	36		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2006	43		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2007	34		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2008	40		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2009	37		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2010	40		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2011	43		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2012	45		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2013	44		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2014	41		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2015	43		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2016	46		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2017	45		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2018	43		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2019	50		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2021	42		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2022	41		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2023	46		
CALM_U7C	U7 C	Betty Pingo WET	233	United States (Alaska)	Alaska North Slope	70.2750	-148.9190	2024	36		not in ESA CCI Permafrost time-frame
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	1996	63		not in ESA CCI Permafrost time-frame
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	1997	66		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	1998	72		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	1999	66		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2000	55		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2001	58		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2002	55		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2003	55		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2004	64		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2005	53		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2006	65		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2007	57		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2008	57		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2009	60		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2010	66		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2011	65		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2012	69		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2013	70		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2014	68		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2015	68		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2016	67		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2017	69		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2018	62		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2019	73		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2021	61		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2022	65		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2023	72		
CALM_U8	U8	Franklin Bluff	15	United States (Alaska)	Alaska North Slope	69.6739	-148.7219	2024	69		not in ESA CCI Permafrost time-frame
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	1996	36		not in ESA CCI Permafrost time-frame
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	1997	40		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	1998	47		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	1999	44		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2003	35		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2005	32		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2006	39		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2007	33		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2008	43		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2009	38		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2010	43		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2011	40		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2012	42		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2013	44		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2014	42		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2015	42		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2016	46		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2017	45		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2018	44		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2019	44		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2021	40		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2022	42		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2023	48		
CALM_U9A	U9 A	Happy Valley	16	United States (Alaska)	Alaska North Slope	69.1466	-148.8483	2024	45		not in ESA CCI Permafrost time-frame
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1993	44		not in ESA CCI Permafrost time-frame
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1994	45		not in ESA CCI Permafrost time-frame
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1995	43		not in ESA CCI Permafrost time-frame
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1996	43		not in ESA CCI Permafrost time-frame
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1997	48		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1998	48		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	1999	44		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2000	40		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2001	42		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2002	40		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2003	40		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2004	45		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2005	41		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2006	47		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2007	40		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2008	44		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2009	49		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2010	44		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2011	47		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2012	43		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2013	47		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2014	47		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2015	46		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2016	46		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2017	45		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2018	43		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2019	47		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2020	41		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2021	38		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2022	38		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2023	44		
CALM_U9B	U9 B	Happy Valley 1 km grid	1	United States (Alaska)	Alaska North Slope	69.1482	-148.8505	2024	39		not in ESA CCI Permafrost time-frame
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	1995	48		not in ESA CCI Permafrost time-frame
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	1996	46		not in ESA CCI Permafrost time-frame
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	1997	40		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	1999	48		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2000	41		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2001	41		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2002	41		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2003	46		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2004	42		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2005	41		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2006	46		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2007	36		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2008	48		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2009	51		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2010	54		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2011	57		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2012	49		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2013	54		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2014	51		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2015	50		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2016	49		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2017	52		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2018	52		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2019	53		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2021	49		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2022	46		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2023	55		
CALM_U10	U10	Lupine Hill	232	United States (Alaska)	Alaska North Slope	69.1288	-148.5928	2024	46		not in ESA CCI Permafrost time-frame
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1992	56		not in ESA CCI Permafrost time-frame
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1993	60		not in ESA CCI Permafrost time-frame
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1994	60		not in ESA CCI Permafrost time-frame
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1995	48		not in ESA CCI Permafrost time-frame
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1996	45		not in ESA CCI Permafrost time-frame
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1997	50		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1998	56		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	1999	50		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2000	44		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2001	46		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2002	39		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2003	47		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2004	48		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2005	55		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2006	48		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2007	47		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2008	52		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2009	58		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2010	63		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2011	59		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2012	55		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2013	55		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2014	50		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2015	59		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2016	64		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2017	60		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2018	55		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2019	58		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2020	52		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2021	48		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2022	48		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2023	54		
CALM_U11A	U11 A	Imnavait Creek  1 km grid	17	United States (Alaska)	Alaska North Slope	68.6114	-149.3101	2024	53		not in ESA CCI Permafrost time-frame
CALM_U11B	U11 B	Imnavait Creek WET	231	United States (Alaska)	Alaska North Slope	68.6110	-149.3145	1995	53		not in ESA CCI Permafrost time-frame
CALM_U11B	U11 B	Imnavait Creek WET	231	United States (Alaska)	Alaska North Slope	68.6110	-149.3145	1996	54		not in ESA CCI Permafrost time-frame
CALM_U11B	U11 B	Imnavait Creek WET	231	United States (Alaska)	Alaska North Slope	68.6110	-149.3145	1997	56		
