site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,gpr_native_count,gpr_aggregation_spacing_m,quality_flag_summary_statistic,quality_flag_pf_state_assumed,quality_flag_source_unit_or_code_recoded,quality_flag_date_source_approximate,quality_flag_coord_lookup_or_interpolated
Balloon_3_Schaefer,2013-08-11,61.28551121428571,-162.86433835714288,65.33229535071429,1,65.33229535071429,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28553586666667,-162.86441973333334,74.59266291,1,74.59266291,,gp,Moore_et_al_2025,15,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285549,-162.864461,80.78627817,1,80.78627817,,gp,Moore_et_al_2025,2,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28556258333333,-162.86450954166665,76.11582139125001,1,76.11582139125001,,gp,Moore_et_al_2025,24,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28558547058824,-162.86459200000002,77.46720964411764,1,77.46720964411764,,gp,Moore_et_al_2025,17,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285610919999996,-162.86468692,75.5452678788,1,75.5452678788,,gp,Moore_et_al_2025,25,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28563644444445,-162.86476644444443,78.163529045,1,78.163529045,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285651333333334,-162.86480683333335,75.06391494,1,75.06391494,,gp,Moore_et_al_2025,6,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28567811111111,-162.8648601111111,74.657179645,1,74.657179645,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28569866666667,-162.86490583333332,73.8647445675,1,73.8647445675,,gp,Moore_et_al_2025,7,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285713050000005,-162.8649639,72.594044622,1,72.594044622,,gp,Moore_et_al_2025,20,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285733428571426,-162.86501900000002,68.56013958428572,1,68.56013958428572,,gp,Moore_et_al_2025,7,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28575310526316,-162.86505936842104,67.91096382157895,1,67.91096382157895,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28577558333333,-162.86511633333333,77.26239624,1,77.26239624,,gp,Moore_et_al_2025,13,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285792875,-162.865164,72.2658489975,1,72.2658489975,,gp,Moore_et_al_2025,8,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285818818181816,-162.86523454545454,75.3010725109091,1,75.3010725109091,,gp,Moore_et_al_2025,22,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28584355555555,-162.8653216111111,75.44260201499999,1,75.44260201499999,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285866,-162.86542091666666,77.96717290875,1,77.96717290875,,gp,Moore_et_al_2025,24,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28587788888889,-162.86548166666665,79.13128065,1,79.13128065,,gp,Moore_et_al_2025,9,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2858923,-162.8655263,77.94613437299999,1,77.94613437299999,,gp,Moore_et_al_2025,11,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28591627272727,-162.86561812121212,82.037979737,1,82.037979737,,gp,Moore_et_al_2025,42,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285923837837835,-162.86567454054054,79.20159746533784,1,79.20159746533784,,gp,Moore_et_al_2025,45,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28593813333334,-162.8657854,86.07104706,1,86.07104706,,gp,Moore_et_al_2025,15,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28594894736842,-162.8658769473684,90.61881811578947,1,90.61881811578947,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28596145454546,-162.86598127272725,73.02895836545454,1,73.02895836545454,,gp,Moore_et_al_2025,11,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28596788235295,-162.86606047058822,73.07891009470589,1,73.07891009470589,,gp,Moore_et_al_2025,17,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28597766666667,-162.8661331111111,73.24061389,1,73.24061389,,gp,Moore_et_al_2025,9,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.285985000000004,-162.8661779,78.160724397,1,78.160724397,,gp,Moore_et_al_2025,10,5.0,True,True,False,False,False
