lat,lon,date,source,site_id,pf_observed,pf_depth,obs_limit,thaw_depth,method,walker_thaw_depth_raw,distance_m
70.22931930447868,-148.4247189,2020-08-15,Walker_2022,Jorgenson_JS_16,1,50,,50,tp,50,16
70.22931714,-148.4246932,2020-08-15,Walker_2022,Jorgenson_JS_17,1,54,,54,tp,54,17
70.22931496747245,-148.4246675,2020-08-15,Walker_2022,Jorgenson_JS_18,1,49,,49,tp,49,18
70.22931279896383,-148.4246419,2020-08-15,Walker_2022,Jorgenson_JS_19,1,40,,40,tp,40,19
70.22931063045154,-148.4246162,2020-08-15,Walker_2022,Jorgenson_JS_20,1,48,,48,tp,48,20
70.22930846193557,-148.4245905,2020-08-15,Walker_2022,Jorgenson_JS_21,1,36,,36,tp,36,21
70.22930629341595,-148.4245648,2020-08-15,Walker_2022,Jorgenson_JS_22,1,34,,34,tp,34,22
70.22930412489264,-148.4245391,2020-08-15,Walker_2022,Jorgenson_JS_23,1,48,,48,tp,48,23
70.22930195636566,-148.4245134,2020-08-15,Walker_2022,Jorgenson_JS_24,1,60,,60,tp,60,24
70.22929979,-148.4244877,2020-08-15,Walker_2022,Jorgenson_JS_25,1,38,,38,tp,38,25
70.22929762,-148.424462,2020-08-15,Walker_2022,Jorgenson_JS_26,1,38,,38,tp,38,26
70.22929545076272,-148.4244363,2020-08-15,Walker_2022,Jorgenson_JS_27,1,38,,38,tp,38,27
70.22929328222105,-148.4244106,2020-08-15,Walker_2022,Jorgenson_JS_28,1,52,,52,tp,52,28
70.22929111367573,-148.4243849,2020-08-15,Walker_2022,Jorgenson_JS_29,1,45,,45,tp,45,29
70.22928894512674,-148.4243592,2020-08-15,Walker_2022,Jorgenson_JS_30,1,49,,49,tp,49,30
70.22928677657406,-148.4243336,2020-08-15,Walker_2022,Jorgenson_JS_31,1,52,,52,tp,52,31
70.22928460801772,-148.4243079,2020-08-15,Walker_2022,Jorgenson_JS_32,1,50,,50,tp,50,32
70.22928244,-148.4242822,2020-08-15,Walker_2022,Jorgenson_JS_33,1,52,,52,tp,52,33
70.22928027089404,-148.4242565,2020-08-15,Walker_2022,Jorgenson_JS_34,1,40,,40,tp,40,34
70.22927810232667,-148.4242308,2020-08-15,Walker_2022,Jorgenson_JS_35,1,35,,35,tp,35,35
70.22927593375566,-148.4242051,2020-08-15,Walker_2022,Jorgenson_JS_36,1,35,,35,tp,35,36
70.22927376518096,-148.4241794,2020-08-15,Walker_2022,Jorgenson_JS_37,1,35,,35,tp,35,37
70.22927159660262,-148.4241537,2020-08-15,Walker_2022,Jorgenson_JS_38,1,49,,49,tp,49,38
70.22926942802057,-148.424128,2020-08-15,Walker_2022,Jorgenson_JS_39,1,38,,38,tp,38,39
70.22926725943488,-148.4241023,2020-08-15,Walker_2022,Jorgenson_JS_40,1,40,,40,tp,40,40
70.22926509,-148.4240766,2020-08-15,Walker_2022,Jorgenson_JS_41,1,41,,41,tp,41,41
70.22926292225246,-148.4240509,2020-08-15,Walker_2022,Jorgenson_JS_42,1,49,,49,tp,49,42
70.22926075365574,-148.4240253,2020-08-15,Walker_2022,Jorgenson_JS_43,1,34,,34,tp,34,43
70.22925858505536,-148.4239996,2020-08-15,Walker_2022,Jorgenson_JS_44,1,45,,45,tp,45,44
70.22925642,-148.4239739,2020-08-15,Walker_2022,Jorgenson_JS_45,1,37,,37,tp,37,45
70.22925424784358,-148.4239482,2020-08-15,Walker_2022,Jorgenson_JS_46,1,42,,42,tp,42,46
70.22925207923218,-148.4239225,2020-08-15,Walker_2022,Jorgenson_JS_47,1,50,,50,tp,50,47
70.22924991061711,-148.4238968,2020-08-15,Walker_2022,Jorgenson_JS_48,1,50,,50,tp,50,48
70.22924774199838,-148.4238711,2020-08-15,Walker_2022,Jorgenson_JS_49,1,55,,55,tp,55,49
70.22924557337598,-148.4238454,2020-08-15,Walker_2022,Jorgenson_JS_50,1,58,,58,tp,58,50
70.2292434,-148.4238197,2020-08-15,Walker_2022,Jorgenson_JS_51,1,54,,54,tp,54,51
70.22924123612015,-148.423794,2020-08-15,Walker_2022,Jorgenson_JS_52,1,57,,57,tp,57,52
70.22923906748673,-148.4237683,2020-08-15,Walker_2022,Jorgenson_JS_53,1,55,,55,tp,55,53
70.22923689884965,-148.4237426,2020-08-15,Walker_2022,Jorgenson_JS_54,1,55,,55,tp,55,54
70.22923473020887,-148.423717,2020-08-15,Walker_2022,Jorgenson_JS_55,1,52,,52,tp,52,55
70.22923256156444,-148.4236913,2020-08-15,Walker_2022,Jorgenson_JS_56,1,52,,52,tp,52,56
70.22923039291635,-148.4236656,2020-08-15,Walker_2022,Jorgenson_JS_57,1,42,,42,tp,42,57
70.22922822426457,-148.4236399,2020-08-15,Walker_2022,Jorgenson_JS_58,1,59,,59,tp,59,58
70.22922605560913,-148.4236142,2020-08-15,Walker_2022,Jorgenson_JS_59,1,35,,35,tp,35,59
70.22922388695002,-148.4235885,2020-08-15,Walker_2022,Jorgenson_JS_60,1,39,,39,tp,39,60
70.22922171828723,-148.4235628,2020-08-15,Walker_2022,Jorgenson_JS_61,1,33,,33,tp,33,61
70.22921955,-148.4235371,2020-08-15,Walker_2022,Jorgenson_JS_62,1,56,,56,tp,56,62
70.22921738095067,-148.4235114,2020-08-15,Walker_2022,Jorgenson_JS_63,1,44,,44,tp,44,63
70.22921521227687,-148.4234857,2020-08-15,Walker_2022,Jorgenson_JS_64,1,54,,54,tp,54,64
70.22921304359942,-148.42346,2020-08-15,Walker_2022,Jorgenson_JS_65,1,53,,53,tp,53,65
70.22921087491827,-148.4234343,2020-08-15,Walker_2022,Jorgenson_JS_66,1,52,,52,tp,52,66
70.22920870623346,-148.4234087,2020-08-15,Walker_2022,Jorgenson_JS_67,1,52,,52,tp,52,67
70.22920654,-148.423383,2020-08-15,Walker_2022,Jorgenson_JS_68,1,56,,56,tp,56,68
70.22920436885285,-148.4233573,2020-08-15,Walker_2022,Jorgenson_JS_69,1,53,,53,tp,53,69
70.22920220015703,-148.4233316,2020-08-15,Walker_2022,Jorgenson_JS_70,1,55,,55,tp,55,70
70.22920003145755,-148.4233059,2020-08-15,Walker_2022,Jorgenson_JS_71,1,57,,57,tp,57,71
70.22919786275439,-148.4232802,2020-08-15,Walker_2022,Jorgenson_JS_72,1,38,,38,tp,38,72
70.22919569404756,-148.4232545,2020-08-15,Walker_2022,Jorgenson_JS_73,1,42,,42,tp,42,73
70.22919352533705,-148.4232288,2020-08-15,Walker_2022,Jorgenson_JS_74,1,45,,45,tp,45,74
70.22919135662289,-148.4232031,2020-08-15,Walker_2022,Jorgenson_JS_75,1,71,,71,tp,71,75
70.22918918790505,-148.4231774,2020-08-15,Walker_2022,Jorgenson_JS_76,1,48,,48,tp,48,76
70.22918701918354,-148.4231517,2020-08-15,Walker_2022,Jorgenson_JS_77,1,55,,55,tp,55,77
70.22918485045837,-148.423126,2020-08-15,Walker_2022,Jorgenson_JS_78,1,52,,52,tp,52,78
70.22918268172951,-148.4231004,2020-08-15,Walker_2022,Jorgenson_JS_79,1,47,,47,tp,47,79
70.22918051,-148.4230747,2020-08-15,Walker_2022,Jorgenson_JS_80,1,49,,49,tp,49,80
70.22917834,-148.423049,2020-08-15,Walker_2022,Jorgenson_JS_81,1,43,,43,tp,43,81
70.22917617552093,-148.4230233,2020-08-15,Walker_2022,Jorgenson_JS_82,1,44,,44,tp,44,82
70.22917400677741,-148.4229976,2020-08-15,Walker_2022,Jorgenson_JS_83,1,38,,38,tp,38,83
70.22917184,-148.4229719,2020-08-15,Walker_2022,Jorgenson_JS_84,1,51,,51,tp,51,84
70.22916966927934,-148.4229462,2020-08-15,Walker_2022,Jorgenson_JS_85,1,40,,40,tp,40,85
70.2291675,-148.4229205,2020-08-15,Walker_2022,Jorgenson_JS_86,1,59,,59,tp,59,86
70.22916533176658,-148.4228948,2020-08-15,Walker_2022,Jorgenson_JS_87,1,46,,46,tp,46,87
70.22916316,-148.4228691,2020-08-15,Walker_2022,Jorgenson_JS_88,1,48,,48,tp,48,88
70.22916099423914,-148.4228434,2020-08-15,Walker_2022,Jorgenson_JS_89,1,50,,50,tp,50,89
70.22915882546991,-148.4228177,2020-08-15,Walker_2022,Jorgenson_JS_90,1,55,,55,tp,55,90
70.22915665669703,-148.4227921,2020-08-15,Walker_2022,Jorgenson_JS_91,1,58,,58,tp,58,91
70.22915448792045,-148.4227664,2020-08-15,Walker_2022,Jorgenson_JS_92,1,50,,50,tp,50,92
70.22915231914021,-148.4227407,2020-08-15,Walker_2022,Jorgenson_JS_93,1,50,,50,tp,50,93
70.22915015,-148.422715,2020-08-15,Walker_2022,Jorgenson_JS_94,1,50,,50,tp,50,94
70.22914798156873,-148.4226893,2020-08-15,Walker_2022,Jorgenson_JS_95,1,50,,50,tp,50,95
70.22914581277749,-148.4226636,2020-08-15,Walker_2022,Jorgenson_JS_96,1,54,,54,tp,54,96
70.22914364398257,-148.4226379,2020-08-15,Walker_2022,Jorgenson_JS_97,1,45,,45,tp,45,97
70.22914147518398,-148.4226122,2020-08-15,Walker_2022,Jorgenson_JS_98,1,70,,70,tp,70,98
70.22913930638173,-148.4225865,2020-08-15,Walker_2022,Jorgenson_JS_99,1,55,,55,tp,55,99
70.22913713757579,-148.4225608,2020-08-15,Walker_2022,Jorgenson_JS_100,1,63,,63,tp,63,100
70.22913497,-148.4225351,2020-08-15,Walker_2022,Jorgenson_JS_101,1,45,,45,tp,45,101
70.22913279995294,-148.4225095,2020-08-15,Walker_2022,Jorgenson_JS_102,1,47,,47,tp,47,102
70.22913063113599,-148.4224838,2020-08-15,Walker_2022,Jorgenson_JS_103,1,50,,50,tp,50,103
70.22912846231537,-148.4224581,2020-08-15,Walker_2022,Jorgenson_JS_104,1,43,,43,tp,43,104
70.22912629349109,-148.4224324,2020-08-15,Walker_2022,Jorgenson_JS_105,1,43,,43,tp,43,105
70.22912412466314,-148.4224067,2020-08-15,Walker_2022,Jorgenson_JS_106,1,45,,45,tp,45,106
70.22912195583153,-148.422381,2020-08-15,Walker_2022,Jorgenson_JS_107,1,50,,50,tp,50,107
70.22911978699624,-148.4223553,2020-08-15,Walker_2022,Jorgenson_JS_108,1,55,,55,tp,55,108
70.22911761815728,-148.4223296,2020-08-15,Walker_2022,Jorgenson_JS_109,1,45,,45,tp,45,109
70.22911544931463,-148.4223039,2020-08-15,Walker_2022,Jorgenson_JS_110,1,40,,40,tp,40,110
70.22911328046834,-148.4222782,2020-08-15,Walker_2022,Jorgenson_JS_111,1,56,,56,tp,56,111
70.22911111161837,-148.4222525,2020-08-15,Walker_2022,Jorgenson_JS_112,1,52,,52,tp,52,112
70.22910894276473,-148.4222268,2020-08-15,Walker_2022,Jorgenson_JS_113,1,48,,48,tp,48,113
70.22910677,-148.4222012,2020-08-15,Walker_2022,Jorgenson_JS_114,1,46,,46,tp,46,114
70.22910460504642,-148.4221755,2020-08-15,Walker_2022,Jorgenson_JS_115,1,51,,51,tp,51,115
70.22910243618176,-148.4221498,2020-08-15,Walker_2022,Jorgenson_JS_116,1,54,,54,tp,54,116
70.22910026731344,-148.4221241,2020-08-15,Walker_2022,Jorgenson_JS_117,1,54,,54,tp,54,117
70.22909809844144,-148.4220984,2020-08-15,Walker_2022,Jorgenson_JS_118,1,58,,58,tp,58,118
70.22909592956577,-148.4220727,2020-08-15,Walker_2022,Jorgenson_JS_119,1,56,,56,tp,56,119
70.22909376068644,-148.422047,2020-08-15,Walker_2022,Jorgenson_JS_120,1,58,,58,tp,58,120
70.22909159180344,-148.4220213,2020-08-15,Walker_2022,Jorgenson_JS_121,1,55,,55,tp,55,121
70.22908942291676,-148.4219956,2020-08-15,Walker_2022,Jorgenson_JS_122,1,49,,49,tp,49,122
70.22908725402641,-148.4219699,2020-08-15,Walker_2022,Jorgenson_JS_123,1,45,,45,tp,45,123
70.22908509,-148.4219442,2020-08-15,Walker_2022,Jorgenson_JS_124,1,47,,47,tp,47,124
70.22908292,-148.4219186,2020-08-15,Walker_2022,Jorgenson_JS_125,1,51,,51,tp,51,125
70.22908074733334,-148.4218929,2020-08-15,Walker_2022,Jorgenson_JS_126,1,50,,50,tp,50,126
70.22907857842831,-148.4218672,2020-08-15,Walker_2022,Jorgenson_JS_127,1,49,,49,tp,49,127
70.22907640951962,-148.4218415,2020-08-15,Walker_2022,Jorgenson_JS_128,1,51,,51,tp,51,128
70.22907424060725,-148.4218158,2020-08-15,Walker_2022,Jorgenson_JS_129,1,42,,42,tp,42,129
70.22907207,-148.4217901,2020-08-15,Walker_2022,Jorgenson_JS_130,1,50,,50,tp,50,130
70.2290699,-148.4217644,2020-08-15,Walker_2022,Jorgenson_JS_131,1,54,,54,tp,54,131
70.22906773384811,-148.4217387,2020-08-15,Walker_2022,Jorgenson_JS_132,1,56,,56,tp,56,132
70.22906556492106,-148.421713,2020-08-15,Walker_2022,Jorgenson_JS_133,1,55,,55,tp,55,133
70.22906339599035,-148.4216873,2020-08-15,Walker_2022,Jorgenson_JS_134,1,51,,51,tp,51,134
70.22906122705595,-148.4216616,2020-08-15,Walker_2022,Jorgenson_JS_135,1,60,,60,tp,60,135
70.22905905811788,-148.4216359,2020-08-15,Walker_2022,Jorgenson_JS_136,1,49,,49,tp,49,136
70.22905688917615,-148.4216103,2020-08-15,Walker_2022,Jorgenson_JS_137,1,55,,55,tp,55,137
70.22905472023075,-148.4215846,2020-08-15,Walker_2022,Jorgenson_JS_138,1,34,,34,tp,34,138
70.22905255128168,-148.4215589,2020-08-15,Walker_2022,Jorgenson_JS_139,1,54,,54,tp,54,139
70.22905038232894,-148.4215332,2020-08-15,Walker_2022,Jorgenson_JS_140,1,46,,46,tp,46,140
70.22904821337252,-148.4215075,2020-08-15,Walker_2022,Jorgenson_JS_141,1,47,,47,tp,47,141
70.22904604441243,-148.4214818,2020-08-15,Walker_2022,Jorgenson_JS_142,1,51,,51,tp,51,142
70.22904387544868,-148.4214561,2020-08-15,Walker_2022,Jorgenson_JS_143,1,62,,62,tp,62,143
70.22904170648125,-148.4214304,2020-08-15,Walker_2022,Jorgenson_JS_144,1,61,,61,tp,61,144
70.22903953751016,-148.4214047,2020-08-15,Walker_2022,Jorgenson_JS_145,1,53,,53,tp,53,145
70.22903737,-148.421379,2020-08-15,Walker_2022,Jorgenson_JS_146,1,51,,51,tp,51,146
70.22903519955696,-148.4213533,2020-08-15,Walker_2022,Jorgenson_JS_147,1,54,,54,tp,54,147
70.22903303057485,-148.4213277,2020-08-15,Walker_2022,Jorgenson_JS_148,1,60,,60,tp,60,148
70.22903086158908,-148.421302,2020-08-15,Walker_2022,Jorgenson_JS_149,1,61,,61,tp,61,149
70.22902869259963,-148.4212763,2020-08-15,Walker_2022,Jorgenson_JS_150,1,54,,54,tp,54,150
70.22902652,-148.4212506,2020-08-15,Walker_2022,Jorgenson_JS_151,1,53,,53,tp,53,151
70.22902435460972,-148.4212249,2020-08-15,Walker_2022,Jorgenson_JS_152,1,51,,51,tp,51,152
70.22902218560927,-148.4211992,2020-08-15,Walker_2022,Jorgenson_JS_153,1,54,,54,tp,54,153
70.22902001660513,-148.4211735,2020-08-15,Walker_2022,Jorgenson_JS_154,1,52,,52,tp,52,154
70.22901784759733,-148.4211478,2020-08-15,Walker_2022,Jorgenson_JS_155,1,54,,54,tp,54,155
70.22901567858587,-148.4211221,2020-08-15,Walker_2022,Jorgenson_JS_156,1,54,,54,tp,54,156
70.22901350957073,-148.4210964,2020-08-15,Walker_2022,Jorgenson_JS_157,1,54,,54,tp,54,157
70.22901134055192,-148.4210707,2020-08-15,Walker_2022,Jorgenson_JS_158,1,58,,58,tp,58,158
70.22900917152944,-148.4210451,2020-08-15,Walker_2022,Jorgenson_JS_159,1,55,,55,tp,55,159
70.229007,-148.4210194,2020-08-15,Walker_2022,Jorgenson_JS_160,1,57,,57,tp,57,160
70.22900483347347,-148.4209937,2020-08-15,Walker_2022,Jorgenson_JS_161,1,54,,54,tp,54,161
70.22900266443997,-148.420968,2020-08-15,Walker_2022,Jorgenson_JS_162,1,48,,48,tp,48,162
70.22900049540281,-148.4209423,2020-08-15,Walker_2022,Jorgenson_JS_163,1,55,,55,tp,55,163
70.22899832636199,-148.4209166,2020-08-15,Walker_2022,Jorgenson_JS_164,1,62,,62,tp,62,164
70.22899615731748,-148.4208909,2020-08-15,Walker_2022,Jorgenson_JS_165,1,50,,50,tp,50,165
70.22899398826931,-148.4208652,2020-08-15,Walker_2022,Jorgenson_JS_166,1,50,,50,tp,50,166
70.22899181921747,-148.4208395,2020-08-15,Walker_2022,Jorgenson_JS_167,1,50,,50,tp,50,167
70.22898965016196,-148.4208138,2020-08-15,Walker_2022,Jorgenson_JS_168,1,49,,49,tp,49,168
70.22898748110278,-148.4207881,2020-08-15,Walker_2022,Jorgenson_JS_169,1,51,,51,tp,51,169
70.22898531203992,-148.4207625,2020-08-15,Walker_2022,Jorgenson_JS_170,1,44,,44,tp,44,170
70.22898314297339,-148.4207368,2020-08-15,Walker_2022,Jorgenson_JS_171,1,60,,60,tp,60,171
70.22898097390319,-148.4207111,2020-08-15,Walker_2022,Jorgenson_JS_172,1,46,,46,tp,46,172
70.22897880482934,-148.4206854,2020-08-15,Walker_2022,Jorgenson_JS_173,1,52,,52,tp,52,173
70.22897663575179,-148.4206597,2020-08-15,Walker_2022,Jorgenson_JS_174,1,53,,53,tp,53,174
70.22897446667059,-148.420634,2020-08-15,Walker_2022,Jorgenson_JS_175,1,50,,50,tp,50,175
70.22897229758573,-148.4206083,2020-08-15,Walker_2022,Jorgenson_JS_176,1,52,,52,tp,52,176
70.22897012849717,-148.4205826,2020-08-15,Walker_2022,Jorgenson_JS_177,1,49,,49,tp,49,177
70.22896795940495,-148.4205569,2020-08-15,Walker_2022,Jorgenson_JS_178,1,52,,52,tp,52,178
70.22896579030908,-148.4205312,2020-08-15,Walker_2022,Jorgenson_JS_179,1,50,,50,tp,50,179
70.22896362120952,-148.4205055,2020-08-15,Walker_2022,Jorgenson_JS_180,1,53,,53,tp,53,180
70.22896145210629,-148.4204799,2020-08-15,Walker_2022,Jorgenson_JS_181,1,53,,53,tp,53,181
70.22895928,-148.4204542,2020-08-15,Walker_2022,Jorgenson_JS_182,1,55,,55,tp,55,182
70.22895711388882,-148.4204285,2020-08-15,Walker_2022,Jorgenson_JS_183,1,52,,52,tp,52,183
70.22895494477459,-148.4204028,2020-08-15,Walker_2022,Jorgenson_JS_184,1,70,,70,tp,70,184
70.22895277565668,-148.4203771,2020-08-15,Walker_2022,Jorgenson_JS_185,1,53,,53,tp,53,185
70.22895061,-148.4203514,2020-08-15,Walker_2022,Jorgenson_JS_186,1,51,,51,tp,51,186
70.22894843740985,-148.4203257,2020-08-15,Walker_2022,Jorgenson_JS_187,1,54,,54,tp,54,187
70.22894626828094,-148.4203,2020-08-15,Walker_2022,Jorgenson_JS_188,1,53,,53,tp,53,188
70.22894409914834,-148.4202743,2020-08-15,Walker_2022,Jorgenson_JS_189,1,50,,50,tp,50,189
70.22894193001208,-148.4202486,2020-08-15,Walker_2022,Jorgenson_JS_190,1,42,,42,tp,42,190
70.22893976087215,-148.4202229,2020-08-15,Walker_2022,Jorgenson_JS_191,1,48,,48,tp,48,191
70.22893759172855,-148.4201973,2020-08-15,Walker_2022,Jorgenson_JS_192,1,52,,52,tp,52,192
70.22893542258127,-148.4201716,2020-08-15,Walker_2022,Jorgenson_JS_193,1,56,,56,tp,56,193
70.22893325343034,-148.4201459,2020-08-15,Walker_2022,Jorgenson_JS_194,1,56,,56,tp,56,194
70.22893108427573,-148.4201202,2020-08-15,Walker_2022,Jorgenson_JS_195,1,58,,58,tp,58,195
70.22892891511745,-148.4200945,2020-08-15,Walker_2022,Jorgenson_JS_196,1,51,,51,tp,51,196
70.22892675,-148.4200688,2020-08-15,Walker_2022,Jorgenson_JS_197,1,51,,51,tp,51,197
70.22892457678988,-148.4200431,2020-08-15,Walker_2022,Jorgenson_JS_198,1,53,,53,tp,53,198
70.22892240762059,-148.4200174,2020-08-15,Walker_2022,Jorgenson_JS_199,1,53,,53,tp,53,199
70.22892023844761,-148.4199917,2020-08-15,Walker_2022,Jorgenson_JS_200,1,54,,54,tp,54,200
70.22891806927099,-148.419966,2020-08-15,Walker_2022,Jorgenson_JS_201,1,47,,47,tp,47,201
70.22891590009068,-148.4199403,2020-08-15,Walker_2022,Jorgenson_JS_202,1,46,,46,tp,46,202
70.22891373090671,-148.4199147,2020-08-15,Walker_2022,Jorgenson_JS_203,1,46,,46,tp,46,203
70.22891156171906,-148.419889,2020-08-15,Walker_2022,Jorgenson_JS_204,1,50,,50,tp,50,204
70.22890939252775,-148.4198633,2020-08-15,Walker_2022,Jorgenson_JS_205,1,52,,52,tp,52,205
70.22890722333277,-148.4198376,2020-08-15,Walker_2022,Jorgenson_JS_206,1,50,,50,tp,50,206
70.22890505413412,-148.4198119,2020-08-15,Walker_2022,Jorgenson_JS_207,1,53,,53,tp,53,207
70.22890288493178,-148.4197862,2020-08-15,Walker_2022,Jorgenson_JS_208,1,52,,52,tp,52,208
70.22890072,-148.4197605,2020-08-15,Walker_2022,Jorgenson_JS_209,1,55,,55,tp,55,209
70.22889854651612,-148.4197348,2020-08-15,Walker_2022,Jorgenson_JS_210,1,54,,54,tp,54,210
70.22889637730279,-148.4197091,2020-08-15,Walker_2022,Jorgenson_JS_211,1,46,,46,tp,46,211
70.22889420808579,-148.4196834,2020-08-15,Walker_2022,Jorgenson_JS_212,1,42,,42,tp,42,212
70.22889203886511,-148.4196577,2020-08-15,Walker_2022,Jorgenson_JS_213,1,41,,41,tp,41,213
70.22888986964077,-148.4196321,2020-08-15,Walker_2022,Jorgenson_JS_214,1,46,,46,tp,46,214
70.22888770041276,-148.4196064,2020-08-15,Walker_2022,Jorgenson_JS_215,1,50,,50,tp,50,215
70.22888553118106,-148.4195807,2020-08-15,Walker_2022,Jorgenson_JS_216,1,48,,48,tp,48,216
70.22888336,-148.419555,2020-08-15,Walker_2022,Jorgenson_JS_217,1,59,,59,tp,59,217
70.22888119270668,-148.4195293,2020-08-15,Walker_2022,Jorgenson_JS_218,1,40,,40,tp,40,218
70.22887902346397,-148.4195036,2020-08-15,Walker_2022,Jorgenson_JS_219,1,53,,53,tp,53,219
70.22887685421762,-148.4194779,2020-08-15,Walker_2022,Jorgenson_JS_220,1,61,,61,tp,61,220
70.22887468496758,-148.4194522,2020-08-15,Walker_2022,Jorgenson_JS_221,1,47,,47,tp,47,221
70.22887251571386,-148.4194265,2020-08-15,Walker_2022,Jorgenson_JS_222,1,42,,42,tp,42,222
70.22887034645649,-148.4194008,2020-08-15,Walker_2022,Jorgenson_JS_223,1,41,,41,tp,41,223
70.22886817719544,-148.4193751,2020-08-15,Walker_2022,Jorgenson_JS_224,1,46,,46,tp,46,224
70.22886600793072,-148.4193495,2020-08-15,Walker_2022,Jorgenson_JS_225,1,46,,46,tp,46,225
70.22886383866233,-148.4193238,2020-08-15,Walker_2022,Jorgenson_JS_226,1,49,,49,tp,49,226
70.22886166939027,-148.4192981,2020-08-15,Walker_2022,Jorgenson_JS_227,1,51,,51,tp,51,227
70.22885950011454,-148.4192724,2020-08-15,Walker_2022,Jorgenson_JS_228,1,49,,49,tp,49,228
70.22885733083514,-148.4192467,2020-08-15,Walker_2022,Jorgenson_JS_229,1,52,,52,tp,52,229
70.22885516155208,-148.419221,2020-08-15,Walker_2022,Jorgenson_JS_230,1,44,,44,tp,44,230
70.22885299226533,-148.4191953,2020-08-15,Walker_2022,Jorgenson_JS_231,1,40,,40,tp,40,231
70.22885082297492,-148.4191696,2020-08-15,Walker_2022,Jorgenson_JS_232,1,48,,48,tp,48,232
70.22884865368084,-148.4191439,2020-08-15,Walker_2022,Jorgenson_JS_233,1,41,,41,tp,41,233
70.22884648438308,-148.4191182,2020-08-15,Walker_2022,Jorgenson_JS_234,1,53,,53,tp,53,234
70.22884431508166,-148.4190925,2020-08-15,Walker_2022,Jorgenson_JS_235,1,51,,51,tp,51,235
70.22884214577658,-148.4190669,2020-08-15,Walker_2022,Jorgenson_JS_236,1,52,,52,tp,52,236
70.22883997646781,-148.4190412,2020-08-15,Walker_2022,Jorgenson_JS_237,1,53,,53,tp,53,237
70.22883780715537,-148.4190155,2020-08-15,Walker_2022,Jorgenson_JS_238,1,54,,54,tp,54,238
70.22883563783927,-148.4189898,2020-08-15,Walker_2022,Jorgenson_JS_239,1,52,,52,tp,52,239
70.22883347,-148.4189641,2020-08-15,Walker_2022,Jorgenson_JS_240,1,53,,53,tp,53,240
70.22883129919606,-148.4189384,2020-08-15,Walker_2022,Jorgenson_JS_241,1,55,,55,tp,55,241
70.22882912986894,-148.4189127,2020-08-15,Walker_2022,Jorgenson_JS_242,1,49,,49,tp,49,242
70.22882696053816,-148.418887,2020-08-15,Walker_2022,Jorgenson_JS_243,1,45,,45,tp,45,243
70.22882479,-148.4188613,2020-08-15,Walker_2022,Jorgenson_JS_244,1,49,,49,tp,49,244
70.22882262186559,-148.4188356,2020-08-15,Walker_2022,Jorgenson_JS_245,1,55,,55,tp,55,245
70.22882045252379,-148.41881,2020-08-15,Walker_2022,Jorgenson_JS_246,1,45,,45,tp,45,246
70.22881828317833,-148.4187843,2020-08-15,Walker_2022,Jorgenson_JS_247,1,49,,49,tp,49,247
70.22881611,-148.4187586,2020-08-15,Walker_2022,Jorgenson_JS_248,1,57,,57,tp,57,248
70.22881394447639,-148.4187329,2020-08-15,Walker_2022,Jorgenson_JS_249,1,41,,41,tp,41,249
70.22881177511992,-148.4187072,2020-08-15,Walker_2022,Jorgenson_JS_250,1,33,,33,tp,33,250
70.223122,-148.471291,2020-08-15,Walker_2022,Colleen_T1_0,1,60,,60,tp,60,0
70.22313012359706,-148.4712798,2020-08-15,Walker_2022,Colleen_T1_1,1,45,,45,tp,45,1
70.22313825,-148.4712686,2020-08-15,Walker_2022,Colleen_T1_2,1,105,,105,tp,105,2
70.22314637078905,-148.4712574,2020-08-15,Walker_2022,Colleen_T1_3,1,77,,77,tp,77,3
70.22315449438399,-148.4712463,2020-08-15,Walker_2022,Colleen_T1_4,1,60,,60,tp,60,4
70.22316261797823,-148.4712351,2020-08-15,Walker_2022,Colleen_T1_5,1,60,,60,tp,60,5
70.22317074157178,-148.4712239,2020-08-15,Walker_2022,Colleen_T1_6,1,61,,61,tp,61,6
70.22317886516461,-148.4712127,2020-08-15,Walker_2022,Colleen_T1_7,1,61,,61,tp,61,7
70.22318698875674,-148.4712015,2020-08-15,Walker_2022,Colleen_T1_8,1,59,,59,tp,59,8
70.22319511234817,-148.4711903,2020-08-15,Walker_2022,Colleen_T1_9,1,69,,69,tp,69,9
70.22320324,-148.4711791,2020-08-15,Walker_2022,Colleen_T1_10,1,68,,68,tp,68,10
70.22321136,-148.4711679,2020-08-15,Walker_2022,Colleen_T1_11,1,64,,64,tp,64,11
70.22321948311823,-148.4711568,2020-08-15,Walker_2022,Colleen_T1_12,1,65,,65,tp,65,12
70.22322760670684,-148.4711456,2020-08-15,Walker_2022,Colleen_T1_13,1,64,,64,tp,64,13
70.22323573029475,-148.4711344,2020-08-15,Walker_2022,Colleen_T1_14,1,65,,65,tp,65,14
70.22324385388195,-148.4711232,2020-08-15,Walker_2022,Colleen_T1_15,1,64,,64,tp,64,15
70.22325197746845,-148.471112,2020-08-15,Walker_2022,Colleen_T1_16,1,65,,65,tp,65,16
70.22326010105425,-148.4711008,2020-08-15,Walker_2022,Colleen_T1_17,1,65,,65,tp,65,17
70.22326822463936,-148.4710896,2020-08-15,Walker_2022,Colleen_T1_18,1,64,,64,tp,64,18
70.22327634822375,-148.4710784,2020-08-15,Walker_2022,Colleen_T1_19,1,64,,64,tp,64,19
70.22328447180743,-148.4710673,2020-08-15,Walker_2022,Colleen_T1_20,1,65,,65,tp,65,20
