date,site,stake,depth,flag,hit_type,crew,notes
10/9/2018,BFFIRELINEBURNED,3,214,G,,,
10/9/2018,BFFIRELINEBURNED,4,253,G,,,
10/9/2018,BFFIRELINEBURNED,5,205,G,,,
10/9/2018,BFFIRELINEBURNED,6,192,G,,,
10/9/2018,BFFIRELINEBURNED,7,166,G,,,
10/9/2018,BFFIRELINEBURNED,8,131,G,,,
10/9/2018,BFFIRELINEBURNED,9,128,G,,,
10/9/2018,BFFIRELINEBURNED,10,125,G,,,
10/8/2019,BFFIRELINEBURNED,1,277,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,2,277,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,3,278,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,4,276,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,5,250,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,6,190,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,7,186,G,Ice,Maw,
10/8/2019,BFFIRELINEBURNED,8,143,G,Ice,Maw,Pos. rock
10/8/2019,BFFIRELINEBURNED,9,140,G,Ice,Maw,Pos. rock
10/8/2019,BFFIRELINEBURNED,10,124,R,Rock,Maw,
10/2/2020,BFFIRELINEBURNED,1,277,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,2,283,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,3,268,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,4,261,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,5,227,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,6,208,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,7,192,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,8,143,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,9,145,G,Ice,Maw,
10/2/2020,BFFIRELINEBURNED,10,135,G,Rock,Maw,
9/21/2021,BFFIRELINEBURNED,1,281,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,2,303,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,3,268,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,4,266,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,5,256,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,6,212,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,7,194,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,8,183,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,9,154,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEBURNED,10,133,G,Ice,"MAW, OPH",
9/27/2022,BFFIRELINEBURNED,1,267,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,2,262,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,3,268,G,Rock,Jh,
9/27/2022,BFFIRELINEBURNED,4,250,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,5,250,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,6,200,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,7,185,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,8,143,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,9,132,G,Ice,Jh,
9/27/2022,BFFIRELINEBURNED,10,130,G,Ice,Jh,
10/3/2023,BFFIRELINEBURNED,1,268,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,2,275,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,3,266,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,4,250,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,5,229,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,6,205,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,7,177,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,8,133,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,9,130,G,Ice,KO,
10/3/2023,BFFIRELINEBURNED,10,127,G,Ice,KO,
9/10/2004,BFFIRELINEUNBURNED,1,50,G,,,
9/10/2004,BFFIRELINEUNBURNED,2,42,G,,,
9/10/2004,BFFIRELINEUNBURNED,3,55,G,,,
9/10/2004,BFFIRELINEUNBURNED,4,46,G,,,
9/10/2004,BFFIRELINEUNBURNED,5,56,G,,,
9/10/2004,BFFIRELINEUNBURNED,6,49,G,,,
9/10/2004,BFFIRELINEUNBURNED,7,33,G,,,
9/10/2004,BFFIRELINEUNBURNED,8,43,G,,,
9/10/2004,BFFIRELINEUNBURNED,9,46,G,,,
9/10/2004,BFFIRELINEUNBURNED,10,40,G,,,
9/10/2005,BFFIRELINEUNBURNED,1,71,G,,,
9/10/2005,BFFIRELINEUNBURNED,2,56,G,,,
9/10/2005,BFFIRELINEUNBURNED,3,59,G,,,
9/10/2005,BFFIRELINEUNBURNED,4,55,G,,,
9/10/2005,BFFIRELINEUNBURNED,5,64,G,,,
9/10/2005,BFFIRELINEUNBURNED,6,70,G,,,
9/10/2005,BFFIRELINEUNBURNED,7,53,G,,,
9/10/2005,BFFIRELINEUNBURNED,8,63,G,,,
9/10/2005,BFFIRELINEUNBURNED,9,66,G,,,
9/10/2005,BFFIRELINEUNBURNED,10,55,G,,,
9/12/2006,BFFIRELINEUNBURNED,1,74,G,,,
9/12/2006,BFFIRELINEUNBURNED,2,55,G,,,
9/12/2006,BFFIRELINEUNBURNED,3,54,G,,,
9/12/2006,BFFIRELINEUNBURNED,4,56,G,,,
9/12/2006,BFFIRELINEUNBURNED,5,61,G,,,
9/12/2006,BFFIRELINEUNBURNED,6,68,G,,,
9/12/2006,BFFIRELINEUNBURNED,7,53,G,,,
9/12/2006,BFFIRELINEUNBURNED,8,65,G,,,
9/12/2006,BFFIRELINEUNBURNED,9,62,G,,,
9/12/2006,BFFIRELINEUNBURNED,10,56,G,,,
9/13/2007,BFFIRELINEUNBURNED,1,75,G,,,
9/13/2007,BFFIRELINEUNBURNED,2,56,G,,,
9/13/2007,BFFIRELINEUNBURNED,3,55,G,,,
9/13/2007,BFFIRELINEUNBURNED,4,57,G,,,
9/13/2007,BFFIRELINEUNBURNED,5,66,G,,,
9/13/2007,BFFIRELINEUNBURNED,6,72,G,,,
9/13/2007,BFFIRELINEUNBURNED,7,59,G,,,
9/13/2007,BFFIRELINEUNBURNED,8,71,G,,,
9/13/2007,BFFIRELINEUNBURNED,9,66,G,,,
9/13/2007,BFFIRELINEUNBURNED,10,56,G,,,
9/23/2008,BFFIRELINEUNBURNED,1,76,G,,,
9/23/2008,BFFIRELINEUNBURNED,2,51,G,,,
9/23/2008,BFFIRELINEUNBURNED,3,59,G,,,
9/23/2008,BFFIRELINEUNBURNED,4,54,G,,,
9/23/2008,BFFIRELINEUNBURNED,5,65,G,,,
9/23/2008,BFFIRELINEUNBURNED,6,72,G,,,
9/23/2008,BFFIRELINEUNBURNED,7,57,G,,,
9/23/2008,BFFIRELINEUNBURNED,8,63,G,,,
9/23/2008,BFFIRELINEUNBURNED,9,68,G,,,
9/23/2008,BFFIRELINEUNBURNED,10,55,G,,,
9/21/2009,BFFIRELINEUNBURNED,1,79,G,,,
9/21/2009,BFFIRELINEUNBURNED,2,55,G,,,
9/21/2009,BFFIRELINEUNBURNED,3,59,G,,,
9/21/2009,BFFIRELINEUNBURNED,4,54,G,,,
9/21/2009,BFFIRELINEUNBURNED,5,63,G,,,
9/21/2009,BFFIRELINEUNBURNED,6,72,G,,,
9/21/2009,BFFIRELINEUNBURNED,7,63,G,,,
9/21/2009,BFFIRELINEUNBURNED,8,62,G,,,
9/21/2009,BFFIRELINEUNBURNED,9,67,G,,,
9/21/2009,BFFIRELINEUNBURNED,10,50,G,,,
9/29/2010,BFFIRELINEUNBURNED,1,78,G,,,
9/29/2010,BFFIRELINEUNBURNED,2,55,G,,,
9/29/2010,BFFIRELINEUNBURNED,3,62,G,,,
9/29/2010,BFFIRELINEUNBURNED,4,58,G,,,
9/29/2010,BFFIRELINEUNBURNED,5,67,G,,,
9/29/2010,BFFIRELINEUNBURNED,6,79,G,,,
9/29/2010,BFFIRELINEUNBURNED,7,64,G,,,
9/29/2010,BFFIRELINEUNBURNED,8,66,G,,,
9/29/2010,BFFIRELINEUNBURNED,9,68,G,,,
9/29/2010,BFFIRELINEUNBURNED,10,53,G,,,
9/27/2011,BFFIRELINEUNBURNED,1,77,G,,,
9/27/2011,BFFIRELINEUNBURNED,2,58,G,,,
9/27/2011,BFFIRELINEUNBURNED,3,60,G,,,
9/27/2011,BFFIRELINEUNBURNED,4,60,G,,,
9/27/2011,BFFIRELINEUNBURNED,5,66,G,,,
9/27/2011,BFFIRELINEUNBURNED,6,75,G,,,
9/27/2011,BFFIRELINEUNBURNED,7,63,G,,,
9/27/2011,BFFIRELINEUNBURNED,8,62,G,,,
9/27/2011,BFFIRELINEUNBURNED,9,65,G,,,
9/27/2011,BFFIRELINEUNBURNED,10,51,G,,,
9/25/2012,BFFIRELINEUNBURNED,1,66,G,,,
9/25/2012,BFFIRELINEUNBURNED,2,59,G,,,
9/25/2012,BFFIRELINEUNBURNED,3,59,G,,,
9/25/2012,BFFIRELINEUNBURNED,4,57,G,,,
9/25/2012,BFFIRELINEUNBURNED,5,70,G,,,
9/25/2012,BFFIRELINEUNBURNED,6,76,G,,,
9/25/2012,BFFIRELINEUNBURNED,7,57,G,,,
9/25/2012,BFFIRELINEUNBURNED,8,65,G,,,
9/25/2012,BFFIRELINEUNBURNED,9,62,G,,,
9/25/2012,BFFIRELINEUNBURNED,10,52,G,,,
10/2/2013,BFFIRELINEUNBURNED,1,63,G,,,
10/2/2013,BFFIRELINEUNBURNED,2,52,G,,,
10/2/2013,BFFIRELINEUNBURNED,3,58,G,,,
10/2/2013,BFFIRELINEUNBURNED,4,56,G,,,
10/2/2013,BFFIRELINEUNBURNED,5,63,G,,,
10/2/2013,BFFIRELINEUNBURNED,6,71,G,,,
10/2/2013,BFFIRELINEUNBURNED,7,60,G,,,
10/2/2013,BFFIRELINEUNBURNED,8,54,G,,,
10/2/2013,BFFIRELINEUNBURNED,9,60,G,,,
10/2/2013,BFFIRELINEUNBURNED,10,48,G,,,
9/24/2014,BFFIRELINEUNBURNED,1,69,G,,,
9/24/2014,BFFIRELINEUNBURNED,2,61,G,,,
9/24/2014,BFFIRELINEUNBURNED,3,64,G,,,
9/24/2014,BFFIRELINEUNBURNED,4,56,G,,,
9/24/2014,BFFIRELINEUNBURNED,5,65,G,,,
9/24/2014,BFFIRELINEUNBURNED,6,70,G,,,
9/24/2014,BFFIRELINEUNBURNED,7,62,G,,,
9/24/2014,BFFIRELINEUNBURNED,8,71,G,,,
9/24/2014,BFFIRELINEUNBURNED,9,67,G,,,
9/24/2014,BFFIRELINEUNBURNED,10,53,G,,,
9/18/2015,BFFIRELINEUNBURNED,1,73,G,,,
9/18/2015,BFFIRELINEUNBURNED,2,57,G,,,
9/18/2015,BFFIRELINEUNBURNED,3,58,G,,,
9/18/2015,BFFIRELINEUNBURNED,4,55,G,,,
9/18/2015,BFFIRELINEUNBURNED,5,64,G,,,
9/18/2015,BFFIRELINEUNBURNED,6,75,G,,,
9/18/2015,BFFIRELINEUNBURNED,7,63,G,,,
9/18/2015,BFFIRELINEUNBURNED,8,62,G,,,
9/18/2015,BFFIRELINEUNBURNED,9,68,G,,,
9/18/2015,BFFIRELINEUNBURNED,10,52,G,,,
9/28/2016,BFFIRELINEUNBURNED,1,77,G,,,
9/28/2016,BFFIRELINEUNBURNED,2,73,G,,,
9/28/2016,BFFIRELINEUNBURNED,3,69,G,,,
9/28/2016,BFFIRELINEUNBURNED,4,70,G,,,
9/28/2016,BFFIRELINEUNBURNED,5,80,G,,,
9/28/2016,BFFIRELINEUNBURNED,6,87,G,,,
9/28/2016,BFFIRELINEUNBURNED,7,68,G,,,
9/28/2016,BFFIRELINEUNBURNED,8,65,G,,,
9/28/2016,BFFIRELINEUNBURNED,9,74,G,,,
9/28/2016,BFFIRELINEUNBURNED,10,61,G,,,
9/29/2017,BFFIRELINEUNBURNED,1,65,G,,,
9/29/2017,BFFIRELINEUNBURNED,2,59,G,,,
9/29/2017,BFFIRELINEUNBURNED,3,58,G,,,
9/29/2017,BFFIRELINEUNBURNED,4,55,G,,,
9/29/2017,BFFIRELINEUNBURNED,5,66,G,,,
9/29/2017,BFFIRELINEUNBURNED,6,75,G,,,
9/29/2017,BFFIRELINEUNBURNED,7,63,G,,,
9/29/2017,BFFIRELINEUNBURNED,8,69,G,,,
9/29/2017,BFFIRELINEUNBURNED,9,71,G,,,
9/29/2017,BFFIRELINEUNBURNED,10,59,G,,,
10/9/2018,BFFIRELINEUNBURNED,1,81,G,,,
10/9/2018,BFFIRELINEUNBURNED,2,68,G,,,
10/9/2018,BFFIRELINEUNBURNED,3,77,G,,,
10/9/2018,BFFIRELINEUNBURNED,4,61,G,,,
10/9/2018,BFFIRELINEUNBURNED,5,65,G,,,
10/9/2018,BFFIRELINEUNBURNED,6,70,G,,,
10/9/2018,BFFIRELINEUNBURNED,7,61,G,,,
10/9/2018,BFFIRELINEUNBURNED,8,59,G,,,
10/9/2018,BFFIRELINEUNBURNED,9,65,G,,,
10/9/2018,BFFIRELINEUNBURNED,10,49,G,,,
10/8/2019,BFFIRELINEUNBURNED,1,93,G,Ice,Maw,This is walkdown
10/8/2019,BFFIRELINEUNBURNED,2,76,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,3,76,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,4,67,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,5,85,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,6,74,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,7,57,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,8,62,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,9,73,G,Ice,Maw,
10/8/2019,BFFIRELINEUNBURNED,10,52,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,1,85,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,2,54,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,3,75,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,4,64,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,5,63,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,6,76,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,7,64,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,8,63,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,9,68,G,Ice,Maw,
10/2/2020,BFFIRELINEUNBURNED,10,55,G,Ice,Maw,
9/21/2021,BFFIRELINEUNBURNED,1,66,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,2,45,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,3,65,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,4,67,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,5,61,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,6,76,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,7,66,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,8,62,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,9,70,G,Ice,"MAW, OPH",
9/21/2021,BFFIRELINEUNBURNED,10,53,G,Ice,"MAW, OPH",
9/27/2022,BFFIRELINEUNBURNED,1,72,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,2,68,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,3,62,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,4,55,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,5,61,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,6,70,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,7,58,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,8,63,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,9,64,G,Ice,Jh,
9/27/2022,BFFIRELINEUNBURNED,10,57,G,Ice,Jh,
10/3/2023,BFFIRELINEUNBURNED,1,66,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,2,62,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,3,58,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,4,54,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,5,68,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,6,71,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,7,58,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,8,59,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,9,65,G,Ice,KO,
10/3/2023,BFFIRELINEUNBURNED,10,51,G,Ice,KO,
9/10/2004,BFSAFETYZONE,1,90,G,,,
9/10/2004,BFSAFETYZONE,2,60,G,,,
9/10/2004,BFSAFETYZONE,3,65,G,,,
9/10/2004,BFSAFETYZONE,4,62,G,,,
9/10/2004,BFSAFETYZONE,5,69,G,,,
9/10/2004,BFSAFETYZONE,6,85,G,,,
9/10/2004,BFSAFETYZONE,7,55,G,,,
9/10/2004,BFSAFETYZONE,8,62,G,,,
9/10/2004,BFSAFETYZONE,9,58,G,,,
9/10/2004,BFSAFETYZONE,10,62,G,,,
9/10/2005,BFSAFETYZONE,1,125,G,,,
9/10/2005,BFSAFETYZONE,2,97,G,,,
9/10/2005,BFSAFETYZONE,3,92,G,,,
9/10/2005,BFSAFETYZONE,4,93,G,,,
9/10/2005,BFSAFETYZONE,5,94,G,,,
9/10/2005,BFSAFETYZONE,6,112,G,,,
9/10/2005,BFSAFETYZONE,7,100,G,,,
9/10/2005,BFSAFETYZONE,8,105,G,,,
9/10/2005,BFSAFETYZONE,9,100,G,,,
9/10/2005,BFSAFETYZONE,10,113,G,,,
9/12/2006,BFSAFETYZONE,1,139,G,,,
9/12/2006,BFSAFETYZONE,2,115,G,,,
9/12/2006,BFSAFETYZONE,3,115,G,,,
9/12/2006,BFSAFETYZONE,4,104,G,,,
9/12/2006,BFSAFETYZONE,5,109,G,,,
9/12/2006,BFSAFETYZONE,6,131,G,,,
9/12/2006,BFSAFETYZONE,7,118,G,,,
9/12/2006,BFSAFETYZONE,8,119,G,,,
9/12/2006,BFSAFETYZONE,9,116,G,,,
9/12/2006,BFSAFETYZONE,10,125,G,,,
9/13/2007,BFSAFETYZONE,1,153,G,,,
9/13/2007,BFSAFETYZONE,2,123,G,,,
9/13/2007,BFSAFETYZONE,3,125,G,,,
9/13/2007,BFSAFETYZONE,4,116,G,,,
9/13/2007,BFSAFETYZONE,5,125,G,,,
9/13/2007,BFSAFETYZONE,6,147,G,,,
9/13/2007,BFSAFETYZONE,7,123,G,,,
9/13/2007,BFSAFETYZONE,8,126,G,,,
9/13/2007,BFSAFETYZONE,9,125,G,,,
9/13/2007,BFSAFETYZONE,10,132,G,,,
9/23/2008,BFSAFETYZONE,1,155,G,,,
9/23/2008,BFSAFETYZONE,2,132,G,,,
9/23/2008,BFSAFETYZONE,3,125,G,,,
9/23/2008,BFSAFETYZONE,4,118,G,,,
9/23/2008,BFSAFETYZONE,5,135,G,,,
9/23/2008,BFSAFETYZONE,6,152,G,,,
9/23/2008,BFSAFETYZONE,7,123,G,,,
9/23/2008,BFSAFETYZONE,8,123,G,,,
9/23/2008,BFSAFETYZONE,9,122,G,,,
9/23/2008,BFSAFETYZONE,10,138,G,,,
9/21/2009,BFSAFETYZONE,1,170,G,,,
9/21/2009,BFSAFETYZONE,2,77,G,,,
9/21/2009,BFSAFETYZONE,3,78,G,,,
9/21/2009,BFSAFETYZONE,4,78,G,,,
9/21/2009,BFSAFETYZONE,5,131,G,,,
9/21/2009,BFSAFETYZONE,6,148,G,,,
9/21/2009,BFSAFETYZONE,7,72,G,,,
9/21/2009,BFSAFETYZONE,8,73,G,,,
9/21/2009,BFSAFETYZONE,9,81,G,,,
9/21/2009,BFSAFETYZONE,10,78,G,,,
9/29/2010,BFSAFETYZONE,1,161,G,,,
9/29/2010,BFSAFETYZONE,2,78,G,,,
9/29/2010,BFSAFETYZONE,3,88,G,,,
9/29/2010,BFSAFETYZONE,4,84,G,,,
9/29/2010,BFSAFETYZONE,5,126,G,,,
9/29/2010,BFSAFETYZONE,6,130,G,,,
9/29/2010,BFSAFETYZONE,7,76,G,,,
9/29/2010,BFSAFETYZONE,8,76,G,,,
9/29/2010,BFSAFETYZONE,9,80,G,,,
9/29/2010,BFSAFETYZONE,10,88,G,,,
9/27/2011,BFSAFETYZONE,1,155,G,,,
9/27/2011,BFSAFETYZONE,2,105,G,,,
9/27/2011,BFSAFETYZONE,3,99,G,,,
9/27/2011,BFSAFETYZONE,4,95,G,,,
9/27/2011,BFSAFETYZONE,5,136,G,,,
9/27/2011,BFSAFETYZONE,6,153,G,,,
9/27/2011,BFSAFETYZONE,7,113,G,,,
9/27/2011,BFSAFETYZONE,8,96,G,,,
9/27/2011,BFSAFETYZONE,9,90,G,,,
9/27/2011,BFSAFETYZONE,10,91,G,,,
9/25/2012,BFSAFETYZONE,1,150,G,,,
9/25/2012,BFSAFETYZONE,2,117,G,,,
9/25/2012,BFSAFETYZONE,3,111,G,,,
9/25/2012,BFSAFETYZONE,4,125,G,,,
9/25/2012,BFSAFETYZONE,5,137,G,,,
9/25/2012,BFSAFETYZONE,6,157,G,,,
9/25/2012,BFSAFETYZONE,7,130,G,,,
9/25/2012,BFSAFETYZONE,8,124,G,,,
9/25/2012,BFSAFETYZONE,9,88,G,,,
9/25/2012,BFSAFETYZONE,10,106,G,,,
10/2/2013,BFSAFETYZONE,1,135,G,,,
10/2/2013,BFSAFETYZONE,2,65,G,,,
10/2/2013,BFSAFETYZONE,3,113,G,,,
10/2/2013,BFSAFETYZONE,4,91,G,,,
10/2/2013,BFSAFETYZONE,5,133,G,,,
10/2/2013,BFSAFETYZONE,6,150,G,,,
10/2/2013,BFSAFETYZONE,7,125,G,,,
10/2/2013,BFSAFETYZONE,8,98,G,,,
10/2/2013,BFSAFETYZONE,9,84,G,,,
10/2/2013,BFSAFETYZONE,10,70,G,,,
9/24/2014,BFSAFETYZONE,1,130,G,,,
9/24/2014,BFSAFETYZONE,2,85,G,,,
9/24/2014,BFSAFETYZONE,3,84,G,,,
9/24/2014,BFSAFETYZONE,4,100,G,,,
9/24/2014,BFSAFETYZONE,5,149,G,,,
9/24/2014,BFSAFETYZONE,6,152,G,,,
9/24/2014,BFSAFETYZONE,7,127,G,,,
9/24/2014,BFSAFETYZONE,8,105,G,,,
9/24/2014,BFSAFETYZONE,9,89,G,,,
9/24/2014,BFSAFETYZONE,10,86,G,,,
9/18/2015,BFSAFETYZONE,1,163,G,,,
9/18/2015,BFSAFETYZONE,2,83,G,,,
9/18/2015,BFSAFETYZONE,3,90,G,,,
9/18/2015,BFSAFETYZONE,4,84,G,,,
9/18/2015,BFSAFETYZONE,5,136,G,,,
9/18/2015,BFSAFETYZONE,6,152,G,,,
9/18/2015,BFSAFETYZONE,7,129,G,,,
9/18/2015,BFSAFETYZONE,8,117,G,,,
9/18/2015,BFSAFETYZONE,9,84,G,,,
9/18/2015,BFSAFETYZONE,10,82,G,,,
9/28/2016,BFSAFETYZONE,1,130,G,,,
9/28/2016,BFSAFETYZONE,2,128,G,,,
9/28/2016,BFSAFETYZONE,3,127,G,,,
9/28/2016,BFSAFETYZONE,4,160,G,,,
9/28/2016,BFSAFETYZONE,5,163,G,,,
9/28/2016,BFSAFETYZONE,6,140,G,,,
9/28/2016,BFSAFETYZONE,7,129,G,,,
9/28/2016,BFSAFETYZONE,8,125,G,,,
9/28/2016,BFSAFETYZONE,9,119,G,,,
9/28/2016,BFSAFETYZONE,10,121,G,,,
9/29/2017,BFSAFETYZONE,1,159,G,,,
9/29/2017,BFSAFETYZONE,2,129,G,,,
9/29/2017,BFSAFETYZONE,3,103,G,,,
9/29/2017,BFSAFETYZONE,4,95,G,,,
9/29/2017,BFSAFETYZONE,5,163,G,,,
9/29/2017,BFSAFETYZONE,6,158,G,,,
9/29/2017,BFSAFETYZONE,7,122,G,,,
9/29/2017,BFSAFETYZONE,8,96,G,,,
9/29/2017,BFSAFETYZONE,9,91,G,,,
9/29/2017,BFSAFETYZONE,10,86,,,,
10/9/2018,BFSAFETYZONE,1,169,G,,,
10/9/2018,BFSAFETYZONE,2,118,G,,,
10/9/2018,BFSAFETYZONE,3,114,G,,,
10/9/2018,BFSAFETYZONE,4,137,G,,,
10/9/2018,BFSAFETYZONE,5,158,G,,,
10/9/2018,BFSAFETYZONE,6,159,G,,,
10/9/2018,BFSAFETYZONE,7,128,G,,,
10/9/2018,BFSAFETYZONE,8,134,G,,,
10/9/2018,BFSAFETYZONE,9,134,G,,,
10/9/2018,BFSAFETYZONE,10,119,G,,,
10/8/2019,BFSAFETYZONE,1,168,G,Ice,Maw,South side road
10/8/2019,BFSAFETYZONE,2,142,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,3,128,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,4,114,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,5,146,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,6,168,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,7,148,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,8,150,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,9,113,G,Ice,Maw,
10/8/2019,BFSAFETYZONE,10,133,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,1,168,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,2,83,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,3,110,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,4,106,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,5,159,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,6,170,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,7,131,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,8,131,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,9,102,G,Ice,Maw,
10/2/2020,BFSAFETYZONE,10,109,G,Ice,Maw,
9/21/2021,BFSAFETYZONE,1,170,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,2,82,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,3,113,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,4,108,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,5,119,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,6,171,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,7,131,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,8,134,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,9,133,G,Ice,"MAW, OPH",
9/21/2021,BFSAFETYZONE,10,128,G,Ice,"MAW, OPH",
9/27/2022,BFSAFETYZONE,1,115,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,2,83,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,3,102,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,4,72,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,5,70,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,6,86,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,7,74,G,Ice,Maw jh,
9/27/2022,BFSAFETYZONE,8,83,G,Ice,Maw jh,
