pf_observed,pf_depth,pawley_source,pawley_dataset_source,pawley_e_10tm83,pawley_n_10tm83,lon,lat,pawley_year,date,method,source_method_summary,obs_limit,thaw_depth,source,site_id
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,284616,6592552,-118.80033177221708,59.43987846620286,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,297965,6591802,-118.56463444118324,59.439787078334874,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,308574,6586614,-118.37320490680312,59.39822996289404,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,328480,6588620,-118.02463730434148,59.42481366957104,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,328543,6578286,-118.0152808459734,59.33213061676908,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,315485,6580056,-118.24602528517335,59.34249724382174,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,300966,6581428,-118.50218134067985,59.348197578923944,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,296705,6578668,-118.57438636597507,59.32141754519015,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,281050,6578174,-118.84844119737953,59.30915960084849,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,277726,6583330,-118.9120261107533,59.35363558463902,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,263284,6579055,-119.16075776126351,59.307469930339714,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,249016,6585822,-119.41858604276541,59.35984586935365,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,236541,6585681,-119.63722195711111,59.350971187415794,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,216705,6582419,-119.9805994142386,59.30891968020368,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,263247,6570570,-119.1521278295077,59.231421705487996,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,272671,6569591,-118.9862995185459,59.22781078463103,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,281188,6571844,-118.8396191860475,59.252491283210716,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,285966,6571648,-118.75579441772388,59.253177757519865,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,304796,6571438,-118.42590043803705,59.26040100794909,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,272378,6590640,-119.01363355212098,59.416291875542214,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,325958,6569779,-118.05381568165862,59.254755345321904,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,256936,6594771,-119.28975303506195,59.44465844318818,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,241574,6598220,-119.5640730767745,59.46637627365531,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,226128,6637982,-119.88734936425931,59.81249446652598,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,252654,6636700,-119.41418507227374,59.81771712688853,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,297469,6633710,-118.61355975705257,59.815282788648595,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,314988,6616123,-118.28608309438292,59.66576090705942,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,220213,6620833,-119.96956328593697,59.65506823563859,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,279951,6610628,-118.90111826065053,59.59947232545852,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,287369,6608325,-118.76763237264406,59.582673125673516,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,307022,6613449,-118.42483500943375,59.638166091415926,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,317489,6606263,-118.23322567228031,59.578430305648794,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,328923,6613149,-118.03658390000976,59.64504291072931,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,329632,6599001,-118.01264074002741,59.51841224902038,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,316529,6593548,-118.23923457726654,59.463967553736495,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,308835,6599405,-118.38005686229872,59.513058638677016,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,299908,6594971,-118.53339563049644,59.46913208055362,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,296210,6600462,-118.60379909673065,59.51658354612208,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,285243,6597155,-118.7939237658635,59.48146043640635,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,269576,6602196,-119.07536541173984,59.51831836677835,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,246352,6610078,-119.49412732399533,59.57549111022953,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,219852,6604729,-119.95465636724248,59.51069960175418,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,249736,6595903,-119.41771595458705,59.45056998735313,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,316536,6561127,-118.21153974462223,59.173168491210774,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,290677,6563162,-118.6651507498463,59.17945296317163,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,283686,6561498,-118.78560419125336,59.16103097424577,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,275950,6562385,-118.92153850902916,59.16497119829698,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,262046,6558607,-119.16006172199064,59.12355742233759,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,244944,6559793,-119.45941986081513,59.12427250268716,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,224526,6567628,-119.82488806720427,59.18168567282971,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,255746,6552030,-119.2625241059843,59.061062339897674,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,271655,6550603,-118.98421327932252,59.05708989507246,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,298461,6555653,-118.52222851433875,59.11588762113116,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,326044,6550794,-118.03715687084433,59.08447027132684,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,299022,6544144,-118.50191029598209,59.012948140011865,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,283538,6642051,-118.87016125475886,59.8829887423308,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,290560,6545405,-118.65021502373853,59.020189846166986,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,228438,6550117,-119.73493083022763,59.0274256391352,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,279858,6546919,-118.83777600951815,59.02837988856073,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,318345,6650773,-118.25678706400423,59.978005583580945,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,300486,6649939,-118.5754689458583,59.96225098180292,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,278556,6652317,-118.96998230456532,59.97234423662858,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,239311,6654636,-119.67396313819592,59.970114792617906,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,476348,6646522,-115.42394756170377,59.97930951476398,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,504276,6646710,-114.92335024094359,59.98165664135793,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,521005,6645434,-114.62360793505357,59.96968014933186,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,541760,6643298,-114.25215590432211,59.94891011588725,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,452602,6637008,-115.84735662251182,59.891802661565315,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,469374,6627397,-115.546119738576,59.807056898434304,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,485469,6626805,-115.2590793789733,59.80261710321966,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,500414,6626945,-114.99261829605605,59.804129608851774,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,515581,6627386,-114.7221565548747,59.807798042456426,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,527395,6620381,-114.51241247716978,59.744259803507695,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,511015,6612641,-114.80435321088146,59.67548808956373,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,488814,6612952,-115.19870058058238,59.678277316518674,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,468492,6617171,-115.56030605791314,59.71513304006372,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,453997,6606943,-115.81580947368364,59.62190859602053,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,500414,6609044,-114.99265363861007,59.643320691758255,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,551794,6558936,-114.09310694619265,59.19000475938487,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,531562,6554439,-114.44798773162972,59.15159395740338,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,518519,6561881,-114.67546798167129,59.21922064603898,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,516543,6555833,-114.71055526625977,59.1649680509144,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,466312,6542661,-115.58738134209423,59.04562146692922,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,478144,6541998,-115.38102029767808,59.04043552802693,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,526382,6547325,-114.53943938765472,59.08803666845285,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,542079,6544341,-114.26600451951359,59.05996834473819,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,475196,6551729,-115.43351298516738,59.12769631654573,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,552874,6570207,-114.07145119712604,59.29111582337284,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,533732,6563287,-114.40866547379231,59.23091314103278,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,516555,6567865,-114.70942808565333,59.2730609080361,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,489529,6568063,-115.18379648299131,59.27503419790787,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,507295,6601723,-114.87080431004127,59.577489765255635,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,528526,6602031,-114.49476888568263,59.57934606241246,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,554109,6604075,-114.04119586707527,59.595174584870655,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,537213,6595573,-114.34205394459757,59.5206508584198,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,513123,6596447,-114.76791649886735,59.52995089475075,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,509344,6598128,-114.83467471952382,59.54515354101055,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,467514,6592586,-115.57391952869527,59.494211945145636,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,465197,6583214,-115.61332424112616,59.409836330896695,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,489075,6582774,-115.1925117857483,59.4071821417396,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,482663,6601243,-115.30699983155864,59.57288163652399,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,495145,6588359,-115.08567794300912,59.45746961425176,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,503281,6580777,-114.94221516490339,59.38937086170452,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,508516,6582675,-114.8499414637655,59.406348453615145,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,516553,6583184,-114.70828558463317,59.410681500583216,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,535529,6583312,-114.37386628091421,59.41065595226857,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,523800,6573360,-114.58166232139507,59.3220798857999,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,511484,6576687,-114.79796350637076,59.352483731117026,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,494679,6580063,-115.09369548736974,59.38293565333663,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,490292,6572858,-115.17061918844442,59.318129673806446,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,487024,6562770,-115.22744918241344,59.22741335920989,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 61-1,Alberta Geological Survey,499240,6588259,-115.01341164792413,59.45659865133924,1961,1961-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Allen et al. (2006),Alberta Geological Survey,460772,6588786,-115.69232024074446,59.45949991290131,2006,2006-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Allen et al. (2006),Alberta Geological Survey,459500,6589167,-115.71483954611664,59.46280155121491,2006,2006-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Allen et al. (2006),Alberta Geological Survey,531376,6541610,-114.4530783059849,59.03635586703126,2006,2006-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,593136,6553081,-113.37198877029479,59.130361720912006,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,580716,6555159,-113.58823922427877,59.151564615775285,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,572171,6543512,-113.74148995524547,59.04849003163153,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,565433,6559951,-113.85403758716629,59.197236744910406,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,587154,6591993,-113.46079918123753,59.4810834918807,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,604257,6547942,-113.18014979674983,59.081634069628954,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,609602,6570766,-113.07541988622715,59.285227759363025,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,619670,6563485,-112.90278100060831,59.217128655445066,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,639466,6544892,-112.56805945894976,59.04418623602118,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,634214,6604249,-112.62263273033135,59.57867070262848,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,640017,6608058,-112.51743228288785,59.61095148087225,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,659839,6606026,-112.16798232007885,59.5855962981317,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,602786,6598692,-113.18164143816166,59.53769327622585,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
0,,Preliminary Soil Survey Report 62-1,Alberta Geological Survey,575286,6599747,-113.66758144325406,59.55302213124239,1962,1962-09-01,unknown,soil_probes_augers_hand_dug_pits_or_shallow_coring,,,Pawley_2018,
