site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,myers_smith_thaw_depth_raw,quality_flag_coord_lookup_or_interpolated
bbc_East_3,08/05/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,08/05/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,08/05/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,08/05/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,08/05/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,08/05/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,08/05/2004,64.6407816011788,-148.33350386943,182,1,182,,tp,Myers-Smith_2005,182,True
bbc_West_12,08/05/2004,64.6407895776151,-148.333541340564,173,1,173,,tp,Myers-Smith_2005,173,True
bbc_East_15,08/05/2004,64.640757498515,-148.333531770572,73,1,73,,tp,Myers-Smith_2005,73,True
bbc_West_15,08/05/2004,64.6407654749513,-148.333569241673,94,1,94,,tp,Myers-Smith_2005,94,True
bbc_East_18,08/05/2004,64.6407333958458,-148.333559671664,80,1,80,,tp,Myers-Smith_2005,80,True
bbc_West_18,08/05/2004,64.6407413722822,-148.333597142732,81,1,81,,tp,Myers-Smith_2005,81,True
bbc_East_21,08/05/2004,64.6407092931713,-148.333587572707,78,1,78,,tp,Myers-Smith_2005,78,True
bbc_West_21,08/05/2004,64.6407172696077,-148.333625043741,72,1,72,,tp,Myers-Smith_2005,72,True
bbc_East_24,08/05/2004,64.6406851904914,-148.3336154737,65,1,65,,tp,Myers-Smith_2005,65,True
bbc_West_24,08/05/2004,64.6406931669278,-148.333652944701,73,1,73,,tp,Myers-Smith_2005,73,True
bbc_East_27,08/05/2004,64.6406610878062,-148.333643374644,104,1,104,,tp,Myers-Smith_2005,104,True
bbc_West_27,08/05/2004,64.6406690642426,-148.333680845612,63,1,63,,tp,Myers-Smith_2005,63,True
bbc_East_30,08/05/2004,64.6406369851157,-148.333671275538,79,1,79,,tp,Myers-Smith_2005,79,True
bbc_West_30,08/05/2004,64.6406449615521,-148.333708746473,64,1,64,,tp,Myers-Smith_2005,64,True
bbc_West_33,08/05/2004,64.6406208588563,-148.333736647284,81,1,81,,tp,Myers-Smith_2005,81,True
bbc_East_0,08/11/2004,64.6408780117807,-148.333392264369,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_0,08/11/2004,64.6408859882169,-148.333429735636,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_3,08/11/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,08/11/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,08/11/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,08/11/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,08/11/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,08/11/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,08/11/2004,64.6407816011788,-148.33350386943,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_12,08/11/2004,64.6407895776151,-148.333541340564,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_15,08/11/2004,64.640757498515,-148.333531770572,82,1,82,,tp,Myers-Smith_2005,82,True
bbc_West_15,08/11/2004,64.6407654749513,-148.333569241673,98,1,98,,tp,Myers-Smith_2005,98,True
bbc_East_18,08/11/2004,64.6407333958458,-148.333559671664,86,1,86,,tp,Myers-Smith_2005,86,True
bbc_West_18,08/11/2004,64.6407413722822,-148.333597142732,92,1,92,,tp,Myers-Smith_2005,92,True
bbc_East_21,08/11/2004,64.6407092931713,-148.333587572707,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_West_21,08/11/2004,64.6407172696077,-148.333625043741,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_East_24,08/11/2004,64.6406851904914,-148.3336154737,53,1,53,,tp,Myers-Smith_2005,53,True
bbc_West_24,08/11/2004,64.6406931669278,-148.333652944701,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_East_27,08/11/2004,64.6406610878062,-148.333643374644,79,1,79,,tp,Myers-Smith_2005,79,True
bbc_West_27,08/11/2004,64.6406690642426,-148.333680845612,77,1,77,,tp,Myers-Smith_2005,77,True
bbc_East_30,08/11/2004,64.6406369851157,-148.333671275538,62,1,62,,tp,Myers-Smith_2005,62,True
bbc_West_30,08/11/2004,64.6406449615521,-148.333708746473,54,1,54,,tp,Myers-Smith_2005,54,True
bbc_West_33,08/11/2004,64.6406208588563,-148.333736647284,70,1,70,,tp,Myers-Smith_2005,70,True
bbc_East_0,08/18/2004,64.6408780117807,-148.333392264369,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_0,08/18/2004,64.6408859882169,-148.333429735636,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_3,08/18/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,08/18/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,08/18/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,08/18/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,08/18/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,08/18/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,08/18/2004,64.6407816011788,-148.33350386943,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_12,08/18/2004,64.6407895776151,-148.333541340564,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_15,08/18/2004,64.640757498515,-148.333531770572,91,1,91,,tp,Myers-Smith_2005,91,True
bbc_West_15,08/18/2004,64.6407654749513,-148.333569241673,105,1,105,,tp,Myers-Smith_2005,105,True
bbc_East_18,08/18/2004,64.6407333958458,-148.333559671664,84,1,84,,tp,Myers-Smith_2005,84,True
bbc_West_18,08/18/2004,64.6407413722822,-148.333597142732,90,1,90,,tp,Myers-Smith_2005,90,True
bbc_East_21,08/18/2004,64.6407092931713,-148.333587572707,76,1,76,,tp,Myers-Smith_2005,76,True
bbc_West_21,08/18/2004,64.6407172696077,-148.333625043741,77,1,77,,tp,Myers-Smith_2005,77,True
bbc_East_24,08/18/2004,64.6406851904914,-148.3336154737,52,1,52,,tp,Myers-Smith_2005,52,True
bbc_West_24,08/18/2004,64.6406931669278,-148.333652944701,82,1,82,,tp,Myers-Smith_2005,82,True
bbc_East_27,08/18/2004,64.6406610878062,-148.333643374644,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_West_27,08/18/2004,64.6406690642426,-148.333680845612,73,1,73,,tp,Myers-Smith_2005,73,True
bbc_East_30,08/18/2004,64.6406369851157,-148.333671275538,63,1,63,,tp,Myers-Smith_2005,63,True
bbc_West_30,08/18/2004,64.6406449615521,-148.333708746473,62,1,62,,tp,Myers-Smith_2005,62,True
bbc_West_33,08/18/2004,64.6406208588563,-148.333736647284,77,1,77,,tp,Myers-Smith_2005,77,True
bbc_East_0,08/26/2004,64.6408780117807,-148.333392264369,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_0,08/26/2004,64.6408859882169,-148.333429735636,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_3,08/26/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,08/26/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,08/26/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,08/26/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,08/26/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,08/26/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,08/26/2004,64.6407816011788,-148.33350386943,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_12,08/26/2004,64.6407895776151,-148.333541340564,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_15,08/26/2004,64.640757498515,-148.333531770572,92,1,92,,tp,Myers-Smith_2005,92,True
bbc_West_15,08/26/2004,64.6407654749513,-148.333569241673,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_18,08/26/2004,64.6407333958458,-148.333559671664,88,1,88,,tp,Myers-Smith_2005,88,True
bbc_West_18,08/26/2004,64.6407413722822,-148.333597142732,90,1,90,,tp,Myers-Smith_2005,90,True
bbc_East_21,08/26/2004,64.6407092931713,-148.333587572707,76,1,76,,tp,Myers-Smith_2005,76,True
bbc_West_21,08/26/2004,64.6407172696077,-148.333625043741,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_East_24,08/26/2004,64.6406851904914,-148.3336154737,51,1,51,,tp,Myers-Smith_2005,51,True
bbc_West_24,08/26/2004,64.6406931669278,-148.333652944701,79,1,79,,tp,Myers-Smith_2005,79,True
bbc_East_27,08/26/2004,64.6406610878062,-148.333643374644,82,1,82,,tp,Myers-Smith_2005,82,True
bbc_West_27,08/26/2004,64.6406690642426,-148.333680845612,58,1,58,,tp,Myers-Smith_2005,58,True
bbc_East_30,08/26/2004,64.6406369851157,-148.333671275538,66,1,66,,tp,Myers-Smith_2005,66,True
bbc_West_30,08/26/2004,64.6406449615521,-148.333708746473,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_West_33,08/26/2004,64.6406208588563,-148.333736647284,71,1,71,,tp,Myers-Smith_2005,71,True
bbc_East_0,09/03/2004,64.6408780117807,-148.333392264369,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_0,09/03/2004,64.6408859882169,-148.333429735636,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_3,09/03/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,09/03/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,09/03/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,09/03/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,09/03/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,09/03/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,09/03/2004,64.6407816011788,-148.33350386943,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_12,09/03/2004,64.6407895776151,-148.333541340564,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_15,09/03/2004,64.640757498515,-148.333531770572,98,1,98,,tp,Myers-Smith_2005,98,True
bbc_West_15,09/03/2004,64.6407654749513,-148.333569241673,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_18,09/03/2004,64.6407333958458,-148.333559671664,86,1,86,,tp,Myers-Smith_2005,86,True
bbc_West_18,09/03/2004,64.6407413722822,-148.333597142732,92,1,92,,tp,Myers-Smith_2005,92,True
bbc_East_21,09/03/2004,64.6407092931713,-148.333587572707,74,1,74,,tp,Myers-Smith_2005,74,True
bbc_West_21,09/03/2004,64.6407172696077,-148.333625043741,81,1,81,,tp,Myers-Smith_2005,81,True
bbc_East_24,09/03/2004,64.6406851904914,-148.3336154737,59,1,59,,tp,Myers-Smith_2005,59,True
bbc_West_24,09/03/2004,64.6406931669278,-148.333652944701,80,1,80,,tp,Myers-Smith_2005,80,True
bbc_East_27,09/03/2004,64.6406610878062,-148.333643374644,87,1,87,,tp,Myers-Smith_2005,87,True
bbc_West_27,09/03/2004,64.6406690642426,-148.333680845612,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_East_30,09/03/2004,64.6406369851157,-148.333671275538,72,1,72,,tp,Myers-Smith_2005,72,True
bbc_West_30,09/03/2004,64.6406449615521,-148.333708746473,58,1,58,,tp,Myers-Smith_2005,58,True
bbc_West_33,09/03/2004,64.6406208588563,-148.333736647284,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_East_0,09/10/2004,64.6408780117807,-148.333392264369,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_0,09/10/2004,64.6408859882169,-148.333429735636,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_3,09/10/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,09/10/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,09/10/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,09/10/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,09/10/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,09/10/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,09/10/2004,64.6407816011788,-148.33350386943,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_12,09/10/2004,64.6407895776151,-148.333541340564,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_15,09/10/2004,64.640757498515,-148.333531770572,95,1,95,,tp,Myers-Smith_2005,95,True
bbc_West_15,09/10/2004,64.6407654749513,-148.333569241673,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_18,09/10/2004,64.6407333958458,-148.333559671664,84,1,84,,tp,Myers-Smith_2005,84,True
bbc_West_18,09/10/2004,64.6407413722822,-148.333597142732,93,1,93,,tp,Myers-Smith_2005,93,True
bbc_East_21,09/10/2004,64.6407092931713,-148.333587572707,79,1,79,,tp,Myers-Smith_2005,79,True
bbc_West_21,09/10/2004,64.6407172696077,-148.333625043741,81,1,81,,tp,Myers-Smith_2005,81,True
bbc_East_24,09/10/2004,64.6406851904914,-148.3336154737,68,1,68,,tp,Myers-Smith_2005,68,True
bbc_West_24,09/10/2004,64.6406931669278,-148.333652944701,85,1,85,,tp,Myers-Smith_2005,85,True
bbc_East_27,09/10/2004,64.6406610878062,-148.333643374644,82,1,82,,tp,Myers-Smith_2005,82,True
bbc_West_27,09/10/2004,64.6406690642426,-148.333680845612,75,1,75,,tp,Myers-Smith_2005,75,True
bbc_East_30,09/10/2004,64.6406369851157,-148.333671275538,67,1,67,,tp,Myers-Smith_2005,67,True
bbc_West_30,09/10/2004,64.6406449615521,-148.333708746473,67,1,67,,tp,Myers-Smith_2005,67,True
bbc_West_33,09/10/2004,64.6406208588563,-148.333736647284,85,1,85,,tp,Myers-Smith_2005,85,True
bbc_East_0,09/18/2004,64.6408780117807,-148.333392264369,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_0,09/18/2004,64.6408859882169,-148.333429735636,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_3,09/18/2004,64.6408539091383,-148.333420165709,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_3,09/18/2004,64.6408618855745,-148.333457636942,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_6,09/18/2004,64.6408298064905,-148.333448066999,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_6,09/18/2004,64.6408377829267,-148.333485538199,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_9,09/18/2004,64.6408057038373,-148.333475968239,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_9,09/18/2004,64.6408136802736,-148.333513439407,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_12,09/18/2004,64.6407816011788,-148.33350386943,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_West_12,09/18/2004,64.6407895776151,-148.333541340564,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_15,09/18/2004,64.640757498515,-148.333531770572,95,1,95,,tp,Myers-Smith_2005,95,True
bbc_West_15,09/18/2004,64.6407654749513,-148.333569241673,,0,,205.5,tp,Myers-Smith_2005,>205.5,True
bbc_East_18,09/18/2004,64.6407333958458,-148.333559671664,89,1,89,,tp,Myers-Smith_2005,89,True
bbc_West_18,09/18/2004,64.6407413722822,-148.333597142732,92,1,92,,tp,Myers-Smith_2005,92,True
bbc_East_21,09/18/2004,64.6407092931713,-148.333587572707,77,1,77,,tp,Myers-Smith_2005,77,True
bbc_West_21,09/18/2004,64.6407172696077,-148.333625043741,79,1,79,,tp,Myers-Smith_2005,79,True
bbc_East_24,09/18/2004,64.6406851904914,-148.3336154737,73,1,73,,tp,Myers-Smith_2005,73,True
bbc_West_24,09/18/2004,64.6406931669278,-148.333652944701,87,1,87,,tp,Myers-Smith_2005,87,True
bbc_East_27,09/18/2004,64.6406610878062,-148.333643374644,89,1,89,,tp,Myers-Smith_2005,89,True
bbc_West_27,09/18/2004,64.6406690642426,-148.333680845612,81,1,81,,tp,Myers-Smith_2005,81,True
bbc_East_30,09/18/2004,64.6406369851157,-148.333671275538,76,1,76,,tp,Myers-Smith_2005,76,True
bbc_West_30,09/18/2004,64.6406449615521,-148.333708746473,71,1,71,,tp,Myers-Smith_2005,71,True
bbc_West_33,09/18/2004,64.6406208588563,-148.333736647284,70,1,70,,tp,Myers-Smith_2005,70,True
