File name: prb_gpr_alt_hd.csv,,,,,,,,,,,,,,
Missing value code: Missing data are represented as -999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
site_ID,lat_prb,lon_prb,alt_prb,unc_alt_prb,lat_gpr,lon_gpr,owtt,velocity,unc_vel,cv_vel,alt_gpr,unc_alt_gpr,vwc,unc_vwc
,,,m,m,,,ns,m/ns,m/ns,m/ns,m,m,,
BS_HD_1,71.261692,-156.616336,0.43,0.03,71.261646,-156.61533,9.484392,0.045338,0.007645,0.160817,0.36601,0.058861,0.576989,0.09279
BS_HD_1,71.261693,-156.61631,0.49,0.03,71.261646,-156.61533,9.787085,0.050066,0.008442,0.160817,0.377692,0.060739,0.517433,0.083212
BS_HD_1,71.261692,-156.616283,0.44,0.03,71.261646,-156.61533,10.039329,0.043828,0.00739,0.160817,0.387426,0.062305,0.598146,0.096192
BS_HD_1,71.261691,-156.616257,0.36,0.03,71.261646,-156.61533,10.089779,0.03568,0.006016,0.160817,0.389373,0.062618,0.776796,0.124922
BS_HD_1,71.261691,-156.616231,0.42,0.03,71.261646,-156.61533,10.190677,0.041214,0.00695,0.160817,0.393266,0.063244,0.639282,0.102807
BS_HD_1,71.261691,-156.616204,0.36,0.03,71.261646,-156.61533,10.291574,0.03498,0.005899,0.160817,0.39716,0.06387,0.805307,0.129507
BS_HD_1,71.26169,-156.616178,0.35,0.03,71.261646,-156.61533,10.190677,0.034345,0.005791,0.160817,0.393266,0.063244,0.835219,0.134317
BS_HD_1,71.26169,-156.616151,0.43,0.03,71.261646,-156.61533,10.392473,0.041376,0.006977,0.160817,0.401054,0.064496,0.636502,0.10236
BS_HD_1,71.26169,-156.616125,0.46,0.03,71.261646,-156.61533,10.241125,0.044917,0.007574,0.160817,0.395213,0.063557,0.582744,0.093715
BS_HD_1,71.261688,-156.616099,0.46,0.03,71.261646,-156.61533,9.686188,0.04749,0.008008,0.160817,0.373798,0.060113,0.548867,0.088267
BS_HD_1,71.261688,-156.616072,0.4,0.03,71.261646,-156.61533,8.929455,0.044796,0.007554,0.160817,0.344595,0.055417,0.584422,0.093985
BS_HD_1,71.261688,-156.616046,0.49,0.03,71.261646,-156.61533,8.62676,0.0568,0.009578,0.160817,0.332914,0.053538,0.443424,0.07131
BS_HD_1,71.261686,-156.616019,0.48,0.03,71.261646,-156.61533,8.727659,0.054998,0.009274,0.160817,0.336807,0.054164,0.46219,0.074328
BS_HD_1,71.261683,-156.615993,0.46,0.03,71.261646,-156.61533,9.736637,0.047244,0.007967,0.160817,0.375745,0.060426,0.551984,0.088768
BS_HD_1,71.261682,-156.615967,0.46,0.03,71.261646,-156.61533,10.140228,0.045364,0.007649,0.160817,0.39132,0.062931,0.576634,0.092732
BS_HD_1,71.261682,-156.61594,0.47,0.03,71.261646,-156.61533,10.241125,-999,-999,0.160817,0.395213,-999,-999,-999
BS_HD_1,71.261682,-156.615914,0.4,0.03,71.261646,-156.61533,10.241125,-999,-999,0.160817,0.395213,-999,-999,-999
BS_HD_1,71.261681,-156.615887,0.38,0.03,71.261646,-156.61533,10.241125,-999,-999,0.160817,0.395213,-999,-999,-999
BS_HD_1,71.261681,-156.615861,0.38,0.03,71.261646,-156.61533,10.241125,-999,-999,0.160817,0.395213,-999,-999,-999
BS_HD_1,71.26168,-156.615835,0.35,0.03,71.261646,-156.61533,9.131251,-999,-999,0.160817,0.352382,-999,-999,-999
BS_HD_1,71.26168,-156.615808,0.37,0.03,71.261646,-156.61533,9.131251,-999,-999,0.160817,0.352382,-999,-999,-999
BS_HD_1,71.26168,-156.615782,0.41,0.03,71.261646,-156.61533,9.131251,-999,-999,0.160817,0.352382,-999,-999,-999
BS_HD_1,71.26168,-156.615756,0.43,0.03,71.261646,-156.61533,9.080801,0.047353,0.007985,0.160817,0.350435,0.056356,0.550608,0.088547
BS_HD_1,71.261679,-156.615729,0.44,0.03,71.261646,-156.61533,8.576312,0.051304,0.008651,0.160817,0.330967,0.053225,0.503,0.080891
BS_HD_1,71.261678,-156.615703,0.4,0.03,71.261646,-156.61533,8.525863,0.046916,0.007911,0.160817,0.32902,0.052912,0.556177,0.089443
BS_HD_1,71.261677,-156.615676,0.37,0.03,71.261646,-156.61533,8.525863,0.043397,0.007318,0.160817,0.32902,0.052912,0.604461,0.097208
BS_HD_1,71.261676,-156.61565,0.46,0.03,71.261646,-156.61533,8.727659,0.052706,0.008888,0.160817,0.336807,0.054164,0.487127,0.078338
BS_HD_1,71.261674,-156.615624,0.46,0.03,71.261646,-156.61533,9.333046,0.049287,0.008311,0.160817,0.36017,0.057921,0.526724,0.084706
BS_HD_1,71.261673,-156.615597,0.55,0.03,71.261646,-156.61533,9.58529,0.05738,0.009676,0.160817,0.369904,0.059487,0.437545,0.070365
BS_HD_1,71.261671,-156.615571,0.39,0.03,71.261646,-156.61533,9.58529,0.040687,0.006861,0.160817,0.369904,0.059487,0.648602,0.104306
BS_HD_1,71.261669,-156.615544,0.36,0.03,71.261646,-156.61533,9.534842,0.037756,0.006367,0.160817,0.367957,0.059174,0.711708,0.114455
BS_HD_1,71.261665,-156.615518,0.3,0.03,71.261646,-156.61533,9.501209,0.031575,0.005324,0.160817,0.366659,0.058965,-999,-999
BS_HD_1,71.261662,-156.615492,0.37,0.03,71.261646,-156.61533,9.433943,0.03922,0.006613,0.160817,0.364064,0.058548,0.677327,0.108926
BS_HD_1,71.261661,-156.615465,0.35,0.03,71.261646,-156.61533,9.433943,-999,-999,0.160817,0.364064,-999,-999,-999
BS_HD_1,71.261658,-156.615439,0.41,0.03,71.261646,-156.61533,7.567334,-999,-999,0.160817,0.29203,-999,-999,-999
BS_HD_1,71.261653,-156.615412,0.38,0.03,71.261646,-156.61533,7.567334,0.050216,0.008468,0.160817,0.29203,0.046963,0.515664,0.082928
BS_HD_1,71.261652,-156.615386,0.36,0.03,71.261646,-156.61533,7.567334,0.047573,0.008022,0.160817,0.29203,0.046963,0.547825,0.0881
BS_HD_1,71.261648,-156.61536,0.36,0.03,71.261646,-156.61533,7.76913,0.046337,0.007814,0.160817,0.299817,0.048216,0.563679,0.090649
BS_HD_1,71.261647,-156.615333,0.32,0.03,71.261646,-156.61533,8.021373,0.039893,0.006727,0.160817,0.309551,0.049781,0.663574,0.106714
BS_HD_2,71.259802,-156.593889,0.29,0.03,71.259018,-156.59343,6.877866,0.042164,0.002968,0.193482,0.305602,0.059128,0.623473,0.120631
BS_HD_2,71.259801,-156.593884,0.3,0.03,71.259018,-156.59343,6.608805,0.045394,0.003195,0.193482,0.293646,0.056815,0.576226,0.111489
BS_HD_2,71.259801,-156.593879,0.31,0.03,71.259018,-156.59343,6.608805,0.046907,0.003302,0.193482,0.293646,0.056815,0.556292,0.107633
BS_HD_2,71.259801,-156.593874,0.26,0.03,71.259018,-156.59343,6.583581,0.039492,0.00278,0.193482,0.292526,0.056598,0.671639,0.12995
BS_HD_2,71.2598,-156.593869,0.27,0.03,71.259018,-156.59343,6.583581,0.041011,0.002887,0.193482,0.292526,0.056598,0.642822,0.124374
BS_HD_2,71.259799,-156.593864,0.27,0.03,71.259018,-156.59343,6.507908,0.041488,0.00292,0.193482,0.289163,0.055948,0.634603,0.122784
BS_HD_2,71.259798,-156.593859,0.26,0.03,71.259018,-156.59343,6.507908,0.039951,0.002812,0.193482,0.289163,0.055948,0.662438,0.12817
BS_HD_2,71.259798,-156.593854,0.29,0.03,71.259018,-156.59343,6.86105,0.042268,0.002975,0.193482,0.304854,0.058984,0.62182,0.120311
BS_HD_2,71.259798,-156.593849,0.29,0.03,71.259018,-156.59343,6.86105,0.042268,0.002975,0.193482,0.304854,0.058984,0.62182,0.120311
BS_HD_2,71.259798,-156.593844,0.24,0.03,71.259018,-156.59343,7.012397,0.034225,0.002409,0.193482,0.311579,0.060285,0.841374,0.162791
BS_HD_2,71.259797,-156.593839,0.17,0.03,71.259018,-156.59343,7.012397,0.024243,0.001706,0.193482,0.311579,0.060285,-999,-999
BS_HD_2,71.259796,-156.593834,0.23,0.03,71.259018,-156.59343,7.012397,-999,-999,0.193482,0.311579,-999,-999,-999
BS_HD_2,71.259795,-156.593829,0.28,0.03,71.259018,-156.59343,6.961948,-999,-999,0.193482,0.309337,-999,-999,-999
BS_HD_2,71.259794,-156.593824,0.26,0.03,71.259018,-156.59343,6.961948,0.037346,0.002629,0.193482,0.309337,0.059851,0.722764,0.139842
BS_HD_2,71.259793,-156.593819,0.23,0.03,71.259018,-156.59343,6.961948,0.033037,0.002325,0.193482,0.309337,0.059851,-999,-999
BS_HD_2,71.259792,-156.593814,0.22,0.03,71.259018,-156.59343,6.86105,0.032065,0.002257,0.193482,0.304854,0.058984,-999,-999
BS_HD_2,71.259792,-156.593809,0.29,0.03,71.259018,-156.59343,6.86105,0.042268,0.002975,0.193482,0.304854,0.058984,0.62182,0.120311
BS_HD_2,71.259791,-156.593804,0.27,0.03,71.259018,-156.59343,6.709703,0.04024,0.002832,0.193482,0.29813,0.057683,0.656884,0.127095
BS_HD_2,71.25979,-156.593799,0.26,0.03,71.259018,-156.59343,6.709703,0.03875,0.002727,0.193482,0.29813,0.057683,0.687626,0.133043
BS_HD_2,71.259789,-156.593794,0.28,0.03,71.259018,-156.59343,6.507908,0.043025,0.003028,0.193482,0.289163,0.055948,0.610057,0.118035
BS_HD_2,71.259788,-156.593789,0.29,0.03,71.259018,-156.59343,6.507908,0.044561,0.003136,0.193482,0.289163,0.055948,0.58769,0.113707
BS_HD_2,71.259786,-156.593784,0.28,0.03,71.259018,-156.59343,6.154765,0.045493,0.003202,0.193482,0.273472,0.052912,0.574885,0.11123
BS_HD_2,71.259785,-156.593779,0.3,0.03,71.259018,-156.59343,6.154765,0.048743,0.003431,0.193482,0.273472,0.052912,0.533325,0.103189
BS_HD_2,71.259784,-156.593774,0.32,0.03,71.259018,-156.59343,6.053868,0.052859,0.003721,0.193482,0.268989,0.052045,0.485426,0.093921
BS_HD_2,71.259784,-156.593769,0.24,0.03,71.259018,-156.59343,6.053868,0.039644,0.00279,0.193482,0.268989,0.052045,0.668542,0.129351
BS_HD_2,71.259783,-156.593764,0.25,0.03,71.259018,-156.59343,6.205214,0.040289,0.002836,0.193482,0.275714,0.053346,0.655968,0.126918
BS_HD_2,71.259782,-156.593759,0.18,0.03,71.259018,-156.59343,6.003419,0.029983,0.00211,0.193482,0.266748,0.051611,-999,-999
BS_HD_2,71.259779,-156.593754,0.25,0.03,71.259018,-156.59343,6.119624,0.040852,0.002875,0.193482,0.271911,0.05261,0.645638,0.124919
BS_HD_2,71.259776,-156.593749,0.29,0.03,71.259018,-156.59343,6.119624,0.047389,0.003335,0.193482,0.271911,0.05261,0.550153,0.106445
BS_HD_2,71.259775,-156.593744,0.22,0.03,71.259018,-156.59343,5.970365,0.036849,0.002594,0.193482,0.265279,0.051327,0.737209,0.142637
BS_HD_2,71.259773,-156.593739,0.24,0.03,71.259018,-156.59343,5.970365,0.040199,0.002829,0.193482,0.265279,0.051327,0.657675,0.127248
BS_HD_2,71.25977,-156.593734,0.2,0.03,71.259018,-156.59343,5.970365,0.033499,0.002358,0.193482,0.265279,0.051327,0.882595,0.170766
BS_HD_2,71.259767,-156.593729,0.21,0.03,71.259018,-156.59343,6.169378,0.034039,0.002396,0.193482,0.274122,0.053038,0.851261,0.164704
BS_HD_2,71.259764,-156.593724,0.23,0.03,71.259018,-156.59343,6.467896,0.03556,0.002503,0.193482,0.287385,0.055604,0.781373,0.151182
BS_HD_2,71.259761,-156.593719,0.26,0.03,71.259018,-156.59343,6.467896,0.040199,0.002829,0.193482,0.287385,0.055604,0.657675,0.127248
BS_HD_2,71.259758,-156.593714,0.25,0.03,71.259018,-156.59343,6.567403,0.038067,0.002679,0.193482,0.291807,0.056459,0.703802,0.136173
BS_HD_2,71.259756,-156.593709,0.25,0.03,71.259018,-156.59343,6.567403,0.038067,0.002679,0.193482,0.291807,0.056459,0.703802,0.136173
BS_HD_2,71.259754,-156.593704,0.27,0.03,71.259018,-156.59343,6.766414,0.039903,0.002809,0.193482,0.300649,0.05817,0.663386,0.128353
BS_HD_2,71.259753,-156.593699,0.26,0.03,71.259018,-156.59343,6.766414,0.038425,0.002705,0.193482,0.300649,0.05817,0.695123,0.134494
BS_HD_2,71.259751,-156.593694,0.26,0.03,71.259018,-156.59343,6.766414,0.038425,0.002705,0.193482,0.300649,0.05817,0.695123,0.134494
BS_HD_2,71.259748,-156.593689,0.26,0.03,71.259018,-156.59343,6.766414,0.038425,0.002705,0.193482,0.300649,0.05817,0.695123,0.134494
BS_HD_2,71.259743,-156.593684,0.28,0.03,71.259018,-156.59343,6.915673,-999,-999,0.193482,0.307281,-999,-999,-999
BS_HD_2,71.259739,-156.593679,0.26,0.03,71.259018,-156.59343,6.915673,0.037596,0.002646,0.193482,0.307281,0.059453,0.715946,0.138523
BS_HD_2,71.259738,-156.593674,0.26,0.03,71.259018,-156.59343,6.915673,0.037596,0.002646,0.193482,0.307281,0.059453,0.715946,0.138523
BS_HD_2,71.259737,-156.593669,0.26,0.03,71.259018,-156.59343,6.915673,0.037596,0.002646,0.193482,0.307281,0.059453,0.715946,0.138523
BS_HD_2,71.259736,-156.593664,0.25,0.03,71.259018,-156.59343,6.915673,0.03615,0.002544,0.193482,0.307281,0.059453,0.759808,0.147009
BS_HD_2,71.259733,-156.593659,0.26,0.03,71.259018,-156.59343,6.915673,0.037596,0.002646,0.193482,0.307281,0.059453,0.715946,0.138523
BS_HD_2,71.25973,-156.593654,0.25,0.03,71.259018,-156.59343,6.915673,0.03615,0.002544,0.193482,0.307281,0.059453,0.759808,0.147009
BS_HD_2,71.259728,-156.593649,0.28,0.03,71.259018,-156.59343,6.915673,0.040488,0.00285,0.193482,0.307281,0.059453,0.652254,0.126199
BS_HD_2,71.259727,-156.593644,0.28,0.03,71.259018,-156.59343,6.666908,0.041998,0.002956,0.193482,0.296228,0.057315,0.626149,0.121149
BS_HD_2,71.259726,-156.593639,0.28,0.03,71.259018,-156.59343,6.666908,0.041998,0.002956,0.193482,0.296228,0.057315,0.626149,0.121149
BS_HD_2,71.259724,-156.593634,0.28,0.03,71.259018,-156.59343,6.567403,0.042635,0.003001,0.193482,0.291807,0.056459,0.616042,0.119193
BS_HD_2,71.259723,-156.593629,0.3,0.03,71.259018,-156.59343,6.567403,0.04568,0.003215,0.193482,0.291807,0.056459,0.572374,0.110744
BS_HD_2,71.259721,-156.593624,0.27,0.03,71.259018,-156.59343,6.418144,0.042068,0.002961,0.193482,0.285175,0.055176,0.625019,0.12093
BS_HD_2,71.25972,-156.593619,0.3,0.03,71.259018,-156.59343,6.418144,0.046742,0.00329,0.193482,0.285175,0.055176,0.558413,0.108043
BS_HD_2,71.259718,-156.593614,0.36,0.03,71.259018,-156.59343,6.268884,0.057426,0.004042,0.193482,0.278543,0.053893,0.437073,0.084566
BS_HD_2,71.259717,-156.593609,0.29,0.03,71.259018,-156.59343,6.268884,0.04626,0.003256,0.193482,0.278543,0.053893,0.564688,0.109257
BS_HD_2,71.259715,-156.593604,0.3,0.03,71.259018,-156.59343,6.069872,0.049424,0.003479,0.193482,0.2697,0.052182,0.525074,0.101592
BS_HD_2,71.259713,-156.593599,0.3,0.03,71.259018,-156.59343,6.069872,0.049424,0.003479,0.193482,0.2697,0.052182,0.525074,0.101592
BS_HD_2,71.259711,-156.593594,0.32,0.03,71.259018,-156.59343,5.771354,0.055446,0.003903,0.193482,0.256436,0.049616,0.45745,0.088508
BS_HD_2,71.25971,-156.593589,0.32,0.03,71.259018,-156.59343,5.771354,0.055446,0.003903,0.193482,0.256436,0.049616,0.45745,0.088508
BS_HD_2,71.259708,-156.593584,0.31,0.03,71.259018,-156.59343,5.671848,0.054656,0.003847,0.193482,0.252015,0.04876,0.465831,0.09013
BS_HD_2,71.259707,-156.593579,0.3,0.03,71.259018,-156.59343,5.671848,0.052893,0.003723,0.193482,0.252015,0.04876,0.485048,0.093848
BS_HD_2,71.259704,-156.593574,0.34,0.03,71.259018,-156.59343,5.373329,0.063275,0.004454,0.193482,0.238751,0.046194,0.381964,0.073903
BS_HD_2,71.259701,-156.593569,0.36,0.03,71.259018,-156.59343,5.373329,0.066998,0.004716,0.193482,0.238751,0.046194,0.35071,0.067856
BS_HD_2,71.259699,-156.593564,0.34,0.03,71.259018,-156.59343,5.323576,0.063867,0.004495,0.193482,0.23654,0.045766,0.376805,0.072905
BS_HD_2,71.259697,-156.593559,0.34,0.03,71.259018,-156.59343,5.323576,0.063867,0.004495,0.193482,0.23654,0.045766,0.376805,0.072905
BS_HD_2,71.259695,-156.593554,0.34,0.03,71.259018,-156.59343,5.323576,0.063867,0.004495,0.193482,0.23654,0.045766,0.376805,0.072905
BS_HD_2,71.259692,-156.593549,0.33,0.03,71.259018,-156.59343,5.323576,0.061988,0.004363,0.193482,0.23654,0.045766,0.393451,0.076126
BS_HD_2,71.259689,-156.593544,0.34,0.03,71.259018,-156.59343,5.472835,0.062125,0.004373,0.193482,0.243172,0.047049,0.392214,0.075886
BS_HD_2,71.259686,-156.593539,0.32,0.03,71.259018,-156.59343,5.472835,0.058471,0.004116,0.193482,0.243172,0.047049,0.426683,0.082555
BS_HD_2,71.259684,-156.593534,0.3,0.03,71.259018,-156.59343,5.870859,0.0511,0.003597,0.193482,0.260858,0.050471,0.505353,0.097777
BS_HD_2,71.259682,-156.593529,0.3,0.03,71.259018,-156.59343,5.870859,0.0511,0.003597,0.193482,0.260858,0.050471,0.505353,0.097777
BS_HD_2,71.259679,-156.593524,0.3,0.03,71.259018,-156.59343,5.970365,0.050248,0.003537,0.193482,0.265279,0.051327,0.515283,0.099698
BS_HD_2,71.259678,-156.593519,0.3,0.03,71.259018,-156.59343,5.970365,0.050248,0.003537,0.193482,0.265279,0.051327,0.515283,0.099698
BS_HD_2,71.259676,-156.593514,0.28,0.03,71.259018,-156.59343,6.219131,0.045022,0.003169,0.193482,0.276332,0.053465,0.581292,0.11247
BS_HD_2,71.259675,-156.593509,0.27,0.03,71.259018,-156.59343,6.219131,0.043414,0.003056,0.193482,0.276332,0.053465,0.604208,0.116903
BS_HD_2,71.259673,-156.593504,0.26,0.03,71.259018,-156.59343,6.293761,0.041311,0.002908,0.193482,0.279648,0.054107,0.637619,0.123368
BS_HD_2,71.259672,-156.593499,0.28,0.03,71.259018,-156.59343,6.293761,0.044489,0.003131,0.193482,0.279648,0.054107,0.588709,0.113905
BS_HD_2,71.259671,-156.593494,0.24,0.03,71.259018,-156.59343,6.36839,0.037686,0.002653,0.193482,0.282964,0.054748,0.713547,0.138058
BS_HD_2,71.259669,-156.593489,0.31,0.03,71.259018,-156.59343,6.36839,0.048678,0.003426,0.193482,0.282964,0.054748,0.534116,0.103342
BS_HD_2,71.259666,-156.593484,0.38,0.03,71.259018,-156.59343,6.766414,-999,-999,0.193482,0.300649,-999,-999,-999
BS_HD_2,71.259659,-156.593479,0.33,0.03,71.259018,-156.59343,6.766414,0.04877,0.003433,0.193482,0.300649,0.05817,0.532988,0.103124
BS_HD_2,71.259652,-156.593474,0.29,0.03,71.259018,-156.59343,6.36839,-999,-999,0.193482,0.282964,-999,-999,-999
BS_HD_2,71.259646,-156.593469,0.35,0.03,71.259018,-156.59343,6.268884,0.055831,0.00393,0.193482,0.278543,0.053893,0.453418,0.087728
BS_HD_2,71.259642,-156.593464,0.36,0.03,71.259018,-156.59343,6.268884,-999,-999,0.193482,0.278543,-999,-999,-999
BS_HD_2,71.25964,-156.593459,0.35,0.03,71.259018,-156.59343,6.268884,-999,-999,0.193482,0.278543,-999,-999,-999
BS_HD_2,71.259639,-156.593454,0.33,0.03,71.259018,-156.59343,6.268884,0.052641,0.003705,0.193482,0.278543,0.053893,0.487853,0.094391
BS_HD_2,71.259636,-156.593449,0.34,0.03,71.259018,-156.59343,6.268884,0.054236,0.003817,0.193482,0.278543,0.053893,0.470341,0.091002
BS_HD_2,71.259633,-156.593444,0.37,0.03,71.259018,-156.59343,6.268884,0.059022,0.004154,0.193482,0.278543,0.053893,0.421297,0.081513
BS_HD_2,71.25963,-156.593439,0.35,0.03,71.259018,-156.59343,6.268884,0.055831,0.00393,0.193482,0.278543,0.053893,0.453418,0.087728
BS_HD_2,71.259628,-156.593434,0.34,0.03,71.259018,-156.59343,6.268884,0.054236,0.003817,0.193482,0.278543,0.053893,0.470341,0.091002
BS_HD_2,71.259626,-156.593429,0.34,0.03,71.259018,-156.59343,6.268884,0.054236,0.003817,0.193482,0.278543,0.053893,0.470341,0.091002
BS_HD_2,71.259623,-156.593424,0.3,0.03,71.259018,-156.59343,6.268884,0.047855,0.003368,0.193482,0.278543,0.053893,0.544281,0.105309
BS_HD_2,71.25962,-156.593419,0.28,0.03,71.259018,-156.59343,6.268884,0.044665,0.003144,0.193482,0.278543,0.053893,0.586238,0.113426
BS_HD_2,71.259619,-156.593414,0.3,0.03,71.259018,-156.59343,6.268884,0.047855,0.003368,0.193482,0.278543,0.053893,0.544281,0.105309
BS_HD_2,71.259618,-156.593409,0.32,0.03,71.259018,-156.59343,6.268884,0.051046,0.003593,0.193482,0.278543,0.053893,0.505978,0.097898
BS_HD_2,71.259617,-156.593404,0.28,0.03,71.259018,-156.59343,6.318637,0.044313,0.003119,0.193482,0.280754,0.054321,0.591181,0.114383
BS_HD_2,71.259614,-156.593399,0.26,0.03,71.259018,-156.59343,6.318637,0.041148,0.002896,0.193482,0.280754,0.054321,0.640426,0.123911
BS_HD_2,71.25961,-156.593394,0.26,0.03,71.259018,-156.59343,6.069872,0.042835,0.003015,0.193482,0.2697,0.052182,0.612957,0.118596
BS_HD_2,71.259606,-156.593389,0.26,0.03,71.259018,-156.59343,6.069872,0.042835,0.003015,0.193482,0.2697,0.052182,0.612957,0.118596
BS_HD_3,71.257062,-156.565083,0.38,0.03,71.25665,-156.56283,10.811198,0.035149,0.003562,0.073352,0.373507,0.027398,0.798042,0.058538
BS_HD_3,71.257062,-156.565061,0.39,0.03,71.25665,-156.56283,10.493892,0.037164,0.003767,0.073352,0.362544,0.026593,0.727893,0.053392
BS_HD_3,71.257063,-156.565038,0.37,0.03,71.25665,-156.56283,10.533556,0.035126,0.00356,0.073352,0.363915,0.026694,0.799013,0.058609
BS_HD_3,71.25706,-156.565016,0.38,0.03,71.25665,-156.56283,10.573218,0.03594,0.003642,0.073352,0.365285,0.026794,0.767199,0.056276
BS_HD_3,71.257067,-156.564993,0.39,0.03,71.25665,-156.56283,9.383321,0.041563,0.004212,0.073352,0.324176,0.023779,0.633338,0.046457
BS_HD_3,71.257063,-156.564971,0.39,0.03,71.25665,-156.56283,10.890525,0.035811,0.003629,0.073352,0.376247,0.027599,0.771892,0.05662
BS_HD_3,71.257063,-156.564948,0.4,0.03,71.25665,-156.56283,11.644127,0.034352,0.003482,0.073352,0.402283,0.029508,0.834867,0.061239
BS_HD_3,71.257062,-156.564926,0.4,0.03,71.25665,-156.56283,11.68379,0.034235,0.00347,0.073352,0.403653,0.029609,0.840836,0.061677
BS_HD_3,71.257057,-156.564903,0.4,0.03,71.25665,-156.56283,11.406147,0.035069,0.003554,0.073352,0.394061,0.028905,0.801452,0.058788
BS_HD_3,71.257053,-156.564881,0.39,0.03,71.25665,-156.56283,11.287158,0.034553,0.003502,0.073352,0.38995,0.028604,0.824974,0.060514
BS_HD_3,71.25705,-156.564858,0.39,0.03,71.25665,-156.56283,11.287158,0.034553,0.003502,0.073352,0.38995,0.028604,0.824974,0.060514
BS_HD_3,71.257048,-156.564836,0.39,0.03,71.25665,-156.56283,11.287158,0.034553,0.003502,0.073352,0.38995,0.028604,0.824974,0.060514
BS_HD_3,71.257047,-156.564813,0.39,0.03,71.25665,-156.56283,11.207831,0.034797,0.003527,0.073352,0.38721,0.028403,0.813497,0.059672
BS_HD_3,71.257044,-156.564791,0.42,0.03,71.25665,-156.56283,11.207831,0.037474,0.003798,0.073352,0.38721,0.028403,0.719239,0.052758
BS_HD_3,71.257042,-156.564768,0.43,0.03,71.25665,-156.56283,11.207831,0.038366,0.003888,0.073352,0.38721,0.028403,0.696523,0.051091
BS_HD_3,71.257042,-156.564746,0.43,0.03,71.25665,-156.56283,11.247495,0.038231,0.003875,0.073352,0.38858,0.028503,0.699775,0.05133
BS_HD_3,71.257042,-156.564723,0.41,0.03,71.25665,-156.56283,11.287158,0.036324,0.003681,0.073352,0.38995,0.028604,0.753881,0.055299
BS_HD_3,71.257042,-156.564701,0.4,0.03,71.25665,-156.56283,11.445811,0.034947,0.003542,0.073352,0.395431,0.029006,0.806751,0.059177
BS_HD_3,71.257041,-156.564678,0.4,0.03,71.25665,-156.56283,11.723454,0.03412,0.003458,0.073352,0.405023,0.029709,0.846926,0.062124
BS_HD_3,71.257038,-156.564656,0.42,0.03,71.25665,-156.56283,11.68379,0.035947,0.003643,0.073352,0.403653,0.029609,0.766934,0.056256
BS_HD_3,71.257036,-156.564633,0.43,0.03,71.25665,-156.56283,11.763117,0.036555,0.003705,0.073352,0.406394,0.02981,0.746354,0.054747
BS_HD_3,71.257032,-156.564611,0.43,0.03,71.25665,-156.56283,11.763117,0.036555,0.003705,0.073352,0.406394,0.02981,0.746354,0.054747
BS_HD_3,71.257028,-156.564588,0.43,0.03,71.25665,-156.56283,11.882107,0.036189,0.003668,0.073352,0.410505,0.030111,0.758464,0.055635
BS_HD_3,71.257025,-156.564566,0.41,0.03,71.25665,-156.56283,12.318402,0.033284,0.003373,0.073352,0.425578,0.031217,0.896276,0.065744
BS_HD_3,71.25702,-156.564543,0.4,0.03,71.25665,-156.56283,12.675372,0.031557,0.003198,0.073352,0.43791,0.032122,-999,-999
BS_HD_3,71.257014,-156.564521,0.41,0.03,71.25665,-156.56283,12.913352,0.03175,0.003218,0.073352,0.446132,0.032725,-999,-999
BS_HD_3,71.257008,-156.564498,0.39,0.03,71.25665,-156.56283,12.675372,0.030768,0.003118,0.073352,0.43791,0.032122,-999,-999
BS_HD_3,71.257005,-156.564476,0.36,0.03,71.25665,-156.56283,12.199414,0.02951,0.002991,0.073352,0.421467,0.030915,-999,-999
BS_HD_3,71.257002,-156.564453,0.35,0.03,71.25665,-156.56283,11.80278,0.029654,0.003005,0.073352,0.407764,0.02991,-999,-999
BS_HD_3,71.256999,-156.564431,0.34,0.03,71.25665,-156.56283,11.525137,0.029501,0.00299,0.073352,0.398172,0.029207,-999,-999
BS_HD_3,71.256995,-156.564408,0.33,0.03,71.25665,-156.56283,11.564801,0.028535,0.002892,0.073352,0.399542,0.029307,-999,-999
BS_HD_3,71.25699,-156.564386,0.34,0.03,71.25665,-156.56283,11.07562,0.030698,0.003111,0.073352,0.382642,0.028068,-999,-999
BS_HD_3,71.256985,-156.564363,0.33,0.03,71.25665,-156.56283,10.255913,0.032177,0.003261,0.073352,0.354323,0.02599,-999,-999
BS_HD_3,71.256983,-156.564341,0.33,0.03,71.25665,-156.56283,10.09726,0.032682,0.003312,0.073352,0.348841,0.025588,-999,-999
BS_HD_3,71.256979,-156.564318,0.33,0.03,71.25665,-156.56283,10.09726,0.032682,0.003312,0.073352,0.348841,0.025588,-999,-999
BS_HD_3,71.256972,-156.564296,0.29,0.03,71.25665,-156.56283,10.09726,0.028721,0.002911,0.073352,0.348841,0.025588,-999,-999
BS_HD_3,71.256968,-156.564273,0.31,0.03,71.25665,-156.56283,10.057596,0.030822,0.003124,0.073352,0.347471,0.025488,-999,-999
BS_HD_3,71.256967,-156.564251,0.31,0.03,71.25665,-156.56283,10.057596,0.030822,0.003124,0.073352,0.347471,0.025488,-999,-999
BS_HD_3,71.256964,-156.564228,0.32,0.03,71.25665,-156.56283,9.859279,0.032457,0.003289,0.073352,0.34062,0.024985,-999,-999
