site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,method,obs_limit,source,ruess_native_count,ruess_ice_count,ruess_no_barrier_count,ruess_rock_count,ruess_source_row_count,quality_flag_summary_statistic,quality_flag_coord_site_level,quality_flag_date_assigned,quality_flag_date_source_approximate,quality_flag_refusal_or_obstruction_note
GSM3,2020-09-25,64.9161519992765,-147.832248,70.3,1,70.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSM3,2021-09-27,64.9161519992765,-147.832248,64.6,1,64.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSM3,2022-09-28,64.9161519992765,-147.832248,57.95,1,57.95,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSM3,2023-09-27,64.9161519992765,-147.832248,57,1,57,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSM5,2000-10-13,64.9985624992782,-147.65685,42.2222222222222,1,42.2222222222222,tp,,Ruess_2025,9,9,0,1,10,True,True,False,False,True
GSM5,2017-10-13,64.9985624992782,-147.65685,48.4117647058824,1,48.4117647058824,tp,,Ruess_2025,17,17,0,3,20,True,True,False,False,True
GSM5,2018-10-12,64.9985624992782,-147.65685,54.6666666666667,1,54.6666666666667,tp,,Ruess_2025,6,6,0,14,20,True,True,False,False,True
GSM5,2019-10-14,64.9985624992782,-147.65685,58.65,1,58.65,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSM5,2020-09-17,64.9985624992782,-147.65685,59,1,59,tp,,Ruess_2025,1,1,0,19,20,False,True,False,False,True
GSM5,2021-09-21,64.9985624992782,-147.65685,55.875,1,55.875,tp,,Ruess_2025,16,16,0,4,20,True,True,False,False,True
GSM5,2022-09-23,64.9985624992782,-147.65685,57.6666666666667,1,57.6666666666667,tp,,Ruess_2025,9,9,0,11,20,True,True,False,False,True
GSM5,2023-09-28,64.9985624992782,-147.65685,60.2727272727273,1,60.2727272727273,tp,,Ruess_2025,11,11,0,9,20,True,True,False,False,True
GSM5,2024-09-19,64.9985624992782,-147.65685,52.5,1,52.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSi1,2018-10-08,64.800039999274,-148.41375,117.85,1,117.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSi1,2023-09-27,64.800039999274,-148.41375,115.5,1,115.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSi2,2018-10-07,64.802549999274,-148.42039,62.3,1,62.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSi2,2023-09-27,64.802549999274,-148.42039,60.2,1,60.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSi3,2018-10-08,64.8095099992742,-148.49298,181.75,1,181.75,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GSm1,2018-10-05,64.8025799992741,-148.31676,51.25,1,51.25,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GrM1,2023-10-03,63.6957718492514,-144.3317838,82.2,1,82.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
GrM1,2024-09-25,63.6957718492514,-144.3317838,76.5555555555556,1,76.5555555555556,tp,,Ruess_2025,18,18,0,2,20,True,True,False,False,True
Grm4,2024-09-25,63.8151307392538,-144.95546709,71.45,1,71.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
Gsi1,2024-09-18,64.800039999274,-148.41375,126.4,1,126.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
Gsi2,2024-09-18,64.802549999274,-148.42039,61.2,1,61.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
Gsm3,2024-10-04,64.9161519992765,-147.832248,72.15,1,72.15,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
LGI1,2012-08-30,65.4293599992874,-148.86419,57.4,1,57.4,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
LGI1,2017-10-05,65.4293599992874,-148.86419,103.666666666667,1,103.666666666667,tp,,Ruess_2025,18,18,0,2,20,True,True,False,False,True
LGI1,2018-10-03,65.4293599992874,-148.86419,86,1,86,tp,,Ruess_2025,15,15,0,5,20,True,True,False,False,True
LGI1,2019-10-16,65.4293599992874,-148.86419,114.157894736842,1,114.157894736842,tp,,Ruess_2025,19,19,0,1,20,True,True,False,False,True
LGI1,2020-09-25,65.4293599992874,-148.86419,105.909090909091,1,105.909090909091,tp,,Ruess_2025,11,11,0,9,20,True,True,False,False,True
LGI1,2021-09-16,65.4293599992874,-148.86419,115.857142857143,1,115.857142857143,tp,,Ruess_2025,14,14,0,6,20,True,True,False,False,True
LGI1,2022-09-22,65.4293599992874,-148.86419,98.3157894736842,1,98.3157894736842,tp,,Ruess_2025,19,19,0,0,20,True,True,False,False,False
LGi1,2023-09-26,65.4293599992874,-148.86419,97.75,1,97.75,tp,,Ruess_2025,12,12,0,8,20,True,True,False,False,True
LGi1,2024-09-24,65.4293599992874,-148.86419,107.85,1,107.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI1,2015-10-15,64.8790739992756,-148.381474,132.777777777778,1,132.777777777778,tp,,Ruess_2025,18,18,2,0,20,True,True,False,False,False
MDI1,2016-10-05,64.8790739992756,-148.381474,147.6,1,147.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI1,2017-10-03,64.8790739992756,-148.381474,143.5,1,143.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI1,2019-10-10,64.8790739992756,-148.381474,176.947368421053,1,176.947368421053,tp,,Ruess_2025,19,19,0,0,20,True,True,False,False,False
MDI1,2020-10-12,64.8790739992756,-148.381474,176.421052631579,1,176.421052631579,tp,,Ruess_2025,19,19,0,0,20,True,True,False,False,False
MDI1,2021-09-20,64.8790739992756,-148.381474,187.0625,1,187.0625,tp,,Ruess_2025,16,16,0,0,20,True,True,False,False,False
MDI1,2022-09-23,64.8790739992756,-148.381474,202.933333333333,1,202.933333333333,tp,,Ruess_2025,15,15,0,0,20,True,True,False,False,False
MDI1,2024-09-19,64.8790739992756,-148.381474,191.352941176471,1,191.352941176471,tp,,Ruess_2025,17,17,3,0,20,True,True,False,False,False
MDI3,2015-10-15,64.8803879992757,-148.382724,188,1,188,tp,,Ruess_2025,17,17,3,0,20,True,True,False,False,False
MDI3,2016-10-05,64.8803879992757,-148.382724,209.823529411765,1,209.823529411765,tp,,Ruess_2025,17,17,0,2,20,True,True,False,False,True
MDI3,2017-10-03,64.8803879992757,-148.382724,201.833333333333,1,201.833333333333,tp,,Ruess_2025,12,12,6,2,20,True,True,False,False,True
MDI3,2019-10-10,64.8803879992757,-148.382724,225,1,225,tp,,Ruess_2025,2,2,0,1,20,True,True,False,False,True
MDI3,2020-10-12,64.8803879992757,-148.382724,220.125,1,220.125,tp,,Ruess_2025,8,8,0,2,20,True,True,False,False,True
MDI3,2022-09-23,64.8803879992757,-148.382724,214.5,1,214.5,tp,,Ruess_2025,2,2,0,0,20,True,True,False,False,False
MDI5,2011-09-22,64.8829472792758,-148.3981869,47.3,1,47.3,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
MDI5,2016-09-14,64.8829472792758,-148.3981869,54.5,1,54.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI5,2017-10-03,64.8829472792758,-148.3981869,50.15,1,50.15,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI5,2019-10-10,64.8829472792758,-148.3981869,63.5294117647059,1,63.5294117647059,tp,,Ruess_2025,17,17,0,3,20,True,True,False,False,True
MDI5,2020-10-12,64.8829472792758,-148.3981869,63.2,1,63.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI5,2021-09-27,64.8829472792758,-148.3981869,59.2,1,59.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDI5,2022-09-30,64.8829472792758,-148.3981869,54.0588235294118,1,54.0588235294118,tp,,Ruess_2025,17,17,0,3,20,True,True,False,False,True
MDI5,2024-09-19,64.8829472792758,-148.3981869,56.7,1,56.7,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2011-09-23,64.8715705492755,-148.37117011,49.4,1,49.4,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
MDM1,2016-09-14,64.8715705492755,-148.37117011,63.85,1,63.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2017-10-03,64.8715705492755,-148.37117011,53.55,1,53.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2019-10-14,64.8715705492755,-148.37117011,68.2,1,68.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2020-10-12,64.8715705492755,-148.37117011,69.55,1,69.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2021-09-20,64.8715705492755,-148.37117011,66.5,1,66.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2022-09-23,64.8715705492755,-148.37117011,63.85,1,63.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2023-10-10,64.8715705492755,-148.37117011,68.2,1,68.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDM1,2024-09-19,64.8715705492755,-148.37117011,63,1,63,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDi1,2018-10-12,64.8790739992756,-148.381474,165.578947368421,1,165.578947368421,tp,,Ruess_2025,19,19,1,0,20,True,True,False,False,False
MDi1,2023-10-10,64.8790739992756,-148.381474,183.533333333333,1,183.533333333333,tp,,Ruess_2025,15,15,0,0,20,True,True,False,False,False
MDi3,2018-10-12,64.8803879992757,-148.382724,216.6,1,216.6,tp,,Ruess_2025,15,15,0,3,20,True,True,False,False,True
MDi5,2018-10-12,64.8829472792758,-148.3981869,59.9473684210526,1,59.9473684210526,tp,,Ruess_2025,19,19,0,1,20,True,True,False,False,True
MDi5,2023-10-10,64.8829472792758,-148.3981869,60.25,1,60.25,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
MDm1,2018-10-12,64.8715705492755,-148.37117011,66.8333333333333,1,66.8333333333333,tp,,Ruess_2025,18,18,0,1,20,True,True,False,False,True
NRM1,2016-09-16,64.60723999927,-148.82573,74.1,1,74.1,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM1,2017-10-10,64.60723999927,-148.82573,53.25,1,53.25,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM1,2018-10-15,64.60723999927,-148.82573,70.65,1,70.65,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM1,2019-10-17,64.60723999927,-148.82573,77.7,1,77.7,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM1,2020-10-02,64.60723999927,-148.82573,76.2,1,76.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM1,2021-09-28,64.60723999927,-148.82573,83.25,1,83.25,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM1,2022-09-30,64.60723999927,-148.82573,87.2105263157895,1,87.2105263157895,tp,,Ruess_2025,19,19,0,0,20,True,True,False,False,False
NRM2,2016-09-16,64.6832799992716,-148.55992,64.8,1,64.8,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM2,2017-10-10,64.6832799992716,-148.55992,57.9,1,57.9,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM2,2018-10-15,64.6832799992716,-148.55992,64.2,1,64.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM2,2019-10-17,64.6832799992716,-148.55992,64.35,1,64.35,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM2,2020-10-02,64.6832799992716,-148.55992,58.75,1,58.75,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM2,2021-09-28,64.6832799992716,-148.55992,57.6,1,57.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRM2,2022-09-30,64.6832799992716,-148.55992,55.7,1,55.7,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRm1,2023-10-13,64.60723999927,-148.82573,90.95,1,90.95,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRm1,2024-09-23,64.60723999927,-148.82573,89,1,89,tp,,Ruess_2025,20,20,0,0,20,True,True,True,True,False
NRm2,2023-10-13,64.6832799992716,-148.55992,61.45,1,61.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
NRm2,2024-09-23,64.6832799992716,-148.55992,55.45,1,55.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1A,2015-09-17,64.654212309271,-148.28118915,250.2,1,250.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1A,2016-09-27,64.654212309271,-148.28118915,274.05,1,274.05,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1A,2017-09-26,64.654212309271,-148.28118915,275.7,1,275.7,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1A,2018-10-04,64.654212309271,-148.28118915,294.210526315789,1,294.210526315789,tp,,Ruess_2025,19,19,0,1,20,True,True,False,False,True
SL1A,2019-10-07,64.654212309271,-148.28118915,313.526315789474,1,313.526315789474,tp,,Ruess_2025,19,19,0,1,20,True,True,False,False,True
SL1A,2020-09-23,64.654212309271,-148.28118915,290.2,1,290.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1A,2021-09-10,64.654212309271,-148.28118915,327.4375,1,327.4375,tp,,Ruess_2025,16,16,0,4,20,True,True,False,False,True
SL1A,2022-09-28,64.654212309271,-148.28118915,315.25,1,315.25,tp,,Ruess_2025,4,4,0,1,20,True,True,False,False,True
SL1B,2015-09-17,64.6482673092708,-148.28609316,71.75,1,71.75,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2016-09-27,64.6482673092708,-148.28609316,83.3,1,83.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2017-09-26,64.6482673092708,-148.28609316,74.65,1,74.65,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2018-10-04,64.6482673092708,-148.28609316,87,1,87,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2019-10-07,64.6482673092708,-148.28609316,79.9,1,79.9,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2020-09-23,64.6482673092708,-148.28609316,98.3,1,98.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2021-09-10,64.6482673092708,-148.28609316,83,1,83,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2022-09-28,64.6482673092708,-148.28609316,97.55,1,97.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2023-10-12,64.6482673092708,-148.28609316,95.45,1,95.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
SL1B,2024-09-09,64.6482673092708,-148.28609316,84.45,1,84.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM1,2015-09-19,65.2533299992836,-148.13914,51.3,1,51.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM1,2016-09-22,65.2533299992836,-148.13914,66.05,1,66.05,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM1,2017-10-05,65.2533299992836,-148.13914,81.4,1,81.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM1,2018-10-09,65.2533299992836,-148.13914,113,1,113,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM1,2019-10-16,65.2533299992836,-148.13914,138.7,1,138.7,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM1,2020-09-28,65.2533299992836,-148.13914,142.789473684211,1,142.789473684211,tp,,Ruess_2025,19,19,0,1,20,True,True,False,False,True
TRM1,2021-09-16,65.2533299992836,-148.13914,156.705882352941,1,156.705882352941,tp,,Ruess_2025,17,17,0,2,20,True,True,False,False,True
TRM1,2022-09-22,65.2533299992836,-148.13914,163.894736842105,1,163.894736842105,tp,,Ruess_2025,19,19,0,0,20,True,True,False,False,False
TRM1,2023-10-16,65.2533299992836,-148.13914,182,1,182,tp,,Ruess_2025,18,18,0,0,20,True,True,False,False,False
TRM2,2013-09-11,65.3121899992849,-148.338,55.8,1,55.8,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
TRM2,2016-09-23,65.3121899992849,-148.338,77,1,77,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM2,2017-10-12,65.3121899992849,-148.338,58,1,58,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM2,2018-10-09,65.3121899992849,-148.338,60.2,1,60.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM2,2019-10-15,65.3121899992849,-148.338,52.45,1,52.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM2,2020-09-28,65.3121899992849,-148.338,52.95,1,52.95,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM2,2021-09-28,65.3121899992849,-148.338,68.85,1,68.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM2,2022-10-03,65.3121899992849,-148.338,66.45,1,66.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2013-09-10,65.3145799992849,-148.33536,33,1,33,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
TRM3,2016-09-23,65.3145799992849,-148.33536,47.95,1,47.95,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2017-10-12,65.3145799992849,-148.33536,42.4,1,42.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2018-10-09,65.3145799992849,-148.33536,45.35,1,45.35,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2019-10-15,65.3145799992849,-148.33536,42.2,1,42.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2020-09-28,65.3145799992849,-148.33536,37.9,1,37.9,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2021-09-28,65.3145799992849,-148.33536,49.4,1,49.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM3,2022-10-03,65.3145799992849,-148.33536,48.9,1,48.9,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2001-10-04,65.409959999287,-148.23179,55.3,1,55.3,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
TRM4,2016-09-22,65.409959999287,-148.23179,53.2,1,53.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2017-10-05,65.409959999287,-148.23179,44.15,1,44.15,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2018-10-09,65.409959999287,-148.23179,51.95,1,51.95,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2019-10-15,65.409959999287,-148.23179,47,1,47,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2020-10-12,65.409959999287,-148.23179,56.55,1,56.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2021-09-16,65.409959999287,-148.23179,53.55,1,53.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2022-09-22,65.409959999287,-148.23179,51.8,1,51.8,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRM4,2023-10-16,65.409959999287,-148.23179,52.3,1,52.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRm2,2023-10-16,65.3121899992849,-148.338,74.25,1,74.25,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRm2,2024-09-30,65.3121899992849,-148.338,56.75,1,56.75,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRm3,2023-10-16,65.3145799992849,-148.33536,51.35,1,51.35,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
TRm3,2024-09-30,65.3145799992849,-148.33536,41.25,1,41.25,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
Trm1,2024-09-21,65.2533299992836,-148.13914,183.157894736842,1,183.157894736842,tp,,Ruess_2025,19,19,1,0,20,True,True,False,False,False
Trm4,2024-09-21,65.409959999287,-148.23179,52.1,1,52.1,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4B,2015-09-03,64.7716009992734,-148.27359,165.4,1,165.4,tp,,Ruess_2025,15,15,0,5,20,True,True,False,False,True
UP4C,2015-09-18,65.1539339992815,-147.491332,59.4,1,59.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2016-09-28,65.1539339992815,-147.491332,74.45,1,74.45,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2017-09-29,65.1539339992815,-147.491332,67.6,1,67.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2018-10-09,65.1539339992815,-147.491332,71.6,1,71.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2019-10-08,65.1539339992815,-147.491332,80.7,1,80.7,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2020-10-12,65.1539339992815,-147.491332,72.4,1,72.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2021-09-21,65.1539339992815,-147.491332,68.85,1,68.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2022-09-27,65.1539339992815,-147.491332,66.1,1,66.1,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2023-10-03,65.1539339992815,-147.491332,70.6,1,70.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
UP4C,2024-09-10,65.1539339992815,-147.491332,64.55,1,64.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2013-09-19,65.1246499992809,-147.97308,40.3,1,40.3,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
WCM1,2016-09-23,65.1246499992809,-147.97308,58.75,1,58.75,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2017-10-18,65.1246499992809,-147.97308,48.3,1,48.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2018-10-13,65.1246499992809,-147.97308,47.5,1,47.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2019-10-15,65.1246499992809,-147.97308,57.3,1,57.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2020-10-12,65.1246499992809,-147.97308,55.9,1,55.9,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2021-09-22,65.1246499992809,-147.97308,49.65,1,49.65,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2022-09-21,65.1246499992809,-147.97308,53,1,53,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM1,2023-10-12,65.1246499992809,-147.97308,51.5,1,51.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2013-09-19,65.1363399992811,-147.97132,35.2,1,35.2,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
WCM2,2016-09-23,65.1363399992811,-147.97132,45.5,1,45.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2017-10-18,65.1363399992811,-147.97132,41.0526315789474,1,41.0526315789474,tp,,Ruess_2025,19,19,0,0,20,True,True,False,False,False
WCM2,2018-10-13,65.1363399992811,-147.97132,42.2,1,42.2,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2019-10-15,65.1363399992811,-147.97132,51.15,1,51.15,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2020-10-12,65.1363399992811,-147.97132,47.3,1,47.3,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2021-09-22,65.1363399992811,-147.97132,47.85,1,47.85,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2022-09-21,65.1363399992811,-147.97132,45.4,1,45.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM2,2023-10-12,65.1363399992811,-147.97132,49.5,1,49.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2001-09-12,65.1546599992815,-147.86305,53.5,1,53.5,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
WCM3,2017-10-13,65.1546599992815,-147.86305,45.1,1,45.1,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2018-10-09,65.1546599992815,-147.86305,48,1,48,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2019-10-15,65.1546599992815,-147.86305,60.15,1,60.15,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2020-09-28,65.1546599992815,-147.86305,45.05,1,45.05,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2021-09-22,65.1546599992815,-147.86305,56.4,1,56.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2022-09-21,65.1546599992815,-147.86305,51.6,1,51.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCM3,2023-10-11,65.1546599992815,-147.86305,52.55,1,52.55,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCm1,2024-09-27,65.1246499992809,-147.97308,48.6,1,48.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCm2,2024-09-27,65.1363399992811,-147.97132,42.5,1,42.5,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WCm3,2024-09-30,65.1546599992815,-147.86305,57.15,1,57.15,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WDI1,2011-09-06,65.1166019992807,-148.080849,94.8,1,94.8,tp,,Ruess_2025,10,10,0,0,10,True,True,False,False,False
WDI1,2017-10-19,65.1166019992807,-148.080849,107.6,1,107.6,tp,,Ruess_2025,15,15,5,0,20,True,True,False,False,False
WDI1,2018-10-13,65.1166019992807,-148.080849,121.714285714286,1,121.714285714286,tp,,Ruess_2025,14,14,0,0,20,True,True,False,False,False
WDI1,2019-10-18,65.1166019992807,-148.080849,108,1,108,tp,,Ruess_2025,9,9,0,3,20,True,True,False,False,True
WDI1,2020-10-12,65.1166019992807,-148.080849,149.1,1,149.1,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
WDI1,2022-09-26,65.1166019992807,-148.080849,134.055555555556,1,134.055555555556,tp,,Ruess_2025,18,18,0,0,20,True,True,True,True,False
WDI1,2023-09-29,65.1166019992807,-148.080849,100.769230769231,1,100.769230769231,tp,,Ruess_2025,13,13,0,1,20,True,True,False,False,True
WDi1,2024-10-11,65.1166019992807,-148.080849,144.4,1,144.4,tp,,Ruess_2025,15,15,5,0,20,True,True,False,False,False
YRM1,2002-09-28,65.5660499992904,-148.92284,54.8,1,54.8,tp,,Ruess_2025,5,5,0,5,10,True,True,False,False,True
YRM1,2016-09-21,65.5660499992904,-148.92284,50.6,1,50.6,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
YRM1,2017-10-04,65.5660499992904,-148.92284,36.8,1,36.8,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
YRM1,2018-10-16,65.5660499992904,-148.92284,41.4,1,41.4,tp,,Ruess_2025,20,20,0,0,20,True,True,False,False,False
YRM1,2019-10-17,65.5660499992904,-148.92284,51.25,1,51.25,tp,,Ruess_2025,16,16,0,4,20,True,True,False,False,True
