-148.8303744258109	69.7398845354781	0.48831
-148.82950236409442	69.7398845354781	0.53282
-148.82863030237795	69.7398845354781	0.61298
-148.82775824066147	69.7398845354781	0.66034
-148.826886178945	69.7398845354781	0.58082
-148.8260141172285	69.7398845354781	0.58082
-148.82514205551203	69.7398845354781	0.78167
-148.82426999379555	69.7398845354781	0.90193
-148.82339793207908	69.7398845354781	0.60906
-148.8225258703626	69.7398845354781	0.67005
-148.82165380864612	69.7398845354781	0.79324
-148.82078174692964	69.7398845354781	0.79324
-148.81990968521316	69.7398845354781	0.72684
-148.81903762349668	69.7398845354781	0.62001
-148.8181655617802	69.7398845354781	0.86714
-148.81729350006376	69.7398845354781	0.85764
-148.81642143834728	69.7398845354781	0.62519
-148.8155493766308	69.7398845354781	0.62498
-148.81467731491432	69.7398845354781	0.65802
-148.81380525319784	69.7398845354781	0.65550
-148.81293319148136	69.7398845354781	0.38518
-148.81206112976488	69.7398845354781	0.58794
-148.8111890680484	69.7398845354781	0.51269
-148.81031700633193	69.7398845354781	0.58469
-148.80944494461545	69.7398845354781	0.58469
-148.80857288289897	69.7398845354781	0.82569
-148.8077008211825	69.7398845354781	0.50554
-148.80682875946601	69.7398845354781	0.45981
-148.80595669774954	69.7398845354781	0.76969
-148.80508463603306	69.7398845354781	0.64815
-148.8042125743166	69.7398845354781	0.64815
-148.80334051260013	69.7398845354781	0.96383
