-148.8303744258109	69.7398845354781	-0.04260	0.01044
-148.82950236409442	69.7398845354781	-0.04490	0.01003
-148.82863030237795	69.7398845354781	-0.04887	0.01093
-148.82775824066147	69.7398845354781	-0.05114	0.00954
-148.826886178945	69.7398845354781	-0.04730	0.01074
-148.8260141172285	69.7398845354781	-0.04730	0.01075
-148.82514205551203	69.7398845354781	-0.05679	0.00946
-148.82426999379555	69.7398845354781	-0.06225	0.01006
-148.82339793207908	69.7398845354781	-0.04868	0.00848
-148.8225258703626	69.7398845354781	-0.05160	0.00983
-148.82165380864612	69.7398845354781	-0.05732	0.00981
-148.82078174692964	69.7398845354781	-0.05732	0.00982
-148.81990968521316	69.7398845354781	-0.05426	0.00886
-148.81903762349668	69.7398845354781	-0.04921	0.00946
-148.8181655617802	69.7398845354781	-0.06068	0.00955
-148.81729350006376	69.7398845354781	-0.06025	0.01132
-148.81642143834728	69.7398845354781	-0.04946	0.00946
-148.8155493766308	69.7398845354781	-0.04945	0.00947
-148.81467731491432	69.7398845354781	-0.05103	0.00966
-148.81380525319784	69.7398845354781	-0.05091	0.00753
-148.81293319148136	69.7398845354781	-0.03687	0.00753
-148.81206112976488	69.7398845354781	-0.04765	0.00962
-148.8111890680484	69.7398845354781	-0.04387	0.00824
-148.81031700633193	69.7398845354781	-0.04749	0.00920
-148.80944494461545	69.7398845354781	-0.04749	0.00921
-148.80857288289897	69.7398845354781	-0.05880	0.01148
-148.8077008211825	69.7398845354781	-0.04350	0.00949
-148.80682875946601	69.7398845354781	-0.04108	0.01049
-148.80595669774954	69.7398845354781	-0.05624	0.01063
-148.80508463603306	69.7398845354781	-0.05056	0.00906
-148.8042125743166	69.7398845354781	-0.05056	0.00907
-148.80334051260013	69.7398845354781	-0.06503	0.01112
