pf_observed,date,lon,lat,site_id,source,pf_depth,thaw_depth,obs_limit,method
0,2019-09-15,-166.2067707701438,64.97932962298452,T47,Seward,,,,unknown
0,2019-09-15,-166.20677515377773,64.97937444905955,T47,Seward,,,,unknown
1,2019-09-15,-166.2067842546907,64.97941912931479,T47,Seward,,,,unknown
0,2019-09-15,-166.2067878183416,64.9794549789467,T47,Seward,,,,unknown
0,2019-09-15,-166.20679799102754,64.97950862463402,T47,Seward,,,,unknown
0,2019-09-15,-166.20680401479032,64.97954441848336,T47,Seward,,,,unknown
0,2019-09-15,-166.20681399092786,64.97959807473218,T47,Seward,,,,unknown
0,2019-09-15,-166.20682404215955,64.97965170345095,T47,Seward,,,,unknown
0,2019-09-15,-166.20682865627538,64.97968753561601,T47,Seward,,,,unknown
0,2019-09-15,-166.2068373111912,64.9797322374208,T47,Seward,,,,unknown
0,2019-09-15,-166.2068523647886,64.9798217041374,T47,Seward,,,,unknown
0,2019-09-15,-166.20686136782268,64.97987539517078,T47,Seward,,,,unknown
0,2019-09-15,-166.20686703584448,64.97991119189258,T47,Seward,,,,unknown
0,2019-09-15,-166.20687431374063,64.97996483405153,T47,Seward,,,,unknown
0,2019-09-15,-166.20687961610184,64.9800006516767,T47,Seward,,,,unknown
0,2019-09-15,-166.20688441748774,64.98004542949909,T47,Seward,,,,unknown
0,2019-09-15,-166.20689248870897,64.98009015396649,T47,Seward,,,,unknown
0,2019-09-15,-166.2068984782346,64.98013491320944,T47,Seward,,,,unknown
0,2019-09-15,-166.2069038982952,64.98017968602957,T47,Seward,,,,unknown
0,2019-09-15,-166.2069134351553,64.98026923322999,T47,Seward,,,,unknown
0,2019-09-15,-166.2069335327057,64.98035849762769,T47,Seward,,,,unknown
0,2019-09-15,-166.20694412093138,64.98044785684408,T47,Seward,,,,unknown
0,2019-09-15,-166.2069580024275,64.98053735096997,T47,Seward,,,,unknown
0,2019-09-15,-166.20697327259865,64.9806268069456,T47,Seward,,,,unknown
0,2019-09-15,-166.20700229300576,64.98080570425633,T47,Seward,,,,unknown
0,2019-09-15,-166.20701075792246,64.98089529600902,T47,Seward,,,,unknown
0,2019-09-15,-166.20702660353544,64.98098472040314,T47,Seward,,,,unknown
0,2019-09-15,-166.2070430205721,64.98107407735691,T47,Seward,,,,unknown
0,2019-09-15,-166.20706127830906,64.98116345532361,T47,Seward,,,,unknown
0,2019-09-15,-166.2093727825448,64.97793322396628,T47,Seward,,,,unknown
0,2019-09-15,-166.20938068777988,64.97797794967826,T47,Seward,,,,unknown
0,2019-09-15,-166.20939242857023,64.97806719176819,T47,Seward,,,,unknown
0,2019-09-15,-166.20940483018737,64.97812063080457,T47,Seward,,,,unknown
0,2019-09-15,-166.20940731633635,64.97815629169966,T47,Seward,,,,unknown
0,2019-09-15,-166.20941347393267,64.97820107643753,T47,Seward,,,,unknown
0,2019-09-15,-166.20941939469523,64.97824587206776,T47,Seward,,,,unknown
0,2019-09-15,-166.20942557987303,64.97829065658144,T47,Seward,,,,unknown
0,2019-09-15,-166.2094442844982,64.97846968199809,T47,Seward,,,,unknown
0,2019-09-15,-166.20945262150394,64.97855932856724,T47,Seward,,,,unknown
0,2019-09-15,-166.20946353800306,64.97864893628987,T47,Seward,,,,unknown
0,2019-09-15,-166.20947117181456,64.97873858855345,T47,Seward,,,,unknown
0,2019-09-15,-166.2094826994687,64.97882816440001,T47,Seward,,,,unknown
1,2019-09-15,-166.20950065913541,64.97900742916377,T47,Seward,,,,unknown
0,2019-09-15,-166.20951109469632,64.97909703180213,T47,Seward,,,,unknown
0,2019-09-15,-166.20952074820914,64.9791866318008,T47,Seward,,,,unknown
0,2019-09-15,-166.20953142974838,64.97927618757322,T47,Seward,,,,unknown
0,2019-09-15,-166.20953900507448,64.97936584927655,T47,Seward,,,,unknown
0,2019-09-15,-166.20954572630166,64.97941062046472,T47,Seward,,,,unknown
0,2019-09-15,-166.20955056552083,64.97945538895168,T47,Seward,,,,unknown
0,2019-09-15,-166.2095561696256,64.97950010637095,T47,Seward,,,,unknown
0,2019-09-15,-166.20955662408477,64.97954487448489,T47,Seward,,,,unknown
0,2019-09-15,-166.20956118893778,64.979589573401,T47,Seward,,,,unknown
0,2019-09-15,-166.20956526889051,64.9796343749605,T47,Seward,,,,unknown
0,2019-09-15,-166.2095593485704,64.9797229524415,T47,Seward,,,,unknown
0,2019-09-15,-166.20956760386255,64.97981255478616,T47,Seward,,,,unknown
0,2019-09-15,-166.20957684754813,64.97991113219787,T47,Seward,,,,unknown
0,2019-09-15,-166.20958691198896,64.97999170988466,T47,Seward,,,,unknown
0,2019-09-15,-166.20959779926721,64.98009012141789,T47,Seward,,,,unknown
0,2019-09-15,-166.20960393384496,64.98017077581203,T47,Seward,,,,unknown
0,2019-09-15,-166.2096066073408,64.9802155438924,T47,Seward,,,,unknown
0,2019-09-15,-166.2096127787647,64.9802601938917,T47,Seward,,,,unknown
0,2019-09-15,-166.20961891139515,64.98030496984236,T47,Seward,,,,unknown
0,2019-09-15,-166.21532036049348,64.9803536861339,T47,Seward,,,,unknown
0,2019-09-15,-166.21545861068563,64.98028608046288,T47,Seward,,,,unknown
1,2019-09-15,-166.21569512862254,64.980137257491,T47,Seward,,,,unknown
1,2019-09-15,-166.21581699084757,64.98006387994674,T47,Seward,,,,unknown
1,2019-09-15,-166.2159369489035,64.97998993448871,T47,Seward,,,,unknown
1,2019-09-15,-166.21605646971759,64.97991584890495,T47,Seward,,,,unknown
0,2019-09-15,-166.21617491121577,64.97984148484096,T47,Seward,,,,unknown
1,2019-09-15,-166.21629384330987,64.97976725129305,T47,Seward,,,,unknown
0,2019-09-15,-166.21640917961997,64.97969211363427,T47,Seward,,,,unknown
0,2019-09-15,-166.2165278804625,64.97961780998132,T47,Seward,,,,unknown
0,2019-09-15,-166.216643202028,64.97954260943335,T47,Seward,,,,unknown
0,2019-09-15,-166.2167549123549,64.9794663972252,T47,Seward,,,,unknown
0,2019-09-15,-166.21686591992525,64.97938998425188,T47,Seward,,,,unknown
1,2019-09-15,-166.21697065186825,64.97931198905712,T47,Seward,,,,unknown
0,2019-09-15,-166.21707656043654,64.97923434315693,T47,Seward,,,,unknown
0,2019-09-15,-166.2171777997274,64.97915553271291,T47,Seward,,,,unknown
0,2019-09-15,-166.21728269232563,64.97907766161312,T47,Seward,,,,unknown
0,2019-09-15,-166.21739055531825,64.97900043927244,T47,Seward,,,,unknown
0,2019-09-15,-166.217495014437,64.97892238309228,T47,Seward,,,,unknown
0,2019-09-15,-166.21759658791896,64.97884370423222,T47,Seward,,,,unknown
0,2019-09-15,-166.217699760897,64.97876535326883,T47,Seward,,,,unknown
0,2019-09-15,-166.21780346940795,64.97868714144701,T47,Seward,,,,unknown
0,2019-09-15,-166.2179036791681,64.97860810554927,T47,Seward,,,,unknown
0,2019-09-15,-166.2180093806026,64.9785304516609,T47,Seward,,,,unknown
0,2019-09-15,-166.21262406582315,64.97860935274586,T47,Seward,,,,unknown
0,2019-09-15,-166.21281905120912,64.97864368324626,T47,Seward,,,,unknown
0,2019-09-15,-166.21291717884125,64.97866047530508,T47,Seward,,,,unknown
0,2019-09-15,-166.21301503158273,64.97867751183463,T47,Seward,,,,unknown
0,2019-09-15,-166.2131119118247,64.97869557925168,T47,Seward,,,,unknown
1,2019-09-15,-166.21320944105935,64.97871309391192,T47,Seward,,,,unknown
1,2019-09-15,-166.21340528503248,64.97874721027401,T47,Seward,,,,unknown
0,2019-09-15,-166.21360146562452,64.97878102750022,T47,Seward,,,,unknown
0,2019-09-15,-166.21370104348654,64.97879589577512,T47,Seward,,,,unknown
0,2019-09-15,-166.2137979977109,64.97881384548741,T47,Seward,,,,unknown
0,2019-09-15,-166.21389666680997,64.9788301658538,T47,Seward,,,,unknown
0,2019-09-15,-166.21399418685866,64.97884768905627,T47,Seward,,,,unknown
0,2019-09-15,-166.21409232900228,64.97886453407834,T47,Seward,,,,unknown
1,2019-09-15,-166.2141904929443,64.97888134296292,T47,Seward,,,,unknown
1,2019-09-15,-166.21438643048077,64.97891545729202,T47,Seward,,,,unknown
1,2019-09-15,-166.21458043118912,64.97895152553258,T47,Seward,,,,unknown
0,2019-09-15,-166.2146784423282,64.97896836226558,T47,Seward,,,,unknown
1,2019-09-15,-166.21477592697576,64.9789856429505,T47,Seward,,,,unknown
0,2019-09-15,-166.21496685442926,64.97902448178053,T47,Seward,,,,unknown
0,2019-09-15,-166.21506268930548,64.97904355258112,T47,Seward,,,,unknown
1,2019-09-15,-166.21515832054413,64.97906238267741,T47,Seward,,,,unknown
0,2019-09-15,-166.2152554307051,64.97907998916936,T47,Seward,,,,unknown
1,2019-09-15,-166.2153499900855,64.97910008424549,T47,Seward,,,,unknown
1,2019-09-15,-166.2154453378445,64.97911961644901,T47,Seward,,,,unknown
1,2019-09-15,-166.21554080144494,64.97913889637412,T47,Seward,,,,unknown
1,2019-09-15,-166.21563637860245,64.97915801378029,T47,Seward,,,,unknown
1,2019-09-15,-166.21573170233157,64.9791774742062,T47,Seward,,,,unknown
1,2019-09-15,-166.21582697486681,64.97919697088544,T47,Seward,,,,unknown
1,2019-09-15,-166.21592196268963,64.97921677494348,T47,Seward,,,,unknown
1,2019-09-15,-166.21601678166564,64.97923677774776,T47,Seward,,,,unknown
1,2019-09-15,-166.21611241043738,64.97925608288936,T47,Seward,,,,unknown
1,2019-09-15,-166.21620959053348,64.9792739394743,T47,Seward,,,,unknown
0,2019-09-15,-166.21630519114007,64.97929327164584,T47,Seward,,,,unknown
1,2019-09-15,-166.2164012620943,64.97931217814131,T47,Seward,,,,unknown
0,2019-09-15,-166.21649494718145,64.97933309627037,T47,Seward,,,,unknown
0,2019-09-15,-166.21668549053294,64.97937223220802,T47,Seward,,,,unknown
0,2019-09-15,-166.2167810676333,64.97939159119294,T47,Seward,,,,unknown
0,2019-09-15,-166.216876397506,64.97941114956318,T47,Seward,,,,unknown
0,2019-09-15,-166.2169724450854,64.97943008280896,T47,Seward,,,,unknown
1,2019-09-15,-166.2170673716796,64.9794499943368,T47,Seward,,,,unknown
1,2019-09-15,-166.21725935825407,64.97948783448791,T47,Seward,,,,unknown
0,2019-09-15,-166.21735617705824,64.97950605224668,T47,Seward,,,,unknown
0,2019-09-15,-166.21745188458195,64.9795252751327,T47,Seward,,,,unknown
0,2019-09-15,-166.21764341671408,64.97956363002704,T47,Seward,,,,unknown
0,2019-09-15,-166.21783481754215,64.9796017883194,T47,Seward,,,,unknown
0,2019-09-15,-166.2179311143239,64.97962048559675,T47,Seward,,,,unknown
0,2019-09-15,-166.21802583437778,64.97964057769089,T47,Seward,,,,unknown
0,2019-09-15,-166.21812176520444,64.97965960987493,T47,Seward,,,,unknown
0,2019-09-15,-166.2182191390485,64.9796770507784,T47,Seward,,,,unknown
1,2019-09-15,-166.21831402726517,64.97969691696703,T47,Seward,,,,unknown
1,2019-09-15,-166.21841058070618,64.9797153246729,T47,Seward,,,,unknown
0,2019-09-15,-166.21850575086023,64.97973499998392,T47,Seward,,,,unknown
0,2019-09-15,-166.21860275315868,64.9797529731459,T47,Seward,,,,unknown
0,2019-09-15,-166.2187947024308,64.97979087447217,T47,Seward,,,,unknown
0,2019-09-15,-166.21898671375746,64.97982873017767,T47,Seward,,,,unknown
0,2019-09-15,-166.21908405572532,64.97984642205985,T47,Seward,,,,unknown
0,2019-09-15,-166.21927697134237,64.97988317517006,T47,Seward,,,,unknown
0,2019-09-15,-166.2194670368295,64.97992271534389,T47,Seward,,,,unknown
0,2019-09-15,-166.2195648969412,64.97993981039224,T47,Seward,,,,unknown
0,2019-09-15,-166.2196606177743,64.97995902279843,T47,Seward,,,,unknown
1,2019-09-15,-166.21985141890124,64.9799978923948,T47,Seward,,,,unknown
0,2019-09-15,-166.21994859398072,64.9800157555924,T47,Seward,,,,unknown
0,2019-09-15,-166.22004314663735,64.9800358298438,T47,Seward,,,,unknown
1,2019-09-15,-166.22014053019063,64.98005333224953,T47,Seward,,,,unknown
0,2019-09-15,-166.22035095915518,64.98009567532708,T47,Seward,,,,unknown
1,2019-09-15,-166.22052431703509,64.98012894321326,T47,Seward,,,,unknown
0,2019-09-15,-166.2206201295806,64.98014809144391,T47,Seward,,,,unknown
1,2019-09-15,-166.22071628345066,64.9801669137546,T47,Seward,,,,unknown
1,2019-09-15,-166.22081206716393,64.98018598133231,T47,Seward,,,,unknown
1,2019-09-15,-166.2209070181516,64.98020574666675,T47,Seward,,,,unknown
1,2019-09-15,-166.22100355393923,64.9802241977326,T47,Seward,,,,unknown
0,2019-09-15,-166.2211968180986,64.98026094554402,T47,Seward,,,,unknown
1,2019-09-15,-166.2213119678715,64.98028370429942,T47,Seward,,,,unknown
1,2019-09-15,-166.2213886236397,64.98029869219508,T47,Seward,,,,unknown
1,2019-09-15,-166.22148474517152,64.98031747838542,T47,Seward,,,,unknown
1,2019-09-15,-166.221581640704,64.9803356210188,T47,Seward,,,,unknown
1,2019-09-15,-166.2216770588885,64.98035510384959,T47,Seward,,,,unknown
1,2019-09-15,-166.2217714794579,64.98037533963661,T47,Seward,,,,unknown
1,2019-09-15,-166.22186886187765,64.98039290375749,T47,Seward,,,,unknown
1,2019-09-15,-166.2219635468673,64.9804130295712,T47,Seward,,,,unknown
1,2019-09-15,-166.22206002473462,64.98043152530755,T47,Seward,,,,unknown
1,2019-09-15,-166.222155515299,64.98045095339951,T47,Seward,,,,unknown
1,2019-09-15,-166.22225212622604,64.98046934023463,T47,Seward,,,,unknown
1,2019-09-15,-166.22234787588067,64.98048854173096,T47,Seward,,,,unknown
1,2019-09-15,-166.2224442095305,64.98050720891149,T47,Seward,,,,unknown
1,2019-09-15,-166.22254023952883,64.98052613876686,T47,Seward,,,,unknown
1,2019-09-15,-166.22263584416015,64.98054540408741,T47,Seward,,,,unknown
1,2019-09-15,-166.22273304767376,64.9805632473149,T47,Seward,,,,unknown
1,2019-09-15,-166.22282933122221,64.98058178004857,T47,Seward,,,,unknown
1,2019-09-15,-166.22292416863414,64.98060177837526,T47,Seward,,,,unknown
1,2019-09-15,-166.22301900618726,64.98062177664141,T47,Seward,,,,unknown
1,2019-09-15,-166.22311384388163,64.98064177484699,T47,Seward,,,,unknown
1,2019-09-15,-166.22320868171727,64.980661772992,T47,Seward,,,,unknown
0,2019-09-15,-166.22244706023022,64.97752788200279,T47,Seward,,,,unknown
0,2019-09-15,-166.22244062447646,64.97748323455042,T47,Seward,,,,unknown
1,2019-09-15,-166.2224327141239,64.97743850045693,T47,Seward,,,,unknown
0,2019-09-15,-166.22242177446245,64.97739388090942,T47,Seward,,,,unknown
0,2019-09-15,-166.222412576573,64.97734921120237,T47,Seward,,,,unknown
0,2019-09-15,-166.2224025275634,64.97730455743802,T47,Seward,,,,unknown
0,2019-09-15,-166.22239235148953,64.9772599047134,T47,Seward,,,,unknown
1,2019-09-15,-166.2223832562656,64.97721520724136,T47,Seward,,,,unknown
1,2019-09-15,-166.22236414356212,64.97712584676924,T47,Seward,,,,unknown
1,2019-09-15,-166.2223541307318,64.97708119270517,T47,Seward,,,,unknown
1,2019-09-15,-166.22234354640676,64.97703655229391,T47,Seward,,,,unknown
1,2019-09-15,-166.22232267948013,64.97694728694681,T47,Seward,,,,unknown
1,2019-09-15,-166.22231471824355,64.97690254428873,T47,Seward,,,,unknown
1,2019-09-15,-166.22230675108906,64.97685781065272,T47,Seward,,,,unknown
1,2019-09-15,-166.2222981492992,64.97681310016068,T47,Seward,,,,unknown
1,2019-09-15,-166.22228879254536,64.97676842277183,T47,Seward,,,,unknown
1,2019-09-15,-166.22228038016038,64.97672372867612,T47,Seward,,,,unknown
1,2019-09-15,-166.22227106754286,64.97667904195053,T47,Seward,,,,unknown
1,2019-09-15,-166.22226228582102,64.97663433292935,T47,Seward,,,,unknown
1,2019-09-15,-166.222254718779,64.97658958704001,T47,Seward,,,,unknown
1,2019-09-15,-166.22224665438344,64.97654485419639,T47,Seward,,,,unknown
1,2019-09-15,-166.22223802061643,64.97650013498804,T47,Seward,,,,unknown
1,2019-09-15,-166.22222925636683,64.97645543479567,T47,Seward,,,,unknown
1,2019-09-15,-166.22222085990214,64.97641071364332,T47,Seward,,,,unknown
1,2019-09-15,-166.22221210165716,64.97636600442651,T47,Seward,,,,unknown
0,2019-09-15,-166.2222004866223,64.97632142628777,T47,Seward,,,,unknown
0,2019-09-15,-166.22219553839003,64.97627662305766,T47,Seward,,,,unknown
0,2019-09-15,-166.22218124282531,64.97614221784364,T47,Seward,,,,unknown
1,2019-09-15,-166.22216717397458,64.97605269938477,T47,Seward,,,,unknown
1,2019-09-15,-166.2221603499379,64.9760079294581,T47,Seward,,,,unknown
0,2019-09-15,-166.22215360641658,64.97596315887185,T47,Seward,,,,unknown
0,2019-09-15,-166.22214881679056,64.97591834536635,T47,Seward,,,,unknown
1,2019-09-15,-166.22214163990088,64.97587359627552,T47,Seward,,,,unknown
1,2019-09-15,-166.22213754719849,64.97582877706375,T47,Seward,,,,unknown
1,2019-09-15,-166.2221263947048,64.97578420410582,T47,Seward,,,,unknown
1,2019-09-15,-166.22212257487988,64.97573937368524,T47,Seward,,,,unknown
0,2019-09-15,-166.22211796286751,64.97569454974986,T47,Seward,,,,unknown
0,2019-09-15,-166.22211001377605,64.97564982492706,T47,Seward,,,,unknown
1,2019-09-15,-166.2221050400028,64.97560501292674,T47,Seward,,,,unknown
1,2019-09-15,-166.22210001834785,64.97556021926638,T47,Seward,,,,unknown
1,2019-09-15,-166.22209205620996,64.97551548557496,T47,Seward,,,,unknown
1,2019-09-15,-166.22207893188929,64.97542594142374,T47,Seward,,,,unknown
1,2019-09-15,-166.22207249579344,64.97538116831547,T47,Seward,,,,unknown
1,2019-09-15,-166.22206611861884,64.97533638575034,T47,Seward,,,,unknown
1,2019-09-15,-166.22205950928836,64.97529162303358,T47,Seward,,,,unknown
1,2019-09-15,-166.22205146045835,64.97524689004909,T47,Seward,,,,unknown
1,2019-09-15,-166.22204664784368,64.97520207672632,T47,Seward,,,,unknown
0,2019-09-15,-166.22204170473992,64.97515728241972,T47,Seward,,,,unknown
1,2019-09-15,-166.22203473117767,64.97511252268313,T47,Seward,,,,unknown
0,2019-09-15,-166.21329771019217,64.97810117677157,T47,Seward,,,,unknown
1,2019-09-15,-166.21328170133685,64.9780568311782,T47,Seward,,,,unknown
1,2019-09-15,-166.2132655531291,64.97801249568984,T47,Seward,,,,unknown
1,2019-09-15,-166.2132509159521,64.97796806715291,T47,Seward,,,,unknown
1,2019-09-15,-166.21323160600403,64.97792396376047,T47,Seward,,,,unknown
1,2019-09-15,-166.21321644308657,64.97787957538932,T47,Seward,,,,unknown
1,2019-09-15,-166.21320008366706,64.97783525058476,T47,Seward,,,,unknown
1,2019-09-15,-166.21318517041317,64.97779085120757,T47,Seward,,,,unknown
1,2019-09-15,-166.21316832298086,64.97774655728782,T47,Seward,,,,unknown
1,2019-09-15,-166.21315411280207,64.97770209834958,T47,Seward,,,,unknown
1,2019-09-15,-166.21313765696607,64.97765779227025,T47,Seward,,,,unknown
1,2019-09-15,-166.21311998891457,64.97761357680666,T47,Seward,,,,unknown
1,2019-09-15,-166.2130698816258,64.97748073635692,T47,Seward,,,,unknown
1,2019-09-15,-166.21305626366865,64.9774362456752,T47,Seward,,,,unknown
1,2019-09-15,-166.2130399891188,64.97739191119022,T47,Seward,,,,unknown
1,2019-09-15,-166.21302370232013,64.97734758577721,T47,Seward,,,,unknown
1,2019-09-15,-166.2130070587995,64.97730329018333,T47,Seward,,,,unknown
1,2019-09-15,-166.21299159833973,64.97725891318213,T47,Seward,,,,unknown
1,2019-09-15,-166.21297439479542,64.97721464905746,T47,Seward,,,,unknown
1,2019-09-15,-166.2129577446798,64.97717034453783,T47,Seward,,,,unknown
1,2019-09-15,-166.21294135859523,64.97712601992296,T47,Seward,,,,unknown
1,2019-09-15,-166.2129247128274,64.97708171536452,T47,Seward,,,,unknown
1,2019-09-15,-166.2129084119915,64.97703739902771,T47,Seward,,,,unknown
1,2019-09-15,-166.21289057356233,64.97699319389686,T47,Seward,,,,unknown
1,2019-09-15,-166.21287344409382,64.97694892018522,T47,Seward,,,,unknown
1,2019-09-15,-166.2128583497167,64.97690452224843,T47,Seward,,,,unknown
1,2019-09-15,-166.2128381022201,64.97686050719209,T47,Seward,,,,unknown
1,2019-09-15,-166.2128188442781,64.97679370779687,T47,Seward,,,,unknown
1,2019-09-15,-166.21280350955521,64.97675387065645,T47,Seward,,,,unknown
1,2019-09-15,-166.21278504925112,64.97670060671238,T47,Seward,,,,unknown
1,2019-09-15,-166.212769978604,64.97666074947512,T47,Seward,,,,unknown
1,2019-09-15,-166.21275202361403,64.97661199540055,T47,Seward,,,,unknown
1,2019-09-15,-166.21273702468176,64.97657212860344,T47,Seward,,,,unknown
1,2019-09-15,-166.21272166213691,64.97652774180607,T47,Seward,,,,unknown
1,2019-09-15,-166.21269704332252,64.97646126414276,T47,Seward,,,,unknown
1,2019-09-15,-166.21267988103708,64.97641699965075,T47,Seward,,,,unknown
1,2019-09-15,-166.21266220993715,64.97637277518658,T47,Seward,,,,unknown
1,2019-09-15,-166.21264799540143,64.97632832521175,T47,Seward,,,,unknown
1,2019-09-15,-166.21263231622476,64.97628395892592,T47,Seward,,,,unknown
1,2019-09-15,-166.21261898517798,64.97623945690123,T47,Seward,,,,unknown
1,2019-09-15,-166.21258724661195,64.97615074535874,T47,Seward,,,,unknown
1,2019-09-15,-166.21257277006853,64.97610630647938,T47,Seward,,,,unknown
1,2019-09-15,-166.21255706613766,64.97606194936114,T47,Seward,,,,unknown
1,2019-09-15,-166.21254195797184,64.97601755150579,T47,Seward,,,,unknown
1,2019-09-15,-166.21252629610353,64.97597318506871,T47,Seward,,,,unknown
1,2019-09-15,-166.21251248789588,64.97592871383287,T47,Seward,,,,unknown
1,2019-09-15,-166.21249644354683,64.97588436844765,T47,Seward,,,,unknown
1,2019-09-15,-166.2124811008702,64.97583998146526,T47,Seward,,,,unknown
1,2019-09-15,-166.21246584297316,64.9757955937928,T47,Seward,,,,unknown
1,2019-08-15,-165.96207154792256,64.74147467200963,T27,Seward,,,,unknown
0,2019-08-15,-165.96261699438935,64.74185765626821,T27,Seward,,,,unknown
0,2019-08-15,-165.96333561022345,64.74236380232338,T27,Seward,,,,unknown
1,2019-08-15,-165.96406962346148,64.74287655737704,T27,Seward,,,,unknown
1,2019-08-15,-165.96414337672192,64.7429308815307,T27,Seward,,,,unknown
1,2019-08-15,-165.9649146738755,64.74348634821884,T27,Seward,,,,unknown
1,2019-08-15,-165.9663340814049,64.74449274588427,T27,Seward,,,,unknown
1,2019-08-15,-165.9621184314961,64.74151119673529,T27,Seward,,,,unknown
0,2019-08-15,-165.96252254708523,64.74178911642751,T27,Seward,,,,unknown
1,2019-08-15,-165.95948255648386,64.73976427564426,T27,Seward,,,,unknown
0,2019-08-15,-165.95925296978362,64.73961583408862,T27,Seward,,,,unknown
0,2019-08-15,-165.95904731078167,64.73945969035704,T27,Seward,,,,unknown
1,2019-08-15,-165.95743923672362,64.7383250935397,T27,Seward,,,,unknown
0,2019-08-15,-165.9570838230898,64.73808204166902,T27,Seward,,,,unknown
0,2019-08-15,-165.9550959477552,64.73669122551428,T27,Seward,,,,unknown
0,2019-08-15,-165.95517810343674,64.73675635829201,T27,Seward,,,,unknown
0,2019-08-15,-165.9553836736357,64.73689543943429,T27,Seward,,,,unknown
0,2019-08-15,-165.95553322440077,64.7369991831656,T27,Seward,,,,unknown
0,2019-08-15,-165.95566181077578,64.73708788701303,T27,Seward,,,,unknown
0,2019-08-15,-165.956609058488,64.73774753426015,T27,Seward,,,,unknown
0,2019-08-15,-165.9568100192579,64.73788549456205,T27,Seward,,,,unknown
1,2019-08-15,-165.9576465805516,64.73846834202088,T27,Seward,,,,unknown
1,2019-08-15,-165.95825709542663,64.73889710128776,T27,Seward,,,,unknown
1,2019-08-15,-165.9584868736721,64.73905952445313,T27,Seward,,,,unknown
1,2019-08-15,-165.95862752693552,64.73915889853541,T27,Seward,,,,unknown
0,2019-08-15,-165.95874373498012,64.73924432357812,T27,Seward,,,,unknown
1,2019-08-15,-165.95888057418125,64.73934074275284,T27,Seward,,,,unknown
0,2019-08-15,-165.95948130623808,64.73976313507454,T27,Seward,,,,unknown
1,2019-08-15,-165.94578998820523,64.73045051122573,T27,Seward,,,,unknown
1,2019-08-15,-165.94435708015797,64.72947915030514,T27,Seward,,,,unknown
0,2019-08-15,-165.94402561251388,64.72925027367404,T27,Seward,,,,unknown
0,2019-08-15,-165.94391676181954,64.72917354909595,T27,Seward,,,,unknown
0,2019-08-15,-165.94369677395096,64.72902070654148,T27,Seward,,,,unknown
0,2019-08-15,-165.94330531437024,64.7287549686192,T27,Seward,,,,unknown
0,2019-08-15,-165.94280559528875,64.72841232108172,T27,Seward,,,,unknown
0,2019-08-15,-165.9418121975912,64.72772545714813,T27,Seward,,,,unknown
1,2019-08-15,-165.94265386580759,64.72830725956433,T27,Seward,,,,unknown
1,2019-08-15,-165.943520051491,64.72889944559603,T27,Seward,,,,unknown
1,2019-08-15,-165.94476846342943,64.72975983468429,T27,Seward,,,,unknown
0,2019-08-15,-165.94650734255654,64.7309313753641,T27,Seward,,,,unknown
0,2019-08-15,-165.94657115426327,64.73097432976552,T27,Seward,,,,unknown
1,2019-08-15,-165.9444796905767,64.7295644467036,T27,Seward,,,,unknown
1,2019-08-15,-165.9439120664153,64.72917039326411,T27,Seward,,,,unknown
1,2019-08-15,-165.9431378963797,64.72864058483663,T27,Seward,,,,unknown
0,2019-08-15,-165.9471282502709,64.73135531176295,T27,Seward,,,,unknown
0,2019-08-15,-165.94709327306066,64.73133105444941,T27,Seward,,,,unknown
0,2019-08-15,-165.94641276789284,64.73087043623518,T27,Seward,,,,unknown
1,2019-08-15,-165.94637774304312,64.73084616111393,T27,Seward,,,,unknown
0,2019-08-15,-165.94614283533863,64.73068666897196,T27,Seward,,,,unknown
0,2019-08-15,-165.94610564828474,64.73066305371017,T27,Seward,,,,unknown
0,2019-08-15,-165.9611950470767,64.736497860363,T27,Seward,,,,unknown
0,2019-08-15,-165.96163910831353,64.73637832869328,T27,Seward,,,,unknown
0,2019-08-15,-165.96217545893532,64.7362371798144,T27,Seward,,,,unknown
0,2019-08-15,-165.95655835835188,64.73774786138362,T27,Seward,,,,unknown
0,2019-08-15,-165.95162025208123,64.73376548785876,T27,Seward,,,,unknown
0,2019-08-15,-165.95096446186687,64.73391142101283,T27,Seward,,,,unknown
0,2019-08-15,-165.9508115506666,64.73394993070626,T27,Seward,,,,unknown
0,2019-08-15,-165.95730271048,64.7302325919232,T27,Seward,,,,unknown
0,2019-08-15,-165.94792786487562,64.73286349606025,T27,Seward,,,,unknown
0,2019-08-15,-165.94814142110314,64.73280327946375,T27,Seward,,,,unknown
0,2019-08-15,-165.94834030125932,64.73274517557171,T27,Seward,,,,unknown
0,2019-08-15,-165.94854151238212,64.73268746031825,T27,Seward,,,,unknown
0,2019-08-15,-165.94873527001698,64.73263482684844,T27,Seward,,,,unknown
1,2019-08-15,-165.94892856785188,64.7325805987103,T27,Seward,,,,unknown
1,2019-08-15,-165.94931682413835,64.73247028240674,T27,Seward,,,,unknown
0,2019-08-15,-165.94968098515443,64.73236992791347,T27,Seward,,,,unknown
0,2019-08-15,-165.94998075100776,64.7322857164584,T27,Seward,,,,unknown
0,2019-08-15,-165.9504397304274,64.73216124076257,T27,Seward,,,,unknown
0,2019-08-15,-165.9508014692869,64.7320634206684,T27,Seward,,,,unknown
0,2019-08-15,-165.95126687891909,64.73193583204988,T27,Seward,,,,unknown
0,2019-08-15,-165.9515698611728,64.7318534363378,T27,Seward,,,,unknown
0,2019-08-15,-165.95184924062744,64.73177671948494,T27,Seward,,,,unknown
