easting_m	northing_m	elevation_m	twt_ns	alt_m
353934.8503	7047255.652	1180.119025	21.435505	1.0718
353934.8016	7047255.641	1180.107504	21.64063	1.082
353934.7529	7047255.63	1180.095983	21.845754	1.0923
353934.705	7047255.617	1180.085128	22.050879	1.1025
353934.6571	7047255.603	1180.074268	22.050879	1.1025
353934.6145	7047255.577	1180.067738	22.050879	1.1025
353934.5719	7047255.551	1180.061208	22.050879	1.1025
353934.5293	7047255.525	1180.054678	22.050879	1.1025
353934.4867	7047255.499	1180.048149	22.153441	1.1077
353934.4441	7047255.472	1180.041619	22.256003	1.1128
353934.4014	7047255.446	1180.035088	22.358565	1.1179
353934.3588	7047255.42	1180.028557	22.461128	1.1231
353934.3162	7047255.394	1180.022026	22.56369	1.1282
353934.2731	7047255.369	1180.016323	22.768814	1.1384
353934.23	7047255.344	1180.010617	22.973939	1.1487
353934.1815	7047255.332	1180.014524	23.179063	1.159
353934.1329	7047255.32	1180.018431	23.281625	1.1641
353934.0892	7047255.297	1180.021619	23.384188	1.1692
353934.0454	7047255.275	1180.024806	23.589312	1.1795
353934.004	7047255.247	1180.027642	23.691874	1.1846
353933.9626	7047255.219	1180.030478	23.794437	1.1897
353933.9211	7047255.191	1180.033314	23.896999	1.1948
353933.8797	7047255.163	1180.03615	23.999561	1.2
353933.8383	7047255.135	1180.038985	23.999561	1.2
353933.7968	7047255.107	1180.041821	24.204685	1.2102
353933.7523	7047255.085	1180.043733	24.307248	1.2154
353933.7077	7047255.062	1180.045644	24.40981	1.2205
353933.6612	7047255.044	1180.046979	24.614934	1.2307
353933.6147	7047255.026	1180.048314	24.614934	1.2307
353933.5682	7047255.007	1180.049649	24.614934	1.2307
353933.5217	7047254.989	1180.050984	24.40981	1.2205
353933.4752	7047254.971	1180.052319	23.999561	1.2
353933.4287	7047254.952	1180.053654	23.794437	1.1897
353933.3842	7047254.929	1180.059301	23.589312	1.1795
353933.3398	7047254.907	1180.064949	23.384188	1.1692
353933.2956	7047254.883	1180.071239	23.179063	1.159
353933.2514	7047254.86	1180.077528	22.973939	1.1487
353933.2058	7047254.839	1180.082703	22.768814	1.1384
353933.1603	7047254.819	1180.087876	22.768814	1.1384
353933.1136	7047254.801	1180.092192	22.768814	1.1384
353933.067	7047254.783	1180.096507	22.768814	1.1384
353933.0204	7047254.765	1180.100823	22.768814	1.1384
353932.9737	7047254.747	1180.10514	22.768814	1.1384
353932.9277	7047254.728	1180.10888	22.768814	1.1384
353932.8816	7047254.708	1180.112621	22.768814	1.1384
353932.836	7047254.688	1180.115898	22.871376	1.1436
353932.7904	7047254.667	1180.119174	22.871376	1.1436
353932.7448	7047254.647	1180.122451	22.768814	1.1384
353932.6992	7047254.626	1180.125727	22.768814	1.1384
353932.6536	7047254.606	1180.129003	22.768814	1.1384
353932.608	7047254.585	1180.13228	22.768814	1.1384
353932.5616	7047254.566	1180.134102	22.973939	1.1487
353932.5153	7047254.548	1180.135924	23.179063	1.159
353932.4688	7047254.529	1180.137566	23.384188	1.1692
353932.4224	7047254.511	1180.139209	23.589312	1.1795
353932.3759	7047254.492	1180.140852	23.794437	1.1897
353932.3295	7047254.474	1180.142494	24.102123	1.2051
353932.2828	7047254.456	1180.144124	24.358529	1.2179
353932.2362	7047254.438	1180.145754	24.614934	1.2307
353932.1895	7047254.42	1180.147373	24.717497	1.2359
353932.1428	7047254.402	1180.148992	25.025183	1.2513
353932.096	7047254.384	1180.150612	25.076464	1.2538
353932.0493	7047254.367	1180.152231	25.127745	1.2564
353932.0024	7047254.349	1180.152777	25.127745	1.2564
353931.9555	7047254.332	1180.153322	25.33287	1.2666
353931.9078	7047254.317	1180.147539	25.537994	1.2769
353931.8601	7047254.302	1180.141756	25.640557	1.282
353931.8123	7047254.287	1180.135973	25.743119	1.2872
353931.7646	7047254.272	1180.130191	25.845681	1.2923
353931.7169	7047254.257	1180.124408	26.050805	1.3025
353931.6692	7047254.242	1180.118626	26.153368	1.3077
353931.6215	7047254.227	1180.112842	26.25593	1.3128
353931.5737	7047254.212	1180.107058	26.358492	1.3179
353931.5269	7047254.195	1180.105298	26.358492	1.3179
353931.48	7047254.178	1180.103537	26.358492	1.3179
353931.4351	7047254.156	1180.111021	26.153368	1.3077
353931.3903	7047254.134	1180.118505	25.948243	1.2974
353931.3454	7047254.112	1180.121972	25.640557	1.282
353931.3006	7047254.09	1180.125438	25.435432	1.2718
353931.2557	7047254.068	1180.119474	25.230308	1.2615
353931.2109	7047254.046	1180.11351	25.025183	1.2513
353931.166	7047254.024	1180.107546	24.922621	1.2461
353931.1212	7047254.002	1180.101582	24.820059	1.241
353931.0763	7047253.979	1180.09562	24.717497	1.2359
353931.0315	7047253.957	1180.089656	24.717497	1.2359
353930.9866	7047253.935	1180.083692	24.820059	1.241
353930.9418	7047253.913	1180.077729	24.922621	1.2461
353930.8942	7047253.899	1180.069241	25.33287	1.2666
353930.8467	7047253.884	1180.060756	25.33287	1.2666
353930.7979	7047253.873	1180.051121	25.025183	1.2513
353930.7491	7047253.862	1180.041485	24.512372	1.2256
353930.7003	7047253.851	1180.03185	24.204685	1.2102
353930.6515	7047253.841	1180.022215	23.896999	1.1948
353930.6048	7047253.824	1180.012593	23.794437	1.1897
353930.558	7047253.807	1180.002967	23.384188	1.1692
353930.5135	7047253.785	1179.993356	23.384188	1.1692
353930.469	7047253.762	1179.983744	23.281625	1.1641
353930.4245	7047253.739	1179.974132	23.281625	1.1641
353930.38	7047253.716	1179.964523	23.48675	1.1743
353930.3355	7047253.693	1179.954911	23.589312	1.1795
353930.291	7047253.671	1179.945299	23.691874	1.1846
353930.2466	7047253.648	1179.938934	23.743155	1.1872
353930.2023	7047253.625	1179.932569	23.794437	1.1897
353930.1589	7047253.6	1179.9357	23.896999	1.1948
353930.1155	7047253.575	1179.938832	23.999561	1.2
353930.0769	7047253.543	1179.942502	24.102123	1.2051
353930.0383	7047253.512	1179.946172	24.204685	1.2102
353929.9997	7047253.48	1179.949842	24.204685	1.2102
353929.9611	7047253.448	1179.953511	24.204685	1.2102
353929.9192	7047253.422	1179.958351	24.204685	1.2102
353929.8773	7047253.396	1179.963192	24.204685	1.2102
353929.8302	7047253.379	1179.969874	24.102123	1.2051
353929.7831	7047253.362	1179.976557	24.102123	1.2051
353929.7361	7047253.346	1179.983237	23.999561	1.2
353929.689	7047253.329	1179.98992	23.999561	1.2
353929.6427	7047253.31	1179.990589	23.794437	1.1897
353929.5963	7047253.291	1179.991259	23.589312	1.1795
353929.5502	7047253.272	1179.990128	23.589312	1.1795
353929.5041	7047253.253	1179.988997	23.48675	1.1743
353929.458	7047253.233	1179.987865	23.384188	1.1692
353929.4118	7047253.214	1179.986734	23.332906	1.1666
353929.3657	7047253.195	1179.985603	23.281625	1.1641
353929.3196	7047253.175	1179.984472	23.179063	1.159
353929.2732	7047253.157	1179.983335	23.076501	1.1538
353929.2268	7047253.138	1179.982198	22.871376	1.1436
353929.1803	7047253.12	1179.98106	22.050879	1.1025
353929.1338	7047253.101	1179.979921	21.435505	1.0718
353929.0906	7047253.077	1179.979534	21.025256	1.0513
353929.0473	7047253.052	1179.979146	20.820132	1.041
353929.0063	7047253.024	1179.979269	20.820132	1.041
353928.9652	7047252.995	1179.979392	20.71757	1.0359
353928.9241	7047252.967	1179.979515	20.615007	1.0308
353928.883	7047252.938	1179.979638	20.615007	1.0308
353928.8419	7047252.91	1179.979761	20.71757	1.0359
353928.8009	7047252.881	1179.979884	20.820132	1.041
353928.7585	7047252.855	1179.976386	20.820132	1.041
353928.7162	7047252.828	1179.972889	21.025256	1.0513
353928.6727	7047252.804	1179.966142	21.127819	1.0564
353928.6293	7047252.779	1179.959397	21.127819	1.0564
353928.5858	7047252.754	1179.952649	21.332943	1.0666
353928.5424	7047252.729	1179.945902	21.435505	1.0718
353928.4989	7047252.705	1179.939155	21.64063	1.082
353928.4555	7047252.68	1179.932407	21.743192	1.0872
353928.4098	7047252.66	1179.915388	21.743192	1.0872
353928.3641	7047252.64	1179.898364	21.845754	1.0923
353928.3179	7047252.62	1179.879109	21.948316	1.0974
353928.2717	7047252.601	1179.859854	22.050879	1.1025
353928.2255	7047252.582	1179.840599	22.256003	1.1128
353928.1794	7047252.563	1179.821351	22.461128	1.1231
353928.1328	7047252.545	1179.807023	22.461128	1.1231
353928.0862	7047252.527	1179.792695	22.56369	1.1282
353928.0381	7047252.513	1179.796698	22.56369	1.1282
353927.9901	7047252.499	1179.800701	22.56369	1.1282
353927.942	7047252.486	1179.804703	22.409846	1.1205
353927.8939	7047252.472	1179.808707	22.256003	1.1128
353927.8458	7047252.458	1179.81271	22.050879	1.1025
353927.7977	7047252.444	1179.816713	21.845754	1.0923
353927.7495	7047252.431	1179.821366	21.743192	1.0872
353927.7013	7047252.418	1179.826019	21.332943	1.0666
353927.6529	7047252.406	1179.831424	21.127819	1.0564
353927.6045	7047252.393	1179.836829	20.820132	1.041
353927.556	7047252.381	1179.842233	20.71757	1.0359
353927.5076	7047252.368	1179.847638	20.512445	1.0256
353927.4607	7047252.351	1179.833268	20.409883	1.0205
353927.4139	7047252.334	1179.818894	20.204759	1.0102
353927.3715	7047252.309	1179.818131	20.204759	1.0102
353927.3292	7047252.285	1179.817368	20.307321	1.0154
353927.2804	7047252.274	1179.845904	20.409883	1.0205
353927.2317	7047252.263	1179.87443	20.409883	1.0205
353927.183	7047252.251	1179.902966	20.409883	1.0205
353927.1343	7047252.24	1179.931501	20.409883	1.0205
353927.0859	7047252.227	1179.947973	20.409883	1.0205
353927.0376	7047252.214	1179.964444	20.409883	1.0205
353926.9895	7047252.201	1179.976005	20.409883	1.0205
353926.9414	7047252.187	1179.98757	20.409883	1.0205
353926.8933	7047252.174	1179.999134	20.409883	1.0205
353926.8452	7047252.16	1180.010699	20.615007	1.0308
353926.7971	7047252.147	1180.022263	20.71757	1.0359
353926.749	7047252.133	1180.033824	20.820132	1.041
353926.7041	7047252.111	1180.035819	20.922694	1.0461
353926.6592	7047252.089	1180.037814	21.025256	1.0513
353926.6148	7047252.066	1180.038286	21.025256	1.0513
353926.5704	7047252.043	1180.038758	21.127819	1.0564
353926.5261	7047252.02	1180.03923	21.127819	1.0564
353926.4817	7047251.997	1180.039701	21.127819	1.0564
353926.4419	7047251.967	1180.045586	20.71757	1.0359
353926.4021	7047251.938	1180.05147	20.615007	1.0308
353926.3644	7047251.905	1180.059856	20.204759	1.0102
353926.3268	7047251.872	1180.06824	19.999634	1
353926.289	7047251.839	1180.076252	19.79451	0.9897
353926.2513	7047251.806	1180.084264	19.486823	0.9743
353926.213	7047251.774	1180.08644	19.281699	0.9641
353926.1747	7047251.742	1180.088617	19.179136	0.959
353926.1364	7047251.71	1180.090793	19.076574	0.9538
353926.0981	7047251.678	1180.092969	19.076574	0.9538
353926.0602	7047251.645	1180.094128	19.076574	0.9538
353926.0223	7047251.613	1180.095286	18.974012	0.9487
353925.9854	7047251.579	1180.094111	18.87145	0.9436
353925.9485	7047251.545	1180.092936	18.87145	0.9436
353925.9115	7047251.511	1180.091761	18.768887	0.9384
353925.8746	7047251.478	1180.090586	18.768887	0.9384
353925.8376	7047251.444	1180.089411	18.700513	0.935
353925.8007	7047251.41	1180.088236	18.666325	0.9333
353925.7651	7047251.375	1180.080555	18.563763	0.9282
353925.7296	7047251.34	1180.072873	18.461201	0.9231
353925.6955	7047251.304	1180.057977	18.358639	0.9179
353925.6615	7047251.267	1180.043082	18.358639	0.9179
353925.6274	7047251.23	1180.028186	18.461201	0.9231
353925.5933	7047251.194	1180.013295	18.563763	0.9282
353925.5593	7047251.157	1179.9984	18.666325	0.9333
353925.5252	7047251.121	1179.983505	18.743247	0.9372
353925.4912	7047251.084	1179.968609	18.820169	0.941
353925.4571	7047251.047	1179.953714	18.89709	0.9449
353925.415	7047251.022	1179.941574	18.974012	0.9487
353925.3729	7047250.996	1179.929431	19.110762	0.9555
353925.3274	7047250.976	1179.918426	19.247511	0.9624
353925.2819	7047250.955	1179.907421	19.384261	0.9692
353925.2438	7047250.924	1179.896107	19.589385	0.9795
353925.2057	7047250.893	1179.884796	19.79451	0.9897
353925.1722	7047250.856	1179.873289	19.999634	1
353925.1386	7047250.819	1179.861782	20.204759	1.0102
353925.116	7047250.775	1179.879534	20.409883	1.0205
353925.0933	7047250.732	1179.897285	20.615007	1.0308
353925.0585	7047250.7	1179.934543	20.820132	1.041
353925.0236	7047250.667	1179.971812	21.025256	1.0513
353924.981	7047250.641	1180.007021	21.153459	1.0577
353924.9383	7047250.615	1180.04223	21.281662	1.0641
353924.8946	7047250.591	1180.049339	21.409865	1.0705
353924.851	7047250.566	1180.056445	21.538068	1.0769
353924.8073	7047250.542	1180.063553	21.614989	1.0807
353924.7636	7047250.518	1180.070662	21.691911	1.0846
353924.7198	7047250.494	1180.076498	21.768833	1.0884
353924.676	7047250.47	1180.082334	21.845754	1.0923
353924.6301	7047250.45	1180.068856	21.914129	1.0957
353924.5841	7047250.43	1180.055375	21.982504	1.0991
353924.5382	7047250.41	1180.041893	22.050879	1.1025
353924.4922	7047250.391	1180.028412	22.153441	1.1077
353924.4463	7047250.371	1180.014932	22.290191	1.1145
353924.4003	7047250.351	1180.001457	22.42694	1.1213
353924.3544	7047250.332	1179.987975	22.56369	1.1282
353924.3084	7047250.312	1179.974493	22.614971	1.1307
353924.2625	7047250.292	1179.961012	22.666252	1.1333
353924.2165	7047250.272	1179.94753	22.717533	1.1359
353924.1706	7047250.253	1179.934053	22.768814	1.1384
353924.1246	7047250.233	1179.920571	22.768814	1.1384
353924.09	7047250.198	1179.917461	22.768814	1.1384
353924.0554	7047250.162	1179.914351	22.768814	1.1384
353924.0219	7047250.125	1179.912334	22.768814	1.1384
353923.9885	7047250.088	1179.910317	22.56369	1.1282
353923.9551	7047250.051	1179.9083	22.461128	1.1231
353923.9216	7047250.013	1179.906283	22.768814	1.1384
353923.8848	7047249.98	1179.906877	22.973939	1.1487
353923.848	7047249.947	1179.907471	23.281625	1.1641
353923.8067	7047249.919	1179.911468	23.48675	1.1743
353923.7654	7047249.89	1179.915467	23.555125	1.1778
353923.7252	7047249.861	1179.918695	23.623499	1.1812
353923.6849	7047249.831	1179.921923	23.691874	1.1846
353923.6469	7047249.799	1179.923422	23.726062	1.1863
353923.6089	7047249.766	1179.92492	23.760249	1.188
353923.5709	7047249.734	1179.926419	23.794437	1.1897
353923.5329	7047249.701	1179.927918	23.691874	1.1846
353923.4949	7047249.669	1179.929416	23.589312	1.1795
353923.457	7047249.636	1179.930915	23.435469	1.1718
353923.4189	7047249.604	1179.91944	23.281625	1.1641
353923.3808	7047249.571	1179.907962	22.922658	1.1461
353923.3427	7047249.539	1179.896104	22.56369	1.1282
353923.3047	7047249.506	1179.884246	22.204722	1.1102
353923.2666	7047249.474	1179.872391	21.845754	1.0923
353923.2286	7047249.442	1179.860538	21.127819	1.0564
353923.1905	7047249.409	1179.848681	20.615007	1.0308
353923.1524	7047249.377	1179.836823	20.102196	1.0051
353923.1143	7047249.344	1179.824966	19.999634	1
353923.0763	7047249.312	1179.813108	19.999634	1
353923.0359	7047249.283	1179.803721	20.102196	1.0051
353922.9956	7047249.253	1179.794331	20.409883	1.0205
353922.9549	7047249.224	1179.785311	20.512445	1.0256
353922.9141	7047249.195	1179.776292	20.922694	1.0461
353922.8734	7047249.166	1179.767273	21.025256	1.0513
353922.8327	7047249.137	1179.758257	21.435505	1.0718
353922.7899	7047249.111	1179.763595	21.538068	1.0769
353922.7471	7047249.086	1179.768933	21.64063	1.082
353922.7032	7047249.062	1179.781898	21.743192	1.0872
353922.6593	7047249.038	1179.794863	21.845754	1.0923
353922.6219	7047249.007	1179.807981	21.897035	1.0949
353922.5844	7047248.976	1179.821104	21.948316	1.0974
353922.5578	7047248.934	1179.834486	22.050879	1.1025
353922.5311	7047248.892	1179.847869	22.153441	1.1077
353922.4902	7047248.863	1179.844288	22.768814	1.1384
353922.4493	7047248.834	1179.840708	23.179063	1.159
353922.4084	7047248.805	1179.837043	23.691874	1.1846
353922.3674	7047248.777	1179.833378	24.255967	1.2128
353922.3271	7047248.747	1179.828251	24.820059	1.241
353922.2868	7047248.718	1179.823124	25.33287	1.2666
353958.7998	7047255.206	1177.826225	31.102201	1.5551
353958.8431	7047255.231	1177.816624	31.102201	1.5551
353958.887	7047255.254	1177.808169	30.87123	1.5436
353958.9308	7047255.278	1177.799714	30.87123	1.5436
353958.9806	7047255.283	1177.804056	30.87123	1.5436
353959.0303	7047255.288	1177.8084	31.076355	1.5538
353959.0793	7047255.296	1177.811437	31.178917	1.5589
353959.1283	7047255.305	1177.814474	31.384041	1.5692
353959.176	7047255.32	1177.815141	31.486603	1.5743
353959.2236	7047255.335	1177.815808	31.691728	1.5846
353959.2713	7047255.35	1177.816474	31.79429	1.5897
353959.319	7047255.365	1177.817141	31.896852	1.5948
353959.3673	7047255.377	1177.816307	31.896852	1.5948
353959.4157	7047255.389	1177.815473	32.204539	1.6102
353959.4653	7047255.395	1177.811926	32.307101	1.6154
353959.5149	7047255.401	1177.808377	32.409664	1.6205
353959.5642	7047255.41	1177.809163	32.614788	1.6307
353959.6134	7047255.418	1177.809949	33.230161	1.6615
353959.662	7047255.43	1177.817711	33.845535	1.6923
353959.7106	7047255.441	1177.82547	34.358346	1.7179
353959.7594	7047255.452	1177.834487	34.460908	1.723
353959.8082	7047255.463	1177.843503	34.666033	1.7333
353959.8571	7047255.474	1177.8537	34.871157	1.7436
353959.9061	7047255.484	1177.863896	35.076281	1.7538
353959.9554	7047255.491	1177.871731	35.281406	1.7641
353960.0047	7047255.499	1177.879569	35.48653	1.7743
353960.0545	7047255.504	1177.884585	35.589093	1.7795
353960.1042	7047255.509	1177.889602	35.896779	1.7948
353960.1533	7047255.518	1177.893965	36.101904	1.8051
353960.2024	7047255.528	1177.898327	36.255747	1.8128
353960.2514	7047255.538	1177.902585	36.40959	1.8205
353960.3003	7047255.548	1177.906843	36.614715	1.8307
353960.3493	7047255.558	1177.9111	36.819839	1.841
353960.3983	7047255.568	1177.915357	36.819839	1.841
353960.4473	7047255.578	1177.919614	36.819839	1.841
353960.4963	7047255.588	1177.923872	36.717277	1.8359
353960.5451	7047255.599	1177.9267	36.512153	1.8256
353960.594	7047255.609	1177.929528	36.101904	1.8051
353960.6424	7047255.622	1177.925007	35.794217	1.7897
353960.6908	7047255.634	1177.920487	35.691655	1.7846
353960.7391	7047255.647	1177.915966	35.48653	1.7743
353960.7875	7047255.66	1177.911444	35.281406	1.7641
353960.8359	7047255.672	1177.906924	35.281406	1.7641
353960.8843	7047255.685	1177.902403	35.076281	1.7538
353960.9324	7047255.698	1177.897838	34.871157	1.7436
353960.9806	7047255.712	1177.893271	34.871157	1.7436
353961.0279	7047255.728	1177.8885	34.666033	1.7333
353961.0751	7047255.744	1177.883729	34.460908	1.723
353961.1223	7047255.761	1177.878957	34.460908	1.723
353961.1696	7047255.777	1177.874187	34.255784	1.7128
353961.2156	7047255.796	1177.870126	34.255784	1.7128
353961.2615	7047255.815	1177.866066	34.255784	1.7128
353961.3037	7047255.842	1177.864173	34.255784	1.7128
353961.3459	7047255.869	1177.86228	34.460908	1.723
353961.3881	7047255.896	1177.867758	34.56347	1.7282
353961.4302	7047255.923	1177.873237	34.666033	1.7333
353961.4723	7047255.95	1177.889886	34.871157	1.7436
353961.5143	7047255.977	1177.906534	35.076281	1.7538
353961.5579	7047256.001	1177.919468	35.178844	1.7589
353961.6014	7047256.025	1177.932398	35.383968	1.7692
353961.6473	7047256.045	1177.939405	35.589093	1.7795
353961.6931	7047256.065	1177.946411	35.691655	1.7846
353961.7391	7047256.085	1177.953113	35.691655	1.7846
353961.7851	7047256.104	1177.959814	35.691655	1.7846
353961.8342	7047256.113	1177.956762	35.691655	1.7846
353961.8834	7047256.122	1177.953708	35.691655	1.7846
353961.9325	7047256.132	1177.950654	35.691655	1.7846
353961.9817	7047256.141	1177.9476	35.691655	1.7846
353962.0309	7047256.15	1177.944546	35.48653	1.7743
353962.08	7047256.159	1177.941493	35.383968	1.7692
353962.1278	7047256.174	1177.935007	35.076281	1.7538
353962.1756	7047256.188	1177.928521	34.871157	1.7436
353962.2233	7047256.204	1177.921734	34.768595	1.7384
353962.2709	7047256.219	1177.914947	34.666033	1.7333
353962.3186	7047256.234	1177.908162	34.56347	1.7282
353962.3663	7047256.249	1177.901375	34.460908	1.723
353962.4139	7047256.264	1177.894588	34.666033	1.7333
353962.4616	7047256.279	1177.887801	34.871157	1.7436
353962.5095	7047256.293	1177.879784	34.871157	1.7436
353962.5573	7047256.308	1177.871769	34.973719	1.7487
353962.6052	7047256.322	1177.863273	34.973719	1.7487
353962.6531	7047256.337	1177.854776	35.076281	1.7538
353962.701	7047256.351	1177.846279	35.076281	1.7538
353962.7489	7047256.365	1177.837783	35.076281	1.7538
353962.7941	7047256.386	1177.832786	35.076281	1.7538
353962.8394	7047256.408	1177.827789	35.076281	1.7538
353962.8845	7047256.429	1177.822959	35.076281	1.7538
353962.9295	7047256.451	1177.81813	34.871157	1.7436
353962.9746	7047256.473	1177.813301	34.871157	1.7436
353963.0197	7047256.494	1177.808474	34.768595	1.7384
353963.0648	7047256.516	1177.803644	34.666033	1.7333
353963.1099	7047256.537	1177.798815	34.56347	1.7282
353963.1587	7047256.537	1177.801094	34.460908	1.723
353963.2076	7047256.537	1177.803373	34.153221	1.7077
353963.2573	7047256.534	1177.808626	34.050659	1.7025
353963.307	7047256.53	1177.813881	34.050659	1.7025
353963.3564	7047256.537	1177.826365	33.948097	1.6974
353963.4059	7047256.544	1177.838849	33.845535	1.6923
353963.4554	7047256.551	1177.851335	33.64041	1.682
353963.5049	7047256.558	1177.863817	33.537848	1.6769
353963.5547	7047256.562	1177.867549	33.127599	1.6564
353963.6045	7047256.566	1177.871281	32.819912	1.641
353963.6545	7047256.568	1177.869921	32.71735	1.6359
353963.7044	7047256.57	1177.868561	32.614788	1.6307
353963.7544	7047256.572	1177.867202	32.614788	1.6307
353963.8044	7047256.574	1177.865842	32.666069	1.6333
353963.8543	7047256.576	1177.864483	32.71735	1.6359
353963.9043	7047256.578	1177.863123	32.71735	1.6359
353963.9542	7047256.58	1177.861763	32.512226	1.6256
353964.0042	7047256.582	1177.860404	32.512226	1.6256
353964.0452	7047256.579	1177.904715	32.512226	1.6256
353964.0863	7047256.575	1177.949026	32.512226	1.6256
353964.1285	7047256.602	1177.970673	32.614788	1.6307
353964.1707	7047256.629	1177.992321	32.71735	1.6359
353964.2088	7047256.661	1178.00722	32.819912	1.641
353964.2469	7047256.694	1178.022123	32.922475	1.6461
353964.2842	7047256.727	1178.035572	32.819912	1.641
353964.3214	7047256.76	1178.049021	32.71735	1.6359
353964.3587	7047256.794	1178.062469	32.71735	1.6359
353964.3959	7047256.827	1178.075913	32.71735	1.6359
353964.4448	7047256.832	1178.082746	32.512226	1.6256
353964.4938	7047256.837	1178.08958	32.512226	1.6256
353964.5437	7047256.839	1178.095856	32.409664	1.6205
353964.5937	7047256.841	1178.102133	32.204539	1.6102
353964.6436	7047256.844	1178.108408	32.101977	1.6051
353964.6936	7047256.846	1178.114685	32.101977	1.6051
353964.7423	7047256.856	1178.117624	31.999415	1.6
353964.791	7047256.866	1178.120563	31.896852	1.5948
353964.8392	7047256.88	1178.121755	31.896852	1.5948
353964.8872	7047256.893	1178.122945	31.79429	1.5897
353964.9354	7047256.907	1178.124137	31.691728	1.5846
353964.9835	7047256.92	1178.125328	31.691728	1.5846
353965.0316	7047256.934	1178.126519	31.486603	1.5743
353965.0797	7047256.948	1178.12771	31.486603	1.5743
353965.1281	7047256.96	1178.12573	31.281479	1.5641
353965.1766	7047256.972	1178.12375	31.178917	1.5589
353965.2254	7047256.983	1178.118024	30.973792	1.5487
353965.2743	7047256.993	1178.112297	30.768668	1.5384
353965.3231	7047257.004	1178.10657	30.563543	1.5282
353965.372	7047257.015	1178.100846	30.358419	1.5179
353965.4209	7047257.025	1178.095136	30.153295	1.5077
353965.4698	7047257.035	1178.089427	29.94817	1.4974
353965.5196	7047257.04	1178.08403	29.845608	1.4923
353965.5694	7047257.044	1178.078633	29.743046	1.4872
353965.6192	7047257.049	1178.073238	29.435359	1.4718
353965.669	7047257.053	1178.067841	29.230235	1.4615
353965.7183	7047257.061	1178.062736	29.02511	1.4513
353965.7675	7047257.068	1178.05763	28.922548	1.4461
353965.8154	7047257.082	1178.053301	28.717423	1.4359
353965.8632	7047257.097	1178.048973	28.717423	1.4359
353965.911	7047257.111	1178.044643	28.717423	1.4359
353965.9589	7047257.126	1178.040312	28.717423	1.4359
353966.007	7047257.139	1178.036562	28.717423	1.4359
353966.0552	7047257.151	1178.032811	28.614861	1.4307
353966.1052	7047257.152	1178.032206	28.512299	1.4256
353966.1551	7047257.154	1178.0316	28.409737	1.4205
353966.2041	7047257.162	1178.034721	28.307174	1.4154
353966.2531	7047257.17	1178.037841	28.307174	1.4154
353966.3007	7047257.185	1178.04425	28.307174	1.4154
353966.3484	7047257.199	1178.050657	28.307174	1.4154
353966.3936	7047257.221	1178.053865	28.307174	1.4154
353966.4389	7047257.242	1178.057072	28.409737	1.4205
353966.4841	7047257.263	1178.06028	28.409737	1.4205
353966.5293	7047257.285	1178.063488	28.512299	1.4256
353966.5746	7047257.306	1178.066695	28.512299	1.4256
353966.6198	7047257.327	1178.069903	28.461018	1.4231
353966.6697	7047257.33	1178.063831	28.409737	1.4205
353966.7195	7047257.333	1178.057759	28.307174	1.4154
353966.7695	7047257.335	1178.051544	28.204612	1.4102
353966.8194	7047257.338	1178.045331	28.10205	1.4051
353966.8691	7047257.342	1178.037857	28.10205	1.4051
353966.9188	7047257.346	1178.030382	28.10205	1.4051
353966.9673	7047257.358	1178.016707	28.10205	1.4051
353967.0158	7047257.371	1178.003032	28.10205	1.4051
353967.0643	7047257.383	1177.989361	28.10205	1.4051
353967.1128	7047257.395	1177.975686	27.999488	1.4
353967.1617	7047257.405	1177.982166	27.896926	1.3948
353967.2106	7047257.415	1177.988647	27.794363	1.3897
353967.2598	7047257.424	1178.007085	27.589239	1.3795
353967.3091	7047257.433	1178.025517	27.281552	1.3641
353967.3583	7047257.441	1178.026596	26.768741	1.3384
353967.4076	7047257.45	1178.027674	26.563617	1.3282
353967.4573	7047257.456	1178.020586	26.563617	1.3282
353967.5069	7047257.461	1178.013498	26.461054	1.3231
353967.5422	7047257.493	1178.023537	26.461054	1.3231
353967.5775	7047257.525	1178.033579	26.563617	1.3282
353967.6115	7047257.561	1178.045385	26.563617	1.3282
353967.6456	7047257.596	1178.05719	26.563617	1.3282
353967.6911	7047257.617	1178.054899	26.563617	1.3282
353967.7366	7047257.638	1178.052608	26.563617	1.3282
353967.7821	7047257.659	1178.050316	26.563617	1.3282
353967.8276	7047257.679	1178.048024	26.563617	1.3282
353967.8736	7047257.698	1178.045696	26.358492	1.3179
353967.9196	7047257.717	1178.043367	26.153368	1.3077
353967.9692	7047257.724	1178.04078	25.948243	1.2974
353968.0187	7047257.731	1178.038191	25.845681	1.2923
353968.0683	7047257.738	1178.035603	25.845681	1.2923
353968.1178	7047257.744	1178.033014	25.845681	1.2923
353968.1673	7047257.751	1178.030426	25.845681	1.2923
353968.2169	7047257.758	1178.027838	25.743119	1.2872
353968.265	7047257.771	1178.030913	25.537994	1.2769
353968.3131	7047257.784	1178.033988	25.33287	1.2666
353968.3609	7047257.799	1178.038157	25.33287	1.2666
353968.4087	7047257.814	1178.042326	25.230308	1.2615
353968.4566	7047257.828	1178.046493	25.127745	1.2564
353968.5044	7047257.843	1178.050662	25.025183	1.2513
353968.5484	7047257.866	1178.062134	25.025183	1.2513
353968.5924	7047257.89	1178.073606	24.820059	1.241
353968.6366	7047257.912	1178.087637	24.614934	1.2307
