easting_m	northing_m	elevation_m	twt_ns	alt_m
638551.4749	7040178.163	1178.445368	16.3336	0.8167
638551.4354	7040178.19	1178.439945	17.916557	0.8958
638551.4057	7040178.23	1178.479979	17.916557	0.8958
638551.3914	7040178.278	1178.487407	17.916557	0.8958
638551.3771	7040178.326	1178.494817	17.916557	0.8958
638551.3628	7040178.374	1178.502228	17.522787	0.8761
638551.3486	7040178.422	1178.509638	17.325901	0.8663
638551.3343	7040178.47	1178.517049	17.129016	0.8565
638551.32	7040178.518	1178.52446	17.129016	0.8565
638551.3058	7040178.566	1178.531871	17.129016	0.8565
638551.2915	7040178.614	1178.539281	16.932131	0.8466
638551.2774	7040178.661	1178.545028	16.735246	0.8368
638551.2634	7040178.709	1178.550272	16.735246	0.8368
638551.2494	7040178.757	1178.555516	16.53836	0.8269
638551.2353	7040178.805	1178.56076	16.341475	0.8171
638551.2213	7040178.853	1178.566004	16.14459	0.8072
638551.2073	7040178.901	1178.571248	16.14459	0.8072
638551.1932	7040178.949	1178.576493	16.14459	0.8072
638551.1809	7040178.998	1178.584923	16.14459	0.8072
638551.1719	7040179.047	1178.59979	15.947705	0.7974
638551.163	7040179.096	1178.614656	15.947705	0.7974
638551.154	7040179.145	1178.629522	16.14459	0.8072
638551.1451	7040179.195	1178.64439	16.243033	0.8122
638551.1361	7040179.244	1178.659256	16.341475	0.8171
638551.1135	7040179.288	1178.694764	16.472732	0.8236
638551.0902	7040179.332	1178.73136	16.603989	0.8302
638551.0563	7040179.365	1178.756607	16.735246	0.8368
638551.0101	7040179.384	1178.768708	16.932131	0.8466
638550.9639	7040179.403	1178.780808	17.325901	0.8663
638550.9177	7040179.422	1178.792909	17.325901	0.8663
638550.8715	7040179.442	1178.805009	17.522787	0.8761
638550.8253	7040179.461	1178.81711	17.719672	0.886
638550.7878	7040179.49	1178.836451	17.916557	0.8958
638550.7617	7040179.533	1178.865364	18.113442	0.9057
638550.7357	7040179.575	1178.894277	18.310328	0.9155
638550.6969	7040179.604	1178.914502	19.491639	0.9746
638550.6526	7040179.628	1178.930973	19.688524	0.9844
638550.6083	7040179.651	1178.947445	20.082295	1.0041
638550.564	7040179.674	1178.963916	20.27918	1.014
638550.5197	7040179.697	1178.980387	20.672951	1.0336
638550.4754	7040179.72	1178.996859	20.869836	1.0435
638550.4311	7040179.743	1179.01333	21.066721	1.0533
638550.3854	7040179.764	1179.030844	21.066721	1.0533
638550.338	7040179.779	1179.049836	21.066721	1.0533
638550.2906	7040179.795	1179.068829	21.066721	1.0533
638550.2431	7040179.811	1179.087822	21.066721	1.0533
638550.1957	7040179.827	1179.106815	21.066721	1.0533
638550.1483	7040179.843	1179.125809	21.066721	1.0533
638550.1008	7040179.858	1179.144802	21.066721	1.0533
638550.0537	7040179.875	1179.155381	21.066721	1.0533
638550.0066	7040179.892	1179.165393	21.066721	1.0533
638549.9595	7040179.909	1179.175405	21.066721	1.0533
638549.9124	7040179.925	1179.185418	21.066721	1.0533
638549.8652	7040179.942	1179.19543	21.066721	1.0533
638549.8652	7040179.942	1179.19543	20.27918	1.014
638549.8181	7040179.959	1179.205442	20.082295	1.0041
638549.771	7040179.976	1179.215455	19.88541	0.9943
638549.7289	7040180.002	1179.245448	19.491639	0.9746
638549.6884	7040180.031	1179.282257	19.491639	0.9746
638549.6484	7040180.061	1179.30615	19.294754	0.9647
638549.6084	7040180.091	1179.328134	19.097869	0.9549
638549.5634	7040180.108	1179.342874	18.900983	0.945
638549.5136	7040180.113	1179.350536	18.704098	0.9352
638549.4638	7040180.117	1179.358199	18.704098	0.9352
638549.414	7040180.122	1179.36586	18.310328	0.9155
638549.3642	7040180.126	1179.373522	18.310328	0.9155
638549.3144	7040180.131	1179.381184	18.310328	0.9155
638549.2646	7040180.135	1179.388845	17.325901	0.8663
638549.165	7040180.144	1179.404169	17.129016	0.8565
638549.1152	7040180.147	1179.412581	16.932131	0.8466
638549.0653	7040180.15	1179.421083	16.735246	0.8368
638549.0261	7040180.138	1179.436689	16.341475	0.8171
638549.0114	7040180.09	1179.468546	15.947705	0.7974
638548.9968	7040180.043	1179.500401	15.750819	0.7875
638548.9822	7040179.995	1179.532256	15.357049	0.7679
638548.952	7040179.956	1179.550561	15.357049	0.7679
638548.9159	7040179.922	1179.56374	15.160164	0.758
638548.8798	7040179.887	1179.57692	14.569508	0.7285
638548.8438	7040179.853	1179.590098	14.569508	0.7285
638548.8077	7040179.818	1179.603276	14.372623	0.7186
638548.7716	7040179.783	1179.616455	14.175738	0.7088
638548.7355	7040179.749	1179.629634	13.978852	0.6989
638548.6975	7040179.716	1179.641623	13.781967	0.6891
638548.657	7040179.687	1179.652104	13.781967	0.6891
638548.6165	7040179.658	1179.662585	13.781967	0.6891
638548.576	7040179.629	1179.673066	13.585082	0.6793
638548.5354	7040179.599	1179.683546	13.585082	0.6793
638548.4949	7040179.57	1179.694027	13.585082	0.6793
638548.4569	7040179.538	1179.723903	13.781967	0.6891
638548.4198	7040179.504	1179.761459	13.781967	0.6891
638548.3828	7040179.47	1179.799016	13.781967	0.6891
638548.3503	7040179.433	1179.833162	13.388197	0.6694
638548.3206	7040179.392	1179.865289	13.388197	0.6694
638548.284	7040179.359	1179.88914	13.191311	0.6596
638548.2444	7040179.329	1179.909405	12.797541	0.6399
638548.2047	7040179.298	1179.929671	12.600656	0.63
638548.1651	7040179.268	1179.949937	12.797541	0.6399
638548.1255	7040179.237	1179.970204	12.797541	0.6399
638548.0858	7040179.207	1179.990469	12.797541	0.6399
638548.0462	7040179.176	1180.010735	12.994426	0.6497
638548.0115	7040179.141	1180.022989	12.994426	0.6497
638547.9789	7040179.103	1180.031657	13.191311	0.6596
638547.9463	7040179.065	1180.040326	13.191311	0.6596
638547.9138	7040179.027	1180.048994	13.388197	0.6694
638547.8812	7040178.989	1180.057662	13.388197	0.6694
638547.8486	7040178.951	1180.06633	13.978852	0.6989
638547.816	7040178.913	1180.074998	14.372623	0.7186
638547.7835	7040178.875	1180.083667	14.963278	0.7482
638547.7532	7040178.835	1180.089174	14.963278	0.7482
638547.7233	7040178.795	1180.094107	14.569508	0.7285
638547.6934	7040178.755	1180.09904	14.372623	0.7186
638547.6635	7040178.715	1180.103973	14.372623	0.7186
638547.6336	7040178.675	1180.108906	14.175738	0.7088
638547.6038	7040178.635	1180.11384	14.175738	0.7088
638547.5739	7040178.595	1180.118772	14.175738	0.7088
638547.549	7040178.553	1180.127104	14.372623	0.7186
638547.5317	7040178.51	1180.149665	14.175738	0.7088
638547.5024	7040178.469	1180.168997	13.781967	0.6891
638547.4731	7040178.429	1180.188328	13.388197	0.6694
638547.4437	7040178.388	1180.200818	12.797541	0.6399
638547.4144	7040178.348	1180.211128	12.600656	0.63
638547.3851	7040178.307	1180.221438	12.206885	0.6103
638547.3557	7040178.267	1180.231749	12.206885	0.6103
638547.3264	7040178.226	1180.242059	12.206885	0.6103
638547.2971	7040178.186	1180.252369	12.206885	0.6103
638547.2677	7040178.145	1180.262679	12.206885	0.6103
638547.2384	7040178.105	1180.272989	12.206885	0.6103
638547.213	7040178.062	1180.281522	12.206885	0.6103
638547.1881	7040178.018	1180.289861	12.206885	0.6103
638547.1631	7040177.975	1180.2982	12.206885	0.6103
638547.1382	7040177.932	1180.306539	12.206885	0.6103
638547.1132	7040177.888	1180.314879	12.206885	0.6103
638547.0883	7040177.845	1180.323218	12.2502	0.6125
638547.0849	7040177.798	1180.326443	12.43035	0.6215
638547.0922	7040177.748	1180.327107	12.6105	0.6305
638547.0995	7040177.699	1180.327771	12.7306	0.6365
638547.1069	7040177.649	1180.328436	12.8507	0.6425
638547.1087	7040177.601	1180.330161	12.9708	0.6485
638547.0795	7040177.56	1180.337867	13.0909	0.6545
638547.0502	7040177.52	1180.345574	13.3311	0.6666
638547.021	7040177.479	1180.35328	13.4512	0.6726
638546.9917	7040177.439	1180.360987	13.5713	0.6786
638546.9636	7040177.398	1180.361573	13.63135	0.6816
638546.9358	7040177.356	1180.359643	13.6914	0.6846
638546.908	7040177.314	1180.357712	13.8115	0.6906
638546.8803	7040177.273	1180.355781	13.8115	0.6906
638546.8525	7040177.231	1180.353851	13.8115	0.6906
638546.8247	7040177.19	1180.35192	13.6914	0.6846
638546.797	7040177.148	1180.349989	13.63135	0.6816
638546.7692	7040177.106	1180.348059	13.5713	0.6786
638546.7414	7040177.065	1180.346128	13.4512	0.6726
638546.7137	7040177.023	1180.344197	13.3311	0.6666
638546.6859	7040176.982	1180.342266	13.251033	0.6626
638546.6481	7040176.949	1180.336782	13.170967	0.6585
638546.6087	7040176.919	1180.330729	13.0909	0.6545
638546.5693	7040176.888	1180.324675	13.03085	0.6515
638546.5298	7040176.857	1180.318622	12.9708	0.6485
638546.4904	7040176.826	1180.312569	12.91075	0.6455
638546.4559	7040176.791	1180.304805	12.8507	0.6425
638546.425	7040176.751	1180.295781	12.7306	0.6365
638546.3941	7040176.712	1180.286757	12.6105	0.6305
638546.3632	7040176.673	1180.277733	12.55045	0.6275
638546.3323	7040176.634	1180.268708	12.4904	0.6245
638546.3014	7040176.594	1180.259684	12.43035	0.6215
638546.2705	7040176.555	1180.250659	12.3703	0.6185
638546.2396	7040176.516	1180.241635	12.31025	0.6155
638546.2087	7040176.476	1180.232611	12.2502	0.6125
638546.1777	7040176.437	1180.223586	12.01	0.6005
638546.1468	7040176.398	1180.214562	11.813115	0.5907
638546.1099	7040176.364	1180.228302	11.813115	0.5907
638546.0726	7040176.331	1180.243554	11.813115	0.5907
638546.0353	7040176.298	1180.258806	11.813115	0.5907
638546.0014	7040176.261	1180.26774	11.813115	0.5907
638545.9694	7040176.223	1180.273411	11.813115	0.5907
638545.9373	7040176.184	1180.279082	11.813115	0.5907
638545.9052	7040176.146	1180.284753	11.813115	0.5907
638545.8732	7040176.107	1180.290424	11.813115	0.5907
638545.8457	7040176.066	1180.297427	12.01	0.6005
638545.8259	7040176.02	1180.306701	12.206885	0.6103
638545.8062	7040175.974	1180.315974	12.7306	0.6365
638545.7864	7040175.928	1180.325247	12.79065	0.6395
638545.7667	7040175.882	1180.334521	12.8507	0.6425
638545.7469	7040175.837	1180.343794	12.9708	0.6485
638545.7214	7040175.794	1180.353263	13.010833	0.6505
638545.6885	7040175.757	1180.36298	13.050867	0.6525
638545.6556	7040175.719	1180.372698	13.0909	0.6545
638545.6227	7040175.681	1180.382415	13.120925	0.656
638545.5898	7040175.644	1180.392133	13.15095	0.6575
638545.5569	7040175.606	1180.40185	13.180975	0.659
638545.524	7040175.568	1180.411515	13.211	0.6606
638545.4898	7040175.532	1180.420333	13.27105	0.6636
638545.4557	7040175.495	1180.42915	13.3311	0.6666
638545.4216	7040175.459	1180.437969	13.39115	0.6696
638545.3875	7040175.422	1180.446787	13.4512	0.6726
638545.3564	7040175.383	1180.451538	13.4512	0.6726
638545.3272	7040175.343	1180.453957	13.4512	0.6726
638545.2979	7040175.302	1180.456376	13.4512	0.6726
638545.2687	7040175.261	1180.458795	13.4512	0.6726
638545.2394	7040175.221	1180.461214	13.4512	0.6726
638545.2102	7040175.18	1180.463633	13.4512	0.6726
638545.1813	7040175.14	1180.467371	13.191311	0.6596
638545.153	7040175.098	1180.472825	13.191311	0.6596
638545.1246	7040175.057	1180.478277	12.994426	0.6497
638545.0963	7040175.016	1180.483731	12.994426	0.6497
638545.068	7040174.975	1180.489184	12.994426	0.6497
638545.0396	7040174.934	1180.494637	13.191311	0.6596
638545.0113	7040174.892	1180.50009	13.388197	0.6694
638544.989	7040174.848	1180.503972	13.388197	0.6694
638544.968	7040174.802	1180.507539	13.191311	0.6596
638544.9469	7040174.757	1180.511106	12.994426	0.6497
638544.9225	7040174.713	1180.519997	12.40377	0.6202
638544.897	7040174.67	1180.530669	12.206885	0.6103
638544.8715	7040174.627	1180.541342	11.813115	0.5907
638544.846	7040174.584	1180.552016	11.813115	0.5907
638544.8205	7040174.541	1180.562691	11.813115	0.5907
638544.795	7040174.498	1180.573363	11.813115	0.5907
638544.7682	7040174.456	1180.581239	11.813115	0.5907
638544.7361	7040174.418	1180.577253	11.813115	0.5907
638544.7039	7040174.38	1180.573265	11.813115	0.5907
638544.6718	7040174.341	1180.569277	12.206885	0.6103
638544.6396	7040174.303	1180.565291	11.419344	0.571
638544.6075	7040174.265	1180.561303	11.517787	0.5759
638544.5753	7040174.227	1180.557317	11.616229	0.5808
638544.5493	7040174.184	1180.565697	11.714672	0.5857
638544.5263	7040174.14	1180.580177	11.813115	0.5907
638544.5005	7040174.097	1180.596722	11.813115	0.5907
638544.4712	7040174.057	1180.615703	11.813115	0.5907
638544.442	7040174.016	1180.63468	11.813115	0.5907
638544.4127	7040173.975	1180.65366	11.813115	0.5907
638544.3892	7040173.932	1180.669091	11.813115	0.5907
638544.3713	7040173.885	1180.681082	11.813115	0.5907
638544.3526	7040173.839	1180.693381	11.813115	0.5907
638544.3254	7040173.797	1180.708798	11.813115	0.5907
638544.2983	7040173.755	1180.724218	11.616229	0.5808
638544.2711	7040173.713	1180.739638	11.419344	0.571
638544.244	7040173.671	1180.755055	11.419344	0.571
638544.2168	7040173.629	1180.770475	11.419344	0.571
638544.1897	7040173.587	1180.785892	12.206885	0.6103
638544.1634	7040173.544	1180.79267	12.206885	0.6103
638544.1374	7040173.502	1180.796309	12.600656	0.63
638544.1115	7040173.459	1180.799948	12.600656	0.63
638544.0855	7040173.416	1180.803587	12.600656	0.63
638544.0596	7040173.373	1180.807226	12.600656	0.63
638544.0336	7040173.331	1180.810866	12.600656	0.63
638544.0077	7040173.288	1180.814505	12.600656	0.63
638543.9818	7040173.245	1180.818104	12.600656	0.63
638543.9558	7040173.202	1180.82074	12.600656	0.63
638543.9298	7040173.16	1180.823376	12.797541	0.6399
638543.9039	7040173.117	1180.826012	12.994426	0.6497
638543.8779	7040173.074	1180.828649	12.994426	0.6497
638543.8519	7040173.032	1180.831285	12.994426	0.6497
638543.826	7040172.989	1180.833921	12.994426	0.6497
638543.8001	7040172.946	1180.838066	12.994426	0.6497
638543.7743	7040172.903	1180.843259	13.191311	0.6596
638543.7485	7040172.86	1180.848452	13.191311	0.6596
638543.7228	7040172.818	1180.853644	13.191311	0.6596
638543.697	7040172.775	1180.858837	13.191311	0.6596
638543.6704	7040172.732	1180.862962	13.388197	0.6694
638543.6406	7040172.692	1180.862769	13.388197	0.6694
638543.6108	7040172.652	1180.862576	13.388197	0.6694
638543.581	7040172.612	1180.862384	13.585082	0.6793
638543.5511	7040172.572	1180.862191	13.388197	0.6694
638543.5213	7040172.532	1180.861998	13.191311	0.6596
638543.4915	7040172.492	1180.861805	12.994426	0.6497
638543.4617	7040172.451	1180.861613	12.994426	0.6497
638543.4319	7040172.411	1180.86142	12.994426	0.6497
638543.4021	7040172.371	1180.861227	12.797541	0.6399
638543.3723	7040172.331	1180.861034	12.797541	0.6399
638543.3356	7040172.297	1180.857209	12.797541	0.6399
638543.2974	7040172.265	1180.852592	12.797541	0.6399
638543.2592	7040172.233	1180.847976	12.797541	0.6399
638543.2251	7040172.197	1180.846619	12.797541	0.6399
638543.1982	7040172.155	1180.851173	12.797541	0.6399
638543.1714	7040172.113	1180.855728	12.797541	0.6399
638543.1445	7040172.07	1180.860283	12.797541	0.6399
638543.1176	7040172.028	1180.864837	12.797541	0.6399
638543.0908	7040171.986	1180.869392	12.797541	0.6399
638543.0667	7040171.942	1180.873464	12.797541	0.6399
638543.0667	7040171.942	1180.873464	12.994426	0.6497
638543.0441	7040171.898	1180.877273	12.797541	0.6399
638543.0441	7040171.898	1180.877273	12.994426	0.6497
638543.0215	7040171.853	1180.881083	12.600656	0.63
638543.0215	7040171.853	1180.881083	12.994426	0.6497
638542.9989	7040171.809	1180.884891	12.40377	0.6202
638542.9989	7040171.809	1180.884891	12.994426	0.6497
638542.9763	7040171.764	1180.888701	12.40377	0.6202
638542.9537	7040171.719	1180.892509	12.206885	0.6103
638542.9243	7040171.679	1180.902118	12.206885	0.6103
638542.8937	7040171.639	1180.912278	11.813115	0.5907
638542.8629	7040171.6	1180.92204	11.616229	0.5808
638542.8321	7040171.561	1180.931805	11.025574	0.5513
638542.8013	7040171.521	1180.941567	10.631803	0.5316
638542.7705	7040171.482	1180.951253	10.041147	0.5021
638542.7412	7040171.441	1180.958679	10.041147	0.5021
638542.7118	7040171.401	1180.966104	10.041147	0.5021
638542.6825	7040171.36	1180.97353	10.041147	0.5021
638542.6532	7040171.32	1180.980956	10.041147	0.5021
638542.6238	7040171.279	1180.988382	10.041147	0.5021
638542.5954	7040171.238	1180.989762	10.041147	0.5021
638542.5674	7040171.197	1180.987851	10.041147	0.5021
638542.5394	7040171.155	1180.98594	10.041147	0.5021
638542.5114	7040171.114	1180.984029	10.041147	0.5021
638542.4835	7040171.073	1180.982118	10.041147	0.5021
638542.4555	7040171.031	1180.980207	10.041147	0.5021
638542.4275	7040170.99	1180.978295	9.844262	0.4922
638542.3995	7040170.948	1180.976384	9.647377	0.4824
638542.3716	7040170.907	1180.974473	9.647377	0.4824
638542.3436	7040170.865	1180.972562	10.041147	0.5021
638542.3156	7040170.824	1180.970651	10.238033	0.5119
638542.2877	7040170.782	1180.96874	10.434918	0.5217
638542.2589	7040170.742	1180.967023	10.828688	0.5414
638542.2227	7040170.707	1180.967277	10.828688	0.5414
638542.1865	7040170.673	1180.967531	10.828688	0.5414
638542.1503	7040170.638	1180.967785	10.828688	0.5414
638542.1147	7040170.603	1180.970845	11.222459	0.5611
638542.0824	7040170.565	1180.989122	11.419344	0.571
638542.0521	7040170.525	1181.00146	11.419344	0.571
638542.0264	7040170.483	1180.999633	11.616229	0.5808
638542.0007	7040170.44	1180.997806	11.616229	0.5808
638541.975	7040170.397	1180.995979	11.616229	0.5808
638541.9493	7040170.354	1180.994152	11.616229	0.5808
638541.9188	7040170.314	1180.992829	11.616229	0.5808
638541.8878	7040170.275	1180.991552	11.419344	0.571
638541.8568	7040170.236	1180.990276	10.631803	0.5316
638541.8258	7040170.197	1180.988999	10.434918	0.5217
638541.7948	7040170.157	1180.987722	10.434918	0.5217
638541.7638	7040170.118	1180.986446	10.434918	0.5217
638541.7372	7040170.076	1180.980699	10.434918	0.5217
638541.7129	7040170.032	1180.972555	10.434918	0.5217
638541.6887	7040169.989	1180.964412	10.434918	0.5217
638541.6644	7040169.945	1180.956267	10.434918	0.5217
638541.6401	7040169.901	1180.948125	10.238033	0.5119
638541.6159	7040169.857	1180.939981	10.041147	0.5021
638541.5883	7040169.816	1180.935786	9.844262	0.4922
638541.5553	7040169.778	1180.937809	9.647377	0.4824
638541.5224	7040169.741	1180.939831	9.647377	0.4824
638541.4895	7040169.703	1180.941854	9.647377	0.4824
638541.4594	7040169.663	1180.943421	9.647377	0.4824
638541.4294	7040169.623	1180.944952	9.647377	0.4824
638541.3995	7040169.583	1180.946483	9.647377	0.4824
638541.3696	7040169.543	1180.948014	9.647377	0.4824
638541.3396	7040169.503	1180.949545	9.647377	0.4824
638541.3113	7040169.462	1180.944398	9.647377	0.4824
638541.2837	7040169.42	1180.936422	9.647377	0.4824
638541.2561	7040169.378	1180.928448	9.647377	0.4824
638541.2285	7040169.337	1180.920472	9.647377	0.4824
638529.2404	7040153.201	1181.463454	10.828688	0.5414
638529.2248	7040153.153	1181.479633	10.631803	0.5316
638529.2091	7040153.106	1181.495812	10.041147	0.5021
638529.1935	7040153.058	1181.511991	9.844262	0.4922
638529.1779	7040153.011	1181.52817	9.647377	0.4824
638529.1623	7040152.963	1181.544347	9.450492	0.4725
638529.1464	7040152.916	1181.560071	9.253606	0.4627
638529.1226	7040152.872	1181.562242	8.859836	0.443
638529.0989	7040152.828	1181.564413	8.466065	0.4233
638529.0751	7040152.784	1181.566584	8.859836	0.443
638529.0514	7040152.74	1181.568755	8.859836	0.443
638529.0276	7040152.696	1181.570926	9.056721	0.4528
638529.0039	7040152.652	1181.573097	9.253606	0.4627
638528.9801	7040152.608	1181.575268	9.253606	0.4627
638528.9521	7040152.567	1181.583333	9.253606	0.4627
638528.9218	7040152.527	1181.594393	9.253606	0.4627
638528.8916	7040152.487	1181.605455	9.056721	0.4528
638528.8613	7040152.447	1181.616515	8.859836	0.443
638528.8306	7040152.408	1181.627501	8.859836	0.443
638528.7975	7040152.37	1181.638047	8.859836	0.443
638528.7644	7040152.333	1181.64859	8.859836	0.443
638528.7312	7040152.295	1181.659135	8.662951	0.4331
638528.6981	7040152.258	1181.66968	8.466065	0.4233
638528.665	7040152.221	1181.680223	8.466065	0.4233
638528.6318	7040152.183	1181.690769	8.26918	0.4135
638528.5987	7040152.146	1181.701312	8.26918	0.4135
638528.5655	7040152.108	1181.711856	8.26918	0.4135
638528.5324	7040152.071	1181.722052	8.26918	0.4135
638528.5001	7040152.033	1181.723407	8.26918	0.4135
638528.4678	7040151.994	1181.724762	8.26918	0.4135
638528.4355	7040151.956	1181.726117	8.26918	0.4135
638528.4032	7040151.918	1181.727472	8.26918	0.4135
638528.3709	7040151.88	1181.728827	8.26918	0.4135
638528.3386	7040151.842	1181.730182	8.26918	0.4135
638528.3068	7040151.803	1181.736246	7.87541	0.3938
638528.276	7040151.764	1181.749474	7.87541	0.3938
638528.2451	7040151.725	1181.762704	7.678524	0.3839
638528.2142	7040151.685	1181.775935	7.678524	0.3839
638528.1833	7040151.646	1181.789164	7.678524	0.3839
638528.1524	7040151.607	1181.802395	7.678524	0.3839
638528.1215	7040151.567	1181.815624	7.481639	0.3741
638528.0906	7040151.528	1181.828853	7.481639	0.3741
638528.0597	7040151.489	1181.842083	7.284754	0.3642
638528.0266	7040151.451	1181.846099	7.284754	0.3642
638527.9932	7040151.414	1181.849429	7.678524	0.3839
638527.9605	7040151.376	1181.852268	7.678524	0.3839
638527.9299	7040151.337	1181.853445	7.87541	0.3938
638527.8993	7040151.297	1181.854622	7.87541	0.3938
638527.8687	7040151.258	1181.855798	7.87541	0.3938
638527.8381	7040151.218	1181.856975	7.87541	0.3938
638527.8075	7040151.179	1181.858151	7.87541	0.3938
638527.7769	7040151.139	1181.859328	7.87541	0.3938
638527.74	7040151.107	1181.866706	7.87541	0.3938
638527.6948	7040151.086	1181.882347	7.87541	0.3938
638527.6697	7040151.044	1181.884	7.87541	0.3938
638527.647	7040150.999	1181.884	8.072295	0.4036
638527.6243	7040150.955	1181.884	8.072295	0.4036
638527.6044	7040150.909	1181.873721	7.87541	0.3938
638527.5792	7040150.867	1181.875596	7.87541	0.3938
638527.5446	7040150.831	1181.903028	7.678524	0.3839
638527.51	7040150.795	1181.930456	7.678524	0.3839
638527.4754	7040150.759	1181.95789	7.678524	0.3839
638527.4408	7040150.723	1181.985325	7.678524	0.3839
638527.4154	7040150.68	1181.980514	7.678524	0.3839
638527.391	7040150.636	1181.972218	7.678524	0.3839
638527.3666	7040150.592	1181.963923	7.481639	0.3741
638527.3422	7040150.549	1181.955627	7.284754	0.3642
638527.3178	7040150.505	1181.94733	7.284754	0.3642
638527.2934	7040150.461	1181.939034	7.284754	0.3642
638527.269	7040150.418	1181.930738	6.890984	0.3445
638527.2446	7040150.374	1181.922443	6.890984	0.3445
638527.2202	7040150.331	1181.914147	6.890984	0.3445
638527.1958	7040150.287	1181.905851	6.890984	0.3445
638527.1681	7040150.245	1181.89354	6.694098	0.3347
638527.1394	7040150.204	1181.880076	6.694098	0.3347
638527.1107	7040150.163	1181.866614	6.694098	0.3347
638527.0821	7040150.122	1181.85315	6.694098	0.3347
638527.0534	7040150.081	1181.839686	6.694098	0.3347
638527.0247	7040150.041	1181.826224	6.497213	0.3249
638526.996	7040150	1181.812804	6.497213	0.3249
638526.9641	7040149.961	1181.801799	6.497213	0.3249
638526.9322	7040149.923	1181.790794	6.890984	0.3445
638526.9003	7040149.884	1181.779788	6.890984	0.3445
638526.8684	7040149.846	1181.768783	6.890984	0.3445
638526.8366	7040149.807	1181.757778	7.087869	0.3544
638526.8047	7040149.769	1181.746774	7.087869	0.3544
638526.7728	7040149.73	1181.735768	7.284754	0.3642
638526.7409	7040149.692	1181.724761	6.890984	0.3445
638526.709	7040149.653	1181.713758	6.694098	0.3347
638526.6771	7040149.615	1181.702752	6.497213	0.3249
638526.6452	7040149.576	1181.691747	6.365956	0.3183
638526.6152	7040149.536	1181.680641	6.234699	0.3117
638526.5867	7040149.495	1181.669456	6.103443	0.3052
638526.5581	7040149.454	1181.658274	6.103443	0.3052
638526.5295	7040149.413	1181.64709	6.103443	0.3052
638526.4977	7040149.376	1181.654415	5.709672	0.2855
638526.4684	7040149.338	1181.677498	5.709672	0.2855
638526.4451	7040149.294	1181.676811	5.709672	0.2855
638526.4219	7040149.25	1181.676124	5.709672	0.2855
638526.3987	7040149.205	1181.675437	5.709672	0.2855
638526.3755	7040149.161	1181.67475	5.512787	0.2756
638526.3523	7040149.117	1181.674063	5.512787	0.2756
638526.3291	7040149.073	1181.673376	5.512787	0.2756
638526.304	7040149.029	1181.664019	5.512787	0.2756
638526.2769	7040148.987	1181.644179	5.512787	0.2756
638526.2497	7040148.945	1181.624346	5.512787	0.2756
638526.2225	7040148.903	1181.604507	5.512787	0.2756
638526.1953	7040148.861	1181.594513	5.512787	0.2756
638526.1682	7040148.819	1181.633276	5.512787	0.2756
638526.141	7040148.777	1181.672045	5.512787	0.2756
638526.1139	7040148.736	1181.710802	5.512787	0.2756
638526.0868	7040148.694	1181.74957	5.512787	0.2756
638526.0673	7040148.648	1181.755118	5.512787	0.2756
638526.0497	7040148.601	1181.752791	5.512787	0.2756
638526.0321	7040148.554	1181.750463	5.512787	0.2756
638526.0145	7040148.507	1181.748136	5.315902	0.2658
638525.9968	7040148.46	1181.745808	5.512787	0.2756
638525.9792	7040148.414	1181.74348	5.512787	0.2756
638525.9616	7040148.367	1181.741153	5.512787	0.2756
638525.9361	7040148.325	1181.738281	5.512787	0.2756
638525.9028	7040148.288	1181.734876	5.512787	0.2756
638525.8695	7040148.25	1181.73147	5.512787	0.2756
638525.8363	7040148.213	1181.728065	5.512787	0.2756
638525.803	7040148.176	1181.724659	5.906557	0.2953
638525.7698	7040148.138	1181.721254	5.119016	0.256
638525.7365	7040148.101	1181.717848	5.315902	0.2658
638525.7032	7040148.064	1181.714443	5.512787	0.2756
638525.6719	7040148.025	1181.712508	5.512787	0.2756
638525.6455	7040147.982	1181.714305	5.709672	0.2855
638525.619	7040147.94	1181.716103	5.709672	0.2855
638525.5926	7040147.897	1181.7179	5.709672	0.2855
638525.5661	7040147.855	1181.719698	5.709672	0.2855
638525.5397	7040147.813	1181.721495	5.512787	0.2756
638525.5132	7040147.77	1181.723292	5.512787	0.2756
638525.4877	7040147.727	1181.72266	5.315902	0.2658
638525.4799	7040147.678	1181.675782	5.315902	0.2658
638525.4722	7040147.629	1181.628897	5.512787	0.2756
638525.4644	7040147.579	1181.582011	5.611229	0.2806
638525.4485	7040147.532	1181.597945	5.709672	0.2855
638525.4292	7040147.486	1181.635531	5.709672	0.2855
638525.4084	7040147.441	1181.642578	5.709672	0.2855
638525.3875	7040147.395	1181.649626	5.709672	0.2855
638525.3667	7040147.35	1181.656675	5.709672	0.2855
638525.3458	7040147.304	1181.663722	5.709672	0.2855
638525.3249	7040147.259	1181.670771	5.709672	0.2855
638525.3041	7040147.213	1181.677818	5.709672	0.2855
638525.2832	7040147.168	1181.684866	5.709672	0.2855
638525.2623	7040147.122	1181.691915	5.906557	0.2953
638525.2415	7040147.077	1181.698962	6.103443	0.3052
638525.2116	7040147.037	1181.702378	6.103443	0.3052
638525.1816	7040146.997	1181.705773	6.103443	0.3052
638525.1517	7040146.957	1181.709168	6.103443	0.3052
638525.1217	7040146.917	1181.712564	6.103443	0.3052
638525.0917	7040146.877	1181.71596	6.103443	0.3052
638525.0618	7040146.837	1181.719355	6.103443	0.3052
638525.0318	7040146.797	1181.72275	6.103443	0.3052
