    179.83     13.42     13.67      9.52      6.00      1.79      -.36      -.97     -1.36     -1.59     -2.14     -3.36     -4.30     -5.27
    179.92     11.62     11.72      8.67      5.81      1.95      -.31      -.94     -1.35     -1.62     -2.17     -3.35     -4.31     -5.26
    180.00      9.22      9.39      7.65      5.50      1.98      -.28      -.91     -1.34     -1.57     -2.14     -3.34     -4.30     -5.25
    180.08      8.03      7.94      6.71      5.06      1.97      -.26      -.90     -1.29     -1.56     -2.12     -3.33     -4.29     -5.24
    180.17      9.56      8.10      6.27      4.66      1.88      -.23      -.88     -1.29     -1.56     -2.12     -3.31     -4.27     -5.24
    180.25     12.83      8.28      5.92      4.34      1.77      -.22      -.86     -1.29     -1.56     -2.12     -3.29     -4.25     -5.24
    180.33     21.76     14.12      7.00      4.34      1.70      -.22      -.83     -1.27     -1.52     -2.08     -3.29     -4.25     -5.22
    180.42     23.83     22.85     10.39      5.03      1.72      -.18      -.82     -1.27     -1.50     -2.09     -3.27     -4.22     -5.21
    180.50     26.32     24.59     12.24      5.84      1.92      -.15      -.78     -1.22     -1.47     -2.07     -3.28     -4.24     -5.18
    180.58     28.38     24.41     13.21      6.73      2.24      -.13      -.77     -1.21     -1.48     -2.06     -3.24     -4.22     -5.17
    180.67     29.47     24.27     13.54      7.40      2.64      -.06      -.74     -1.20     -1.45     -2.04     -3.25     -4.21     -5.15
    180.75     27.85     23.79     13.80      7.93      3.04      -.01      -.72     -1.19     -1.44     -2.01     -3.26     -4.21     -5.16
    180.83     20.39     19.37     13.05      8.21      3.39       .05      -.72     -1.18     -1.41     -2.00     -3.25     -4.21     -5.15
    180.92     13.57     13.64     11.04      7.92      3.61       .12      -.71     -1.17     -1.40     -1.99     -3.24     -4.20     -5.14
    181.00     10.78     10.99      9.61      7.43      3.66       .17      -.69     -1.15     -1.39     -1.98     -3.23     -4.18     -5.13
    181.08      6.50      8.17      8.38      6.84      3.58       .22      -.66     -1.13     -1.38     -1.97     -3.22     -4.17     -5.12
    181.17      6.52      7.04      7.16      6.19      3.41       .27      -.65     -1.11     -1.37     -1.96     -3.20     -4.18     -5.11
    181.25      8.23      6.76      6.38      5.55      3.15       .28      -.63     -1.07     -1.36     -1.95     -3.20     -4.16     -5.10
    181.33     11.67     10.38      6.65      5.17      2.88       .28      -.61     -1.05     -1.32     -1.95     -3.20     -4.16     -5.10
    181.42     10.54     10.43      7.01      4.95      2.67       .28      -.59     -1.05     -1.32     -1.95     -3.18     -4.16     -5.10
    181.50     12.93     12.29      7.59      4.94      2.54       .28      -.55     -1.03     -1.28     -1.91     -3.16     -4.14     -5.10
    181.58     12.23     12.70      8.04      5.08      2.48       .29      -.56     -1.02     -1.29     -1.92     -3.16     -4.12     -5.11
    181.67     14.19     15.12      8.81      5.32      2.53       .34      -.56     -1.00     -1.29     -1.90     -3.15     -4.12     -5.07
    181.75     10.78     12.41      8.35      5.42      2.62       .38      -.54      -.98     -1.25     -1.88     -3.13     -4.08     -5.07
    181.83      7.41      9.34      7.24      5.26      2.69       .40      -.52      -.98     -1.25     -1.88     -3.12     -4.08     -5.06
    181.92      3.78      5.68      5.70      4.86      2.68       .43      -.51      -.97     -1.24     -1.87     -3.12     -4.07     -5.05
    182.00      1.95      3.37      4.41      4.28      2.57       .46      -.50      -.96     -1.23     -1.84     -3.06     -4.06     -5.05
    182.08      1.22      2.45      3.60      3.74      2.35       .44      -.50      -.95     -1.23     -1.83     -3.06     -4.06     -5.04
    182.17      1.06      2.16      3.12      3.26      2.12       .41      -.49      -.93     -1.22     -1.81     -3.06     -4.05     -5.04
    182.25      1.89      2.37      2.78      2.86      1.87       .36      -.49      -.91     -1.18     -1.79     -3.06     -4.05     -5.04
    182.33      4.02      4.36      3.11      2.65      1.66       .30      -.45      -.91     -1.18     -1.77     -3.06     -4.03     -5.02
    182.42      6.94      6.46      3.77      2.65      1.51       .26      -.46      -.92     -1.15     -1.77     -3.04     -4.01     -5.00
    182.50     10.89      9.75      5.08      2.94      1.43       .25      -.45      -.89     -1.16     -1.76     -3.03     -4.02     -4.98
    182.58     13.58     12.50      6.12      3.33      1.49       .24      -.43      -.85     -1.16     -1.75     -3.01     -4.03     -4.97
    182.67     16.44     14.32      7.16      3.87      1.66       .29      -.44      -.86     -1.13     -1.76     -3.00     -3.99     -4.98
    182.75     13.54     12.56      7.14      4.27      1.91       .36      -.41      -.87     -1.13     -1.74     -3.00     -4.00     -4.96
    182.83      9.56      9.66      6.47      4.41      2.13       .40      -.43      -.86     -1.13     -1.72     -2.96     -3.97     -4.96
    182.92      5.88      6.88      5.49      4.28      2.27       .48      -.40      -.86     -1.13     -1.72     -2.96     -3.95     -4.93
    183.00      4.01      4.80      4.49      3.93      2.28       .50      -.40      -.85     -1.12     -1.71     -2.95     -3.94     -4.93
    183.08      2.39      3.02      3.51      3.49      2.18       .51      -.39      -.85     -1.12     -1.70     -2.94     -3.94     -4.92
    183.17      2.45      2.43      2.92      3.06      2.01       .48      -.40      -.84     -1.11     -1.70     -2.94     -3.93     -4.91
    183.25      4.65      3.65      2.94      2.75      1.78       .43      -.38      -.82     -1.11     -1.70     -2.94     -3.93     -4.91
    183.33      8.10      7.53      3.79      2.70      1.61       .38      -.38      -.81     -1.08     -1.66     -2.92     -3.91     -4.91
    183.42     10.03     10.22      5.18      2.94      1.53       .36      -.39      -.81     -1.08     -1.66     -2.90     -3.90     -4.90
    183.50      8.96      8.81      5.19      3.09      1.51       .35      -.40      -.82     -1.07     -1.67     -2.91     -3.90     -4.88
    183.58      9.02      8.56      5.17      3.21      1.54       .34      -.40      -.82     -1.05     -1.65     -2.87     -3.90     -4.88
    183.67     10.25      9.28      5.55      3.43      1.65       .37      -.36      -.82     -1.05     -1.63     -2.87     -3.90     -4.88
    183.75      7.98      7.98      5.32      3.53      1.74       .39      -.36      -.82     -1.05     -1.63     -2.87     -3.90     -4.86
    183.83      5.61      5.96      4.62      3.47      1.84       .43      -.36      -.81     -1.05     -1.63     -2.87     -3.90     -4.84
    183.92      3.32      4.00      3.80      3.27      1.86       .46      -.35      -.81     -1.04     -1.62     -2.86     -3.89     -4.83
    184.00      1.61      2.41      3.01      2.94      1.81       .46      -.35      -.80     -1.03     -1.62     -2.86     -3.89     -4.83
    184.08       .95      1.62      2.42      2.60      1.69       .43      -.36      -.80     -1.03     -1.61     -2.85     -3.84     -4.82
    184.17       .89      1.42      2.07      2.26      1.53       .39      -.38      -.80     -1.03     -1.61     -2.85     -3.84     -4.82
    184.25      1.42      1.85      2.00      2.02      1.35       .36      -.38      -.80     -1.03     -1.61     -2.85     -3.84     -4.82
    184.33      2.70      3.12      2.28      1.93      1.20       .30      -.38      -.78     -1.03     -1.57     -2.83     -3.84     -4.82
    184.42      5.43      5.76      3.10      2.00      1.11       .26      -.34      -.78     -1.03     -1.57     -2.83     -3.80     -4.80
    184.50      7.29      6.95      3.79      2.22      1.10       .22      -.35      -.77     -1.02     -1.58     -2.82     -3.81     -4.78
    184.58     11.73     10.93      5.28      2.69      1.17       .25      -.35      -.77     -1.00     -1.59     -2.82     -3.81     -4.75
    184.67     13.79     12.58      6.33      3.26      1.33       .28      -.36      -.74     -1.01     -1.59     -2.79     -3.80     -4.75
    184.75     11.87     11.77      6.55      3.71      1.59       .35      -.37      -.75     -1.02     -1.58     -2.80     -3.79     -4.76
    184.83      8.44      9.12      6.05      3.94      1.86       .42      -.37      -.75     -1.02     -1.56     -2.78     -3.78     -4.74
    184.92      5.10      6.18      5.15      3.89      2.03       .50      -.36      -.74     -1.01     -1.57     -2.75     -3.78     -4.71
    185.00      2.76      4.02      4.24      3.64      2.11       .53      -.35      -.73     -1.00     -1.57     -2.76     -3.75     -4.70
    185.08      1.95      2.85      3.49      3.32      2.02       .55      -.35      -.73     -1.00     -1.54     -2.74     -3.72     -4.70
    185.17      1.71      2.49      3.05      2.98      1.92       .52      -.34      -.72      -.99     -1.54     -2.73     -3.72     -4.69
    185.25      2.47      2.95      2.91      2.74      1.76       .50      -.34      -.72      -.99     -1.53     -2.73     -3.72     -4.69
    185.33      4.25      4.41      3.19      2.60      1.62       .45      -.34      -.72      -.99     -1.53     -2.73     -3.72     -4.69
    185.42      7.71      7.06      4.01      2.68      1.52       .41      -.34      -.73     -1.00     -1.54     -2.74     -3.72     -4.70
    185.50     14.83     14.15      6.51      3.23      1.50       .40      -.35      -.73      -.96     -1.55     -2.72     -3.73     -4.68
    185.58     12.12     14.98      7.74      3.94      1.65       .40      -.33      -.71      -.98     -1.52     -2.71     -3.70     -4.67
    185.67     16.16     14.96      8.00      4.47      1.93       .47      -.33      -.71      -.98     -1.53     -2.72     -3.71     -4.66
    185.75     14.24     14.00      7.99      4.86      2.23       .56      -.33      -.71      -.98     -1.53     -2.72     -3.71     -4.64
    185.83     10.25     10.72      7.22      4.98      2.50       .68      -.33      -.71      -.98     -1.49     -2.72     -3.70     -4.64
    185.92      6.21      8.11      6.22      4.85      2.67       .77      -.33      -.71      -.98     -1.52     -2.72     -3.70     -4.63
    186.00      2.79      4.74      4.95      4.47      2.68       .80      -.32      -.70      -.97     -1.51     -2.71     -3.69     -4.62
    186.08       .62      2.55      3.84      3.92      2.57       .81      -.31      -.71      -.96     -1.50     -2.70     -3.69     -4.62
    186.17      1.06      1.79      3.10      3.39      2.35       .76      -.32      -.71      -.96     -1.50     -2.69     -3.68     -4.61
    186.25      8.33      4.24      3.21      3.07      2.12       .69      -.30      -.68      -.95     -1.50     -2.69     -3.66     -4.61
    186.33     11.57      9.40      4.51      3.08      1.90       .61      -.31      -.69      -.96     -1.48     -2.66     -3.64     -4.59
    186.42     13.70     14.14      6.80      3.57      1.82       .54      -.32      -.70      -.93     -1.47     -2.67     -3.61     -4.58
    186.50     13.27     13.11      7.22      3.92      1.86       .53      -.31      -.67      -.94     -1.48     -2.64     -3.62     -4.59
    186.58     12.00     11.13      6.77      4.11      1.98       .57      -.33      -.67      -.94     -1.48     -2.64     -3.62     -4.59
    186.67     13.00     13.27      7.57      4.41      2.13       .62      -.31      -.67      -.94     -1.46     -2.64     -3.62     -4.59
    186.75     12.49     12.52      7.72      4.68      2.30       .66      -.29      -.67      -.94     -1.45     -2.64     -3.58     -4.59
    186.83      9.75     10.62      7.28      4.78      2.45       .73      -.29      -.67      -.94     -1.45     -2.64     -3.58     -4.59
    186.92      5.69      6.84      6.10      4.62      2.54       .80      -.29      -.67      -.94     -1.44     -2.63     -3.57     -4.56
    187.00      3.79      4.95      5.11      4.29      2.53       .84      -.28      -.66      -.93     -1.45     -2.63     -3.57     -4.56
    187.08      2.96      3.58      4.21      3.86      2.45       .83      -.29      -.67      -.92     -1.46     -2.62     -3.60     -4.55
    187.17      2.84      3.36      3.72      3.48      2.26       .77      -.31      -.69      -.92     -1.46     -2.62     -3.56     -4.53
    187.25      3.12      3.50      3.47      3.17      2.08       .72      -.31      -.67      -.92     -1.42     -2.61     -3.55     -4.52
    187.33      5.03      5.03      3.72      3.00      1.90       .67      -.30      -.65      -.92     -1.42     -2.61     -3.55     -4.52
    187.42     14.27     13.81      6.16      3.34      1.81       .61      -.29      -.65      -.90     -1.43     -2.58     -3.56     -4.53
    187.50     18.31     18.90      8.97      4.14      1.85       .59      -.29      -.67      -.90     -1.44     -2.59     -3.55     -4.50
    187.58     17.68     17.95      9.49      4.75      2.05       .62      -.26      -.68      -.87     -1.41     -2.60     -3.54     -4.51
    187.67     16.92     17.22      9.89      5.34      2.32       .70      -.27      -.69      -.88     -1.42     -2.61     -3.55     -4.52
    187.75     10.22     12.31      8.70      5.50      2.64       .83      -.26      -.68      -.88     -1.42     -2.61     -3.55     -4.49
    187.83      4.28      6.25      6.57      5.16      2.84       .92      -.25      -.67      -.88     -1.42     -2.59     -3.53     -4.48
    187.92      2.50      4.09      5.14      4.63      2.87       .99      -.24      -.66      -.89     -1.43     -2.58     -3.52     -4.49
    188.00      1.90      3.23      4.30      4.13      2.73       .99      -.23      -.65      -.88     -1.42     -2.58     -3.52     -4.49
    188.08      1.35      2.49      3.59      3.66      2.51       .94      -.26      -.65      -.88     -1.42     -2.57     -3.51     -4.48
    188.17      1.06      2.03      3.07      3.21      2.28       .87      -.26      -.64      -.87     -1.42     -2.57     -3.51     -4.46
    188.25      1.64      2.39      2.83      2.86      2.03       .76      -.26      -.64      -.87     -1.42     -2.57     -3.51     -4.48
    188.33      4.33      4.59      3.24      2.70      1.80       .67      -.26      -.64      -.87     -1.42     -2.57     -3.51     -4.43
    188.42      6.30      6.07      3.77      2.72      1.67       .61      -.27      -.65      -.88     -1.42     -2.57     -3.47     -4.44
    188.50      7.22      7.16      4.35      2.87      1.61       .55      -.25      -.65      -.84     -1.39     -2.54     -3.48     -4.40
    188.58     10.34      9.69      5.28      3.17      1.66       .55      -.25      -.65      -.85     -1.39     -2.54     -3.48     -4.40
    188.67     11.14     11.50      6.27      3.61      1.76       .58      -.24      -.66      -.85     -1.38     -2.53     -3.48     -4.41
    188.75     11.47     10.95      6.43      3.96      1.94       .63      -.25      -.63      -.86     -1.36     -2.53     -3.45     -4.41
    188.83     10.01      9.21      6.04      4.11      2.13       .70      -.25      -.63      -.86     -1.36     -2.51     -3.45     -4.41
    188.92      5.10      6.70      5.37      4.08      2.28       .78      -.25      -.63      -.86     -1.36     -2.51     -3.45     -4.41
    189.00      3.14      4.24      4.31      3.80      2.32       .84      -.24      -.64      -.85     -1.35     -2.50     -3.44     -4.41
    189.08      2.08      2.99      3.60      3.48      2.27       .85      -.23      -.63      -.84     -1.35     -2.49     -3.43     -4.40
    189.17      2.24      2.82      3.22      3.17      2.15       .82      -.23      -.65      -.84     -1.34     -2.49     -3.43     -4.39
    189.25      3.30      3.33      3.14      2.93      1.98       .76      -.22      -.63      -.83     -1.34     -2.49     -3.43     -4.37
    189.33      5.59      5.00      3.48      2.82      1.83       .70      -.23      -.63      -.84     -1.34     -2.49     -3.43     -4.35
    189.42     10.14      8.55      4.60      2.99      1.74       .66      -.23      -.62      -.85     -1.35     -2.50     -3.39     -4.36
    189.50     14.28     11.95      6.14      3.45      1.76       .65      -.22      -.62      -.81     -1.34     -2.48     -3.40     -4.35
    189.58     13.53     12.43      7.12      3.98      1.89       .64      -.22      -.64      -.83     -1.33     -2.48     -3.39     -4.34
    189.67     13.60     11.87      7.15      4.32      2.11       .71      -.22      -.64      -.83     -1.33     -2.48     -3.38     -4.34
    189.75     16.37     14.66      8.22      4.79      2.34       .80      -.22      -.60      -.83     -1.33     -2.44     -3.38     -4.32
    189.83     13.73     13.50      8.49      5.20      2.58       .89      -.23      -.61      -.84     -1.34     -2.44     -3.38     -4.30
    189.92     10.02     10.43      7.57      5.27      2.81      1.00      -.22      -.60      -.83     -1.34     -2.44     -3.38     -4.30
    190.00      6.44      7.15      6.30      5.04      2.93      1.08      -.22      -.62      -.83     -1.33     -2.44     -3.37     -4.29
    190.08      2.79      4.05      4.95      4.60      2.92      1.12      -.21      -.61      -.82     -1.32     -2.43     -3.37     -4.29
    190.17      3.68      3.68      4.12      4.09      2.80      1.10      -.20      -.62      -.81     -1.31     -2.46     -3.36     -4.28
    190.25      6.70      5.34      4.23      3.77      2.59      1.09      -.20      -.61      -.81     -1.31     -2.41     -3.35     -4.27
    190.33     13.55     11.61      5.98      3.92      2.41       .99      -.20      -.60      -.81     -1.31     -2.42     -3.36     -4.28
    190.42     19.83     19.10      9.11      4.66      2.39       .97      -.20      -.58      -.83     -1.29     -2.44     -3.35     -4.27
    190.50     22.65     21.49     11.03      5.53      2.56       .95      -.20      -.58      -.81     -1.31     -2.42     -3.33     -4.27
    190.58     24.05     21.79     11.89      6.32      2.87      1.03      -.17      -.59      -.78     -1.32     -2.43     -3.32     -4.24
    190.67     22.48     19.58     11.76      6.86      3.26      1.15      -.18      -.60      -.79     -1.33     -2.43     -3.33     -4.24
    190.75     17.19     15.98     10.95      7.10      3.64      1.34      -.18      -.59      -.79     -1.33     -2.43     -3.32     -4.24
    190.83     14.10     13.51      9.88      7.05      3.91      1.49      -.17      -.58      -.80     -1.32     -2.42     -3.32     -4.23
    190.92     13.94     13.44      9.43      6.91      4.03      1.63      -.16      -.58      -.81     -1.31     -2.41     -3.31     -4.22
    191.00     10.49     10.00      8.47      6.66      4.07      1.68      -.16      -.57      -.80     -1.30     -2.41     -3.30     -4.22
    191.08      9.25      8.83      7.73      6.35      4.03      1.69      -.15      -.56      -.79     -1.30     -2.40     -3.30     -4.21
    191.17      6.63      6.55      6.66      5.90      3.90      1.70      -.14      -.56      -.79     -1.29     -2.39     -3.29     -4.21
    191.25      9.29      8.10      6.55      5.56      3.72      1.65      -.13      -.55      -.78     -1.28     -2.39     -3.28     -4.20
    191.33      9.36      8.45      6.65      5.36      3.55      1.58      -.14      -.55      -.78     -1.28     -2.39     -3.28     -4.20
    191.42     14.62     12.56      7.59      5.36      3.41      1.52      -.14      -.56      -.79     -1.29     -2.39     -3.29     -4.20
    191.50     22.69     17.72      9.53      5.76      3.37      1.46      -.13      -.56      -.77     -1.29     -2.38     -3.27     -4.21
    191.58     26.15     21.26     11.40      6.47      3.43      1.44      -.13      -.56      -.77     -1.29     -2.38     -3.27     -4.19
    191.67     24.39     21.89     12.41      7.18      3.68      1.50      -.14      -.55      -.76     -1.28     -2.35     -3.24     -4.20
    191.75     21.17     19.80     12.40      7.70      4.01      1.62      -.14      -.56      -.75     -1.29     -2.35     -3.24     -4.20
    191.83     14.29     13.91     10.87      7.70      4.31      1.81      -.13      -.55      -.74     -1.28     -2.35     -3.24     -4.19
    191.92     12.45     11.72      9.67      7.48      4.50      1.94      -.11      -.54      -.77     -1.27     -2.34     -3.23     -4.18
    192.00     11.15     10.58      8.90      7.16      4.53      2.02      -.08      -.57      -.76     -1.26     -2.35     -3.22     -4.18
    192.08     10.55      9.91      8.45      6.86      4.47      2.05      -.07      -.57      -.76     -1.26     -2.36     -3.21     -4.17
    192.17     10.80      9.98      8.10      6.59      4.37      2.03      -.07      -.54      -.75     -1.25     -2.32     -3.21     -4.17
    192.25     11.56     10.46      8.17      6.45      4.24      2.00      -.07      -.56      -.75     -1.25     -2.32     -3.21     -4.17
    192.33     13.36     12.66      8.67      6.41      4.14      1.96      -.07      -.54      -.75     -1.25     -2.32     -3.21     -4.17
    192.42     15.55     14.60      9.54      6.55      4.06      1.94      -.07      -.53      -.72     -1.26     -2.32     -3.21     -4.15
    192.50     13.54     12.80      9.11      6.54      4.04      1.90      -.08      -.53      -.72     -1.26     -2.33     -3.22     -4.13
    192.58     17.90     16.75     10.15      6.73      4.06      1.90      -.04      -.53      -.72     -1.24     -2.33     -3.22     -4.14
    192.67     17.83     16.89     10.52      6.99      4.12      1.93      -.05      -.54      -.73     -1.23     -2.31     -3.22     -4.12
    192.75     15.81     15.62     10.29      7.10      4.20      1.96      -.05      -.50      -.73     -1.23     -2.30     -3.23     -4.10
    192.83     13.57     13.26      9.60      7.04      4.31      2.02      -.05      -.50      -.73     -1.23     -2.29     -3.22     -4.10
    192.92     10.45     11.49      8.82      6.85      4.33      2.06      -.02      -.50      -.73     -1.23     -2.29     -3.22     -4.09
    193.00      7.74      8.46      7.64      6.44      4.30      2.08      -.02      -.53      -.72     -1.22     -2.28     -3.21     -4.09
    193.08      5.65      6.26      6.51      5.93      4.17      2.07      -.01      -.52      -.71     -1.23     -2.30     -3.21     -4.10
    193.17      5.42      5.70      5.88      5.48      3.96      2.01      -.00      -.51      -.70     -1.22     -2.27     -3.20     -4.07
    193.25     11.07      7.64      5.81      5.15      3.70      1.94      -.02      -.51      -.70     -1.22     -2.27     -3.20     -4.07
    193.33     19.12     14.82      7.53      5.23      3.53      1.83       .01      -.50      -.69     -1.21     -2.27     -3.16     -4.08
    193.42     22.78     21.72     10.61      5.95      3.47      1.77      -.01      -.48      -.69     -1.19     -2.29     -3.18     -4.05
    193.50     25.57     23.99     12.63      6.82      3.61      1.76      -.00      -.47      -.70     -1.20     -2.28     -3.15     -4.07
    193.58     28.47     25.51     14.04      7.80      3.96      1.83       .00      -.47      -.70     -1.20     -2.28     -3.14     -4.08
    193.67     28.22     24.35     14.07      8.51      4.41      1.99       .03      -.46      -.68     -1.18     -2.28     -3.13     -4.04
    193.75     28.69     26.57     15.22      9.24      4.87      2.22       .05      -.46      -.68     -1.18     -2.26     -3.13     -4.04
    193.83     20.76     21.51     14.54      9.68      5.37      2.48       .09      -.46      -.68     -1.18     -2.26     -3.13     -4.04
    193.92     13.52     15.62     12.28      9.42      5.74      2.70       .12      -.44      -.67     -1.17     -2.27     -3.12     -4.03
    194.00      9.80     10.96     10.25      8.80      5.82      2.89       .13      -.47      -.70     -1.20     -2.26     -3.13     -4.06
    194.08      7.71      8.43      8.86      8.13      5.72      2.96       .18      -.46      -.69     -1.18     -2.25     -3.14     -4.05
    194.17      7.64      7.72      7.96      7.49      5.51      2.95       .19      -.45      -.67     -1.17     -2.24     -3.13     -4.04
    194.25     14.04     10.84      8.18      7.09      5.21      2.85       .20      -.44      -.67     -1.17     -2.23     -3.12     -4.04
    194.33     15.76     14.45      9.84      7.24      4.97      2.75       .19      -.45      -.68     -1.18     -2.24     -3.09     -4.02
    194.42     20.05     18.50     11.19      7.55      4.89      2.66       .18      -.42      -.67     -1.15     -2.23     -3.10     -4.01
    194.50     21.15     21.60     13.10      8.27      4.98      2.63       .20      -.43      -.66     -1.16     -2.22     -3.11     -4.00
    194.58     24.57     22.59     13.47      8.70      5.16      2.68       .22      -.44      -.67     -1.17     -2.23     -3.11     -3.98
    194.67     24.89     22.37     13.85      9.15      5.40      2.76       .23      -.40      -.67     -1.17     -2.23     -3.10     -3.99
    194.75     25.05     20.98     13.57      9.40      5.67      2.88       .27      -.40      -.67     -1.13     -2.23     -3.08     -3.99
    194.83     23.55     21.31     14.06      9.70      5.93      3.04       .33      -.40      -.67     -1.13     -2.23     -3.08     -3.99
    194.92     17.25     17.61     13.23      9.80      6.13      3.19       .34      -.41      -.64     -1.13     -2.19     -3.08     -3.99
    195.00      8.71     10.16     10.61      9.28      6.26      3.32       .37      -.41      -.66     -1.14     -2.22     -3.07     -3.98
    195.08      6.47      7.87      8.94      8.51      6.20      3.38       .41      -.41      -.64     -1.14     -2.20     -3.09     -3.96
    195.17      6.29      6.89      7.91      7.82      5.92      3.37       .46      -.40      -.63     -1.13     -2.19     -3.08     -3.95
    195.25     10.68      9.02      7.97      7.36      5.60      3.28       .47      -.40      -.63     -1.13     -2.19     -3.08     -3.95
    195.33     10.93     10.03      8.10      7.09      5.31      3.13       .46      -.41      -.63     -1.13     -2.19     -3.08     -3.95
    195.42     12.08     12.63      8.78      6.98      5.06      2.97       .46      -.41      -.63     -1.13     -2.20     -3.06     -3.95
    195.50     18.47     15.25      9.51      6.99      4.91      2.85       .45      -.37      -.64     -1.14     -2.18     -3.05     -3.94
    195.58     25.10     23.82     13.20      7.93      4.89      2.77       .43      -.39      -.60     -1.10     -2.16     -3.07     -3.93
    195.67     21.16     19.42     12.71      8.44      5.08      2.78       .43      -.40      -.59     -1.09     -2.15     -3.03     -3.94
    195.75     20.76     19.65     12.90      8.74      5.31      2.85       .46      -.40      -.59     -1.09     -2.15     -3.03     -3.94
    195.83     15.21     15.33     11.83      8.73      5.51      2.97       .46      -.40      -.61     -1.09     -2.14     -3.03     -3.94
    195.92     12.08     13.08     10.62      8.48      5.61      3.09       .51      -.39      -.62     -1.08     -2.14     -3.02     -3.93
    196.00      7.45      8.88      9.00      7.94      5.59      3.13       .54      -.38      -.61     -1.09     -2.15     -3.01     -3.92
    196.08      5.65      6.60      7.64      7.30      5.46      3.14       .57      -.37      -.60     -1.10     -2.15     -3.04     -3.91
    196.17      5.97      6.43      6.97      6.73      5.20      3.10       .58      -.36      -.59     -1.09     -2.15     -3.04     -3.90
    196.25      7.28      7.28      6.83      6.35      4.90      2.96       .56      -.36      -.59     -1.09     -2.15     -3.04     -3.90
    196.33      9.11      8.90      7.10      6.14      4.65      2.84       .54      -.36      -.59     -1.09     -2.15     -3.01     -3.90
    196.42     10.50     10.33      7.62      6.10      4.45      2.72       .54      -.36      -.59     -1.07     -2.11     -3.00     -3.91
    196.50      9.96      9.85      7.69      6.10      4.33      2.61       .50      -.37      -.58     -1.05     -2.11     -3.00     -3.91
    196.58     10.76     10.68      7.88      6.11      4.24      2.52       .50      -.37      -.58     -1.06     -2.12     -3.00     -3.91
    196.67     15.33     14.73      9.27      6.47      4.26      2.50       .49      -.35      -.56     -1.06     -2.12     -2.96     -3.89
    196.75     15.06     15.15      9.57      6.72      4.32      2.49       .49      -.35      -.56     -1.06     -2.12     -2.97     -3.88
    196.83     12.31     11.81      8.91      6.78      4.45      2.51       .50      -.34      -.57     -1.06     -2.08     -2.97     -3.88
    196.92      8.39      8.64      7.72      6.53      4.51      2.56       .53      -.35      -.56     -1.06     -2.08     -2.97     -3.88
    197.00      5.66      6.29      6.66      6.16      4.48      2.59       .54      -.33      -.56     -1.05     -2.11     -2.96     -3.87
    197.08      4.20      5.02      5.83      5.72      4.34      2.58       .54      -.36      -.55     -1.05     -2.11     -2.95     -3.86
    197.17      5.26      5.11      5.35      5.31      4.16      2.55       .55      -.35      -.54     -1.04     -2.10     -2.94     -3.85
    197.25      7.15      6.40      5.43      5.03      3.94      2.45       .55      -.35      -.54     -1.04     -2.10     -2.94     -3.85
    197.33      6.37      6.43      5.47      4.84      3.73      2.32       .51      -.34      -.55     -1.04     -2.06     -2.95     -3.86
    197.42     13.96     14.56      7.54      5.07      3.59      2.24       .50      -.32      -.55     -1.05     -2.07     -2.95     -3.84
    197.50     17.61     18.67      9.62      5.64      3.54      2.14       .50      -.33      -.56     -1.02     -2.08     -2.92     -3.83
    197.58     15.42     16.66      9.72      6.09      3.65      2.12       .49      -.34      -.55     -1.03     -2.08     -2.93     -3.84
    197.67     15.07     14.89      9.34      6.31      3.84      2.17       .49      -.34      -.53     -1.03     -2.08     -2.93     -3.84
    197.75      9.48     10.65      8.40      6.33      4.01      2.24       .49      -.34      -.56     -1.02     -2.08     -2.93     -3.83
    197.83     11.42     11.40      8.28      6.34      4.16      2.34       .51      -.33      -.56     -1.02     -2.08     -2.92     -3.83
    197.92      8.38      9.19      7.71      6.24      4.22      2.43       .55      -.33      -.56     -1.02     -2.08     -2.92     -3.83
    198.00      6.97      7.60      7.08      6.02      4.23      2.48       .57      -.33      -.55     -1.01     -2.07     -2.92     -3.82
    198.08      4.72      5.52      6.15      5.68      4.18      2.49       .58      -.32      -.55     -1.01     -2.07     -2.91     -3.82
    198.17      3.92      4.57      5.44      5.29      4.05      2.49       .60      -.32      -.54     -1.00     -2.06     -2.91     -3.82
    198.25      4.06      4.57      5.03      4.93      3.87      2.41       .59      -.31      -.54     -1.00     -2.06     -2.90     -3.81
    198.33      5.92      6.26      5.27      4.72      3.68      2.34       .59      -.31      -.54     -1.00     -2.06     -2.90     -3.81
    198.42      7.61      7.91      5.71      4.67      3.51      2.26       .57      -.31      -.54     -1.00     -2.06     -2.86     -3.77
    198.50     13.61     14.14      7.95      5.07      3.40      2.14       .54      -.32      -.53     -1.01     -2.05     -2.87     -3.78
    198.58     17.76     18.25      9.97      5.82      3.47      2.09       .53      -.31      -.52     -1.00     -2.02     -2.88     -3.75
    198.67     16.10     16.53      9.88      6.27      3.69      2.10       .52      -.30      -.53      -.99     -2.00     -2.89     -3.75
    198.75     13.11     13.56      9.22      6.44      3.93      2.22       .52      -.30      -.53      -.99     -2.00     -2.89     -3.75
    198.83     11.28     11.34      8.54      6.45      4.12      2.32       .56      -.30      -.52      -.98     -2.00     -2.88     -3.75
    198.92      7.79      8.97      7.40      6.19      4.20      2.42       .62      -.29      -.52      -.98     -2.00     -2.88     -3.75
    199.00      5.98      6.66      6.32      5.77      4.19      2.50       .64      -.29      -.52      -.98     -1.99     -2.88     -3.74
